time;density;specific_flow
0,120;1,2732;0,1006
0,240;1,2732;0,4246
0,360;2,5465;1,5702
0,480;2,5465;2,0682
0,600;2,5465;2,5643
0,720;2,5465;2,9178
0,840;2,5465;2,6158
0,960;2,5465;1,7996
1,080;3,8197;3,1621
1,180;3,8197;3,8459
1,300;2,5465;2,4439
1,420;5,0930;4,9636
1,520;5,0930;4,6311
1,640;5,0930;3,3311
1,740;5,0930;2,7650
1,860;6,3662;4,2076
1,960;6,3662;3,6349
2,080;6,3662;2,7497
2,200;5,0930;1,1935
2,320;5,0930;1,6108
2,440;6,3662;2,1120
2,560;6,3662;1,5743
2,660;7,6394;1,4118
2,780;6,3662;0,9086
2,900;6,3662;1,6122
3,000;6,3662;2,1775
3,120;7,6394;2,1170
3,240;7,6394;1,7691
3,360;6,3662;0,9084
3,460;6,3662;1,1125
3,580;6,3662;1,1699
3,700;6,3662;1,4565
3,800;7,6394;2,0358
3,920;6,3662;1,6005
4,040;5,0930;1,3788
4,160;5,0930;2,1371
4,280;6,3662;2,9919
4,380;6,3662;2,7463
4,500;5,0930;1,2722
4,620;5,0930;1,5433
4,740;7,6394;2,4638
4,860;6,3662;1,9291
4,980;5,0930;1,5678
5,100;5,0930;2,3367
5,200;5,0930;2,9222
5,320;5,0930;3,3779
5,440;6,3662;4,0516
5,560;3,8197;1,6481
5,680;3,8197;2,3711
5,800;3,8197;3,2375
5,920;6,3662;4,9051
6,020;6,3662;2,9728
6,140;5,0930;2,0549
6,260;6,3662;2,4904
6,380;6,3662;2,3608
6,500;6,3662;2,3751
6,620;5,0930;1,2640
6,740;5,0930;1,8140
6,840;5,0930;2,5259
6,960;3,8197;1,6577
7,080;3,8197;2,0197
7,200;5,0930;3,1389
7,320;5,0930;3,6117
7,440;3,8197;1,3285
7,560;5,0930;1,7428
7,680;5,0930;2,5336
7,800;3,8197;2,2918
7,920;3,8197;2,4936
8,020;3,8197;2,5463
8,140;3,8197;1,5878
8,260;3,8197;1,6838
8,380;5,0930;2,9425
8,500;5,0930;2,2341
8,620;5,0930;2,6980
8,740;7,6394;3,4704
8,840;6,3662;2,0115
8,960;6,3662;1,8733
9,080;6,3662;2,3307
9,200;5,0930;1,6961
9,320;5,0930;2,3367
9,440;5,0930;2,9476
9,560;3,8197;1,6319
9,660;3,8197;2,0353
9,780;3,8197;2,2976
9,900;5,0930;3,0394
10,020;5,0930;2,1533
10,140;5,0930;1,6687
10,260;5,0930;2,3358
10,360;5,0930;2,6149
10,480;6,3662;2,3219
10,600;6,3662;2,5137
10,720;6,3662;3,1566
10,840;5,0930;2,0120
10,960;5,0930;2,6605
11,080;5,0930;3,1823
11,180;3,8197;1,9144
11,300;3,8197;1,5496
11,420;5,0930;2,4115
11,540;5,0930;2,2779
11,660;5,0930;2,4552
11,780;5,0930;1,9955
11,900;5,0930;0,9442
12,000;5,0930;0,9239
12,120;6,3662;1,6947
12,240;6,3662;2,2094
12,360;6,3662;2,1271
12,480;6,3662;1,7229
12,600;6,3662;0,6512
12,720;6,3662;0,9659
12,820;6,3662;1,4911
12,940;6,3662;1,9127
13,060;5,0930;0,9892
13,180;5,0930;1,1772
13,300;5,0930;1,3790
13,420;5,0930;1,3730
13,540;5,0930;1,2302
13,640;5,0930;1,7171
13,760;3,8197;0,7112
13,880;5,0930;1,6734
14,000;5,0930;2,2426
14,120;3,8197;1,6456
14,240;3,8197;2,1538
14,340;3,8197;2,5548
14,460;3,8197;1,4885
14,580;5,0930;2,3635
14,700;3,8197;1,7247
14,820;5,0930;2,5857
14,940;5,0930;2,7584
15,060;5,0930;2,6262
15,160;3,8197;1,3716
15,280;3,8197;1,6696
15,400;3,8197;2,0561
15,520;5,0930;2,4741
15,640;6,3662;3,1249
15,760;5,0930;1,3544
15,880;5,0930;1,6541
15,980;5,0930;1,9790
16,100;5,0930;2,3401
16,200;3,8197;1,0590
16,320;3,8197;1,1952
16,420;5,0930;1,9883
16,520;3,8197;1,3575
16,640;3,8197;1,7549
16,740;3,8197;2,1668
16,840;3,8197;2,3814
16,940;3,8197;1,3079
17,060;3,8197;1,6417
17,160;3,8197;1,9433
17,260;5,0930;2,3301
17,380;3,8197;1,5793
17,480;5,0930;2,1475
17,580;6,3662;3,0801
17,680;5,0930;2,2342
17,800;5,0930;2,2723
17,900;5,0930;2,1600
18,000;5,0930;1,2896
18,120;5,0930;1,0608
18,220;5,0930;1,1640
18,320;3,8197;0,3836
18,420;3,8197;0,7198
18,540;5,0930;1,8722
18,640;5,0930;2,3098
18,740;5,0930;1,7565
18,860;5,0930;1,4626
18,960;3,8197;0,6289
19,060;3,8197;1,0743
19,160;5,0930;1,6243
19,280;5,0930;1,7950
19,380;6,3662;2,4769
19,480;5,0930;1,6337
19,600;6,3662;2,7853
19,700;5,0930;1,8778
19,800;6,3662;2,1879
19,900;6,3662;2,1364
20,020;6,3662;2,2468
20,120;6,3662;2,5851
20,220;5,0930;1,5543
20,340;5,0930;1,6558
20,440;5,0930;2,0543
20,540;5,0930;2,2477
20,660;3,8197;1,2133
20,760;3,8197;1,0655
20,860;3,8197;1,1237
20,960;5,0930;1,3296
21,080;6,3662;2,4272
21,180;6,3662;2,2433
21,280;7,6394;1,6962
21,400;7,6394;0,8146
21,500;7,6394;0,6719
