agentId;time;posX;posZ;speed
26;0,1200;-0,1175;0,3291;0,5478
29;0,1200;0,3261;0,1326;0,9465
31;0,1200;-0,3881;0,1046;0,1837
33;0,1200;0,0661;-0,1330;0,0790
34;0,1200;0,5065;-0,1539;0,0619
36;0,1200;-0,3408;-0,4165;0,0790
26;0,2400;-0,1153;0,3170;0,1029
29;0,2400;0,3261;0,1316;0,0087
31;0,2400;-0,3933;0,0649;0,3337
33;0,2400;0,0608;-0,1722;0,3296
34;0,2400;0,5053;-0,1702;0,1361
36;0,2400;-0,3307;-0,4552;0,3335
26;0,3600;-0,1130;0,3073;0,0824
29;0,3600;0,3291;0,1178;0,1175
31;0,3600;-0,3988;0,0139;0,4274
33;0,3600;0,0537;-0,2451;0,6103
34;0,3600;0,5023;-0,2052;0,2928
36;0,3600;-0,3055;-0,5256;0,6230
26;0,4800;-0,1103;0,2965;0,0927
29;0,4800;0,3386;0,0780;0,3407
31;0,4800;-0,4009;-0,0325;0,3876
33;0,4800;0,0475;-0,3358;0,7575
34;0,4800;0,4921;-0,2571;0,4407
36;0,4800;-0,2697;-0,6233;0,8668
26;0,6000;-0,1059;0,2728;0,2013
29;0,6000;0,3481;0,0419;0,3111
31;0,6000;-0,4007;-0,0946;0,5176
33;0,6000;0,0494;-0,4443;0,9046
34;0,6000;0,4778;-0,3303;0,6221
36;0,6000;-0,2179;-0,7459;1,1094
26;0,7200;-0,1039;0,2211;0,4314
20;0,7200;-0,5170;0,3661;0,2716
29;0,7200;0,3599;0,0065;0,3111
31;0,7200;-0,3972;-0,1673;0,6062
33;0,7200;0,0537;-0,5673;1,0256
34;0,7200;0,4666;-0,4110;0,6783
36;0,7200;-0,1605;-0,8866;1,2660
26;0,8400;-0,1057;0,1598;0,5111
20;0,8400;-0,5224;0,3050;0,5107
29;0,8400;0,3780;-0,0337;0,3671
31;0,8400;-0,3805;-0,2392;0,6151
33;0,8400;0,0720;-0,6598;0,7861
34;0,8400;0,4594;-0,4782;0,5632
36;0,8400;-0,1108;-1,0304;1,2683
22;0,8400;0,2603;0,3745;0,0979
26;0,9600;-0,1047;0,0895;0,5858
20;0,9600;-0,5208;0,2369;0,5677
29;0,9600;0,3957;-0,0801;0,4142
31;0,9600;-0,3423;-0,3136;0,6966
32;0,9600;-0,7351;-0,4173;0,5227
