agentId;time;posX;posZ;speed
580;7,8800;0,8118;1,3345;1,7078
450;7,8800;0,4767;1,8501;1,7626
439;7,8800;-0,3239;1,9398;2,0597
580;8,0000;0,6119;1,2036;1,9914
450;8,0000;0,4145;1,6617;1,6534
439;8,0000;-0,3504;1,6732;2,2329
580;8,1000;0,4524;1,0836;1,9955
447;8,1000;0,8972;0,3707;1,2725
450;8,1000;0,3531;1,5262;1,4871
439;8,1000;-0,3820;1,4505;2,2489
580;8,2200;0,2495;0,9662;1,9539
447;8,2200;0,7456;0,3484;1,2775
450;8,2200;0,2929;1,3853;1,2769
439;8,2200;-0,4473;1,1881;2,2538
580;8,3400;0,0438;0,8641;1,9135
447;8,3400;0,5969;0,3099;1,2795
450;8,3400;0,2493;1,2571;1,1287
439;8,3400;-0,5134;0,9255;2,2562
580;8,4600;-0,1436;0,7873;1,6875
447;8,4600;0,4517;0,2602;1,2795
450;8,4600;0,2299;1,1398;0,9910
439;8,4600;-0,5913;0,6664;2,2546
457;8,4600;-0,7889;1,8821;1,5463
580;8,5800;-0,3127;0,7509;1,4420
447;8,5800;0,3073;0,2077;1,2799
450;8,5800;0,2323;1,0191;1,0060
439;8,5800;-0,6535;0,4032;2,2535
457;8,5800;-0,7815;1,7025;1,4978
580;8,7000;-0,4760;0,7510;1,3603
447;8,7000;0,1595;0,1663;1,2795
450;8,7000;0,2452;0,8986;1,0098
439;8,7000;-0,7203;0,1412;2,2532
457;8,7000;-0,7768;1,5389;1,3644
580;8,8000;-0,6274;0,7446;1,5156
447;8,8000;0,0406;0,1387;1,2207
450;8,8000;0,2580;0,7988;1,0056
258;8,8000;0,6964;1,9944;1,6470
457;8,8000;-0,7809;1,4160;1,2294
580;8,9200;-0,8274;0,7222;1,6767
447;8,9200;-0,1011;0,1147;1,1972
450;8,9200;0,2796;0,6779;1,0242
258;8,9200;0,5341;1,9714;1,3664
457;8,9200;-0,7953;1,2919;1,0412
578;8,9200;-0,1570;1,9630;1,8746
447;9,0400;-0,2449;0,1016;1,2036
450;9,0400;0,3048;0,5392;1,1742
258;9,0400;0,3988;1,9581;1,1332
457;9,0400;-0,8142;1,1919;0,8479
578;9,0400;-0,1072;1,7463;1,8528
447;9,1600;-0,3843;0,0776;1,1784
450;9,1600;0,3159;0,3877;1,2658
258;9,1600;0,2751;1,9526;1,0317
457;9,1600;-0,8282;1,0991;0,7821
578;9,1600;-0,0556;1,5379;1,7889
447;9,2800;-0,5307;0,0343;1,2722
450;9,2800;0,3173;0,2176;1,4177
258;9,2800;0,1411;1,9596;1,1178
457;9,2800;-0,8255;1,0039;0,7936
578;9,2800;-0,0293;1,3216;1,8159
460;9,2800;0,9101;0,1952;1,5423
450;9,4000;0,3051;0,0399;1,4844
258;9,4000;-0,0215;1,9662;1,3563
457;9,4000;-0,8338;0,8983;0,8830
578;9,4000;-0,0265;1,1091;1,7709
460;9,4000;0,7637;0,2423;1,2814
574;9,4000;0,8571;1,9383;1,6523
258;9,5200;-0,2036;1,9605;1,5182
457;9,5200;-0,8598;0,7740;1,0584
578;9,5200;-0,0252;0,9047;1,7036
460;9,5200;0,6394;0,2998;1,1408
574;9,5200;0,8467;1,7845;1,2840
258;9,6200;-0,3642;1,9463;1,6126
457;9,6200;-0,8881;0,6663;1,1134
578;9,6200;-0,0344;0,7453;1,5970
460;9,6200;0,5452;0,3431;1,0368
574;9,6200;0,8252;1,6817;1,0508
286;9,6200;0,9919;1,2669;1,7862
258;9,7400;-0,5697;1,9250;1,7212
457;9,7400;-0,9243;0,5506;1,0104
578;9,7400;-0,0793;0,5691;1,5151
460;9,7400;0,4490;0,3660;0,8246
574;9,7400;0,7923;1,5967;0,7591
286;9,7400;0,8070;1,2351;1,5641
258;9,8600;-0,7773;1,8938;1,7500
457;9,8600;-0,9591;0,4438;0,9362
578;9,8600;-0,1352;0,3950;1,5239
460;9,8600;0,3639;0,3758;0,7138
574;9,8600;0,7681;1,5785;0,2529
286;9,8600;0,6200;1,1933;1,5961
258;9,9800;-0,9889;1,8603;1,7851
457;9,9800;-0,9879;0,3344;0,9424
578;9,9800;-0,1867;0,2071;1,6232
460;9,9800;0,2640;0,3992;0,8544
574;9,9800;0,7416;1,5327;0,4410
286;9,9800;0,4130;1,1858;1,7265
578;10,1000;-0,2463;0,0262;1,5876
460;10,1000;0,1404;0,4441;1,0960
574;10,1000;0,7141;1,4518;0,7118
94;10,1000;-0,1143;1,9235;1,5972
286;10,1000;0,1967;1,1733;1,8053
460;10,2200;-0,0113;0,4891;1,3187
574;10,2200;0,6982;1,3374;0,9629
94;10,2200;-0,1494;1,7605;1,3895
286;10,2200;-0,0204;1,1528;1,8173
154;10,3400;0,9522;1,8343;1,3043
460;10,3400;-0,1864;0,5326;1,5038
574;10,3400;0,6908;1,1995;1,1507
94;10,3400;-0,1859;1,6088;1,3007
286;10,3400;-0,2373;1,1310;1,8168
154;10,4400;0,8347;1,8341;1,1750
460;10,4400;-0,3376;0,5426;1,5152
574;10,4400;0,6856;1,0717;1,2786
94;10,4400;-0,2217;1,5034;1,1129
286;10,4400;-0,4172;1,1027;1,8211
154;10,5600;0,6918;1,8346;1,1908
460;10,5600;-0,5255;0,5360;1,5664
574;10,5600;0,6770;0,9008;1,4261
94;10,5600;-0,2636;1,3927;0,9860
286;10,5600;-0,6341;1,0831;1,8151
154;10,6800;0,5479;1,8360;1,1992
460;10,6800;-0,7186;0,5277;1,6106
574;10,6800;0,6571;0,7315;1,4204
94;10,6800;-0,3002;1,2828;0,9656
499;10,6800;0,9304;0,0171;1,4458
286;10,6800;-0,8508;1,0635;1,8126
154;10,8000;0,3912;1,8289;1,3073
460;10,8000;-0,9090;0,4959;1,6093
574;10,8000;0,6297;0,5744;1,3290
94;10,8000;-0,3328;1,1618;1,0443
154;10,9200;0,2274;1,8183;1,3675
574;10,9200;0,5846;0,4241;1,3075
94;10,9200;-0,3659;1,0213;1,2029
303;10,9200;-0,7123;1,9169;1,7621
154;11,0400;0,0646;1,8052;1,3616
574;11,0400;0,5320;0,2967;1,1493
94;11,0400;-0,4050;0,8538;1,4336
303;11,0400;-0,7107;1,7546;1,3521
154;11,1400;-0,0691;1,7881;1,3477
574;11,1400;0,4890;0,2039;1,0217
94;11,1400;-0,4486;0,6962;1,6345
130;11,1400;0,9699;1,4827;1,4597
303;11,1400;-0,7058;1,6241;1,3063
154;11,2600;-0,2221;1,7720;1,2816
574;11,2600;0,4484;0,0879;1,0243
94;11,2600;-0,5088;0,4945;1,7541
130;11,2600;0,9109;1,3387;1,2969
303;11,2600;-0,7058;1,4755;1,2382
154;11,3800;-0,3866;1,7687;1,3717
94;11,3800;-0,5737;0,2964;1,7378
130;11,3800;0,8425;1,2038;1,2607
303;11,3800;-0,7099;1,3279;1,2303
154;11,5000;-0,5530;1,7668;1,3860
94;11,5000;-0,6503;0,1111;1,6708
130;11,5000;0,7688;1,0747;1,2386
303;11,5000;-0,7110;1,1723;1,2971
154;11,6200;-0,7180;1,7526;1,3806
130;11,6200;0,7041;0,9517;1,1583
303;11,6200;-0,6996;1,0109;1,3479
455;11,6200;0,8854;0,3772;1,6077
154;11,7400;-0,8805;1,7176;1,3851
130;11,7400;0,6628;0,8435;0,9648
303;11,7400;-0,6809;0,8334;1,4873
455;11,7400;0,6891;0,3457;1,6565
130;11,8600;0,6382;0,7544;0,7701
303;11,8600;-0,6544;0,6496;1,5475
454;11,8600;0,9592;1,2661;1,2045
455;11,8600;0,4943;0,3189;1,6387
130;11,9600;0,6246;0,6899;0,6594
303;11,9600;-0,6315;0,4921;1,5917
454;11,9600;0,8387;1,2579;1,2076
455;11,9600;0,3333;0,3042;1,6167
130;12,0800;0,6096;0,6173;0,6177
303;12,0800;-0,6058;0,3043;1,5797
454;12,0800;0,6859;1,2293;1,2950
455;12,0800;0,1379;0,3128;1,6299
599;12,0800;0,3278;1,8900;1,6608
130;12,2000;0,5970;0,5465;0,5993
303;12,2000;-0,5677;0,1160;1,6012
454;12,2000;0,5356;1,1979;1,2798
455;12,2000;-0,0326;0,3609;1,4762
599;12,2000;0,3065;1,7649;1,0573
130;12,3200;0,5827;0,4732;0,6220
454;12,3200;0,3843;1,1640;1,2923
455;12,3200;-0,1897;0,4224;1,4056
599;12,3200;0,2838;1,6455;1,0125
130;12,4400;0,5670;0,4016;0,6109
454;12,4400;0,2351;1,1188;1,2986
455;12,4400;-0,3610;0,4727;1,4883
599;12,4400;0,2633;1,5404;0,8926
130;12,5600;0,5487;0,3383;0,5497
454;12,5600;0,0840;1,0896;1,2826
455;12,5600;-0,5575;0,4893;1,6431
599;12,5600;0,2482;1,4753;0,5571
130;12,6800;0,5190;0,2681;0,6348
454;12,6800;-0,0680;1,0732;1,2739
455;12,6800;-0,7605;0,4890;1,6914
367;12,6800;-0,8785;1,8478;1,4401
599;12,6800;0,2412;1,4245;0,4273
130;12,7800;0,4748;0,2434;0,5062
454;12,7800;-0,1978;1,0692;1,2986
455;12,7800;-0,9294;0,4822;1,6910
367;12,7800;-0,8985;1,6991;1,5005
599;12,7800;0,2480;1,3618;0,6305
130;12,9000;0,4429;0,2258;0,3040
454;12,9000;-0,3465;1,0589;1,2423
367;12,9000;-0,9392;1,5304;1,4465
599;12,9000;0,2707;1,2635;0,8402
514;12,9000;0,9913;1,6506;1,3474
130;13,0200;0,4284;0,2053;0,2090
454;13,0200;-0,4830;1,0237;1,1748
599;13,0200;0,2845;1,1479;0,9705
383;13,0200;0,7571;1,9467;1,5920
514;13,0200;0,8396;1,5810;1,3910
130;13,1400;0,4222;0,1758;0,2519
454;13,1400;-0,6180;0,9677;1,2179
599;13,1400;0,2816;1,0158;1,1009
383;13,1400;0,7341;1,9371;0,2081
514;13,1400;0,7003;1,5375;1,2160
130;13,2600;0,4258;0,1260;0,4157
454;13,2600;-0,7282;0,8947;1,1018
599;13,2600;0,2505;0,8866;1,1078
383;13,2600;0,7288;1,9287;0,0826
514;13,2600;0,5685;1,5272;1,1017
130;13,3800;0,4321;0,0631;0,5270
454;13,3800;-0,7994;0,7972;1,0056
599;13,3800;0,2035;0,7596;1,1284
383;13,3800;0,7335;1,9082;0,1754
527;13,3800;0,9624;0,9866;1,2546
514;13,3800;0,4404;1,5292;1,0683
454;13,5000;-0,8444;0,6870;0,9925
599;13,5000;0,1596;0,6416;1,0491
383;13,5000;0,7516;1,8602;0,4273
527;13,5000;0,8414;0,9527;1,0476
514;13,5000;0,3006;1,5345;1,1655
454;13,6000;-0,8906;0,5911;1,0642
599;13,6000;0,1307;0,5588;0,8769
383;13,6000;0,7704;1,8039;0,5940
527;13,6000;0,7387;0,9397;1,0343
514;13,6000;0,1725;1,5346;1,2811
454;13,7200;-0,9268;0,4897;0,8976
215;13,7200;0,9329;0,3610;0,9827
599;13,7200;0,0949;0,4718;0,7845
383;13,7200;0,7835;1,7210;0,6990
527;13,7200;0,6047;0,9313;1,1190
514;13,7200;0,0120;1,5352;1,3372
454;13,8400;-0,9654;0,4259;0,6210
215;13,8400;0,8393;0,3517;0,7841
599;13,8400;0,0600;0,3850;0,7796
383;13,8400;0,7909;1,6347;0,7222
527;13,8400;0,4599;0,9196;1,2104
514;13,8400;-0,1531;1,5225;1,3803
215;13,9600;0,7447;0,3378;0,7968
599;13,9600;0,0325;0,3070;0,6892
383;13,9600;0,7972;1,5327;0,8516
527;13,9600;0,3168;0,8977;1,2068
514;13,9600;-0,3201;1,5202;1,3920
451;13,9600;-0,0499;1,9418;1,5166
215;14,0800;0,6480;0,3266;0,8106
124;14,0800;-0,5666;0,0038;1,3350
599;14,0800;0,0113;0,2272;0,6879
383;14,0800;0,7990;1,4165;0,9678
527;14,0800;0,1887;0,8708;1,0906
514;14,0800;-0,4873;1,5185;1,3933
451;14,0800;-0,0670;1,8558;0,7306
215;14,2000;0,5592;0,3176;0,7440
124;14,2000;-0,6088;0,0205;0,3776
599;14,2000;0,0021;0,1562;0,5967
383;14,2000;0,7942;1,2771;1,1630
527;14,2000;0,0674;0,8357;1,0523
514;14,2000;-0,6543;1,5279;1,3935
451;14,2000;-0,0658;1,7611;0,7893
215;14,3200;0,4867;0,3123;0,6061
124;14,3200;-0,6432;0,0365;0,3165
599;14,3200;0,0014;0,0823;0,6154
