time;evacuated_count
0,960;1
1,580;2
2,280;3
2,760;4
3,060;5
3,360;6
3,820;7
3,900;8
4,460;9
5,180;10
5,380;11
5,500;12
6,280;13
6,640;14
6,640;15
7,800;16
8,120;17
8,320;18
9,100;19
9,240;20
9,520;21
9,620;22
10,060;23
10,460;24
10,680;25
11,020;26
11,300;27
11,880;28
12,480;29
12,680;30
12,860;31
13,100;32
13,820;33
14,060;34
14,920;35
15,280;36
15,540;37
15,860;38
16,080;39
16,320;40
17,020;41
17,460;42
17,920;43
18,260;44
18,520;45
19,140;46
19,800;47
20,320;48
20,580;49
21,180;50
21,420;51
22,060;52
22,440;53
23,140;54
23,760;55
24,420;56
24,660;57
24,880;58
26,040;59
26,300;60
26,880;61
27,020;62
27,380;63
27,800;64
28,000;65
28,140;66
28,440;67
28,900;68
29,460;69
30,160;70
30,680;71
31,080;72
31,440;73
31,980;74
32,500;75
33,740;76
34,040;77
34,440;78
34,940;79
35,760;80
35,820;81
36,760;82
37,060;83
39,620;84
40,060;85
42,120;86
43,020;87
44,160;88
45,040;89
46,160;90
48,380;91
49,940;92
54,640;93
