time;density;speed
7,120;0,3183;1,9832
7,620;0,3183;1,9050
8,140;0,3183;1,8134
8,660;0,9549;1,7676
8,660;0,6366;1,7039
8,660;0,9549;1,2352
8,660;0,6366;0,9476
9,160;1,2732;1,1250
9,160;1,2732;1,1250
9,160;0,6366;1,1269
9,160;0,6366;1,7970
9,160;0,6366;1,5862
9,160;1,5915;1,1852
9,660;1,2732;0,6300
9,660;1,2732;0,2336
9,660;0,9549;1,3468
9,660;0,9549;1,3468
9,660;1,5915;0,9568
9,660;1,2732;0,6300
10,180;1,9099;0,8706
10,180;0,9549;0,5808
10,180;1,2732;1,0766
10,180;1,5915;0,9083
10,180;1,5915;1,0252
10,180;1,2732;0,7813
10,180;1,5915;0,6561
10,680;0,6366;0,6865
10,680;1,2732;0,7174
10,680;1,9099;0,4783
10,680;1,5915;0,4718
10,680;1,5915;0,4031
11,180;1,2732;1,0873
11,180;1,9099;0,7248
11,180;1,5915;0,8925
11,180;1,5915;0,5953
11,180;1,2732;0,6681
11,700;1,2732;0,7935
11,700;1,2732;0,8076
11,700;0,6366;0,8183
11,700;1,2732;0,9259
12,200;0,9549;0,5842
12,200;0,6366;0,6385
12,200;0,9549;0,5842
12,720;1,5915;1,0190
12,720;1,5915;0,4527
12,720;0,9549;0,7702
12,720;0,9549;0,7337
13,220;0,9549;0,9565
13,220;1,5915;0,6304
13,220;0,6366;0,6437
13,220;1,2732;0,7880
13,220;0,9549;0,7491
13,720;1,5915;0,5496
13,720;1,5915;0,5496
13,720;0,6366;0,7036
13,720;1,2732;0,9632
13,720;1,2732;0,4754
14,240;1,9099;0,7871
14,240;1,2732;0,5014
14,240;1,2732;0,8727
14,240;1,2732;0,7317
14,240;0,6366;1,2238
14,240;1,9099;0,4065
14,740;1,9099;0,5198
14,740;1,5915;0,5959
14,740;1,5915;0,3721
14,740;1,2732;0,3465
14,740;1,9099;0,3492
15,240;1,2732;0,4363
15,240;1,2732;0,6680
15,240;1,2732;0,7666
15,240;0,9549;1,0402
15,240;1,5915;0,4981
15,240;0,9549;0,6298
15,240;1,2732;0,9422
15,760;1,5915;0,8118
15,760;1,5915;0,7887
15,760;1,2732;0,7584
15,760;1,2732;0,7676
15,760;1,2732;0,7621
15,760;0,9549;0,2566
16,260;0,6366;1,1589
16,260;1,9099;0,9823
16,260;1,2732;1,1618
16,260;1,5915;0,8437
16,260;1,9099;0,9121
16,760;1,2732;0,8420
16,760;0,9549;1,1405
16,760;1,5915;0,9051
16,760;1,2732;0,8554
17,260;0,9549;0,8608
17,260;0,9549;0,7542
17,260;1,2732;0,6456
17,760;0,6366;1,3891
17,760;0,6366;1,1329
17,760;0,3183;1,4839
17,760;1,2732;0,6945
18,280;0,9549;0,8324
18,280;0,6366;1,2486
18,280;0,6366;0,4197
18,280;0,6366;0,5867
18,780;0,6366;1,0995
18,780;0,6366;1,0995
18,780;0,9549;0,4521
18,780;0,6366;0,6781
19,280;1,2732;1,4336
19,280;1,2732;0,7657
19,280;0,9549;1,4481
19,280;1,5915;0,2659
19,780;0,9549;1,2462
19,780;1,2732;1,1838
19,780;1,2732;1,1838
19,780;1,2732;1,2705
19,780;1,2732;0,4884
19,780;1,5915;0,9028
20,280;1,5915;1,0237
20,280;2,2282;1,0113
20,280;1,5915;0,9722
20,280;0,9549;0,8069
20,280;1,5915;1,1049
20,280;1,2732;0,6745
20,280;1,9099;1,0421
20,280;1,2732;0,9469
20,780;1,5915;0,9909
20,780;2,2282;0,8303
20,780;0,9549;0,6079
20,780;1,2732;0,7072
20,780;1,2732;0,7884
20,780;1,2732;0,5998
21,280;1,2732;0,9525
21,280;1,2732;0,2742
21,280;1,5915;0,7569
21,280;0,9549;1,3765
21,280;0,9549;1,0301
21,780;0,9549;0,7210
21,780;1,5915;0,8596
21,780;0,6366;1,5090
21,780;1,2732;0,8859
21,780;1,2732;1,1715
21,780;0,9549;1,0971
22,280;0,9549;0,8303
22,280;1,2732;1,3440
22,280;1,2732;1,2401
22,280;1,5915;1,2304
22,280;1,5915;1,3817
22,800;0,9549;0,9584
22,800;0,9549;1,0025
22,800;0,9549;1,5330
22,800;0,6366;0,8109
23,300;0,6366;0,8461
23,300;0,9549;1,2980
23,300;0,6366;0,8461
23,300;0,6366;1,3394
23,300;0,6366;0,0000
23,800;0,3183;1,2039
23,800;0,9549;0,9735
23,800;0,6366;1,4602
23,800;0,6366;0,8869
24,300;0,6366;1,3703
24,300;0,6366;1,5580
24,300;0,9549;1,0386
24,800;0,3183;1,6463
25,300;0,6366;0,7629
25,300;0,6366;1,5863
25,300;0,6366;1,5863
25,800;0,9549;0,9241
25,800;0,9549;1,5203
25,800;0,9549;1,7056
