time;agentId;headwayDistance;headwayVelocity
0,2600;1;1,8706;0,5781
0,2600;2;2,0982;0,4940
0,2600;3;1,1912;0,4221
0,2600;4;1,6146;0,6656
0,2600;5;1,1912;0,4940
0,2600;6;0,7957;0,6656
0,2600;7;1,2641;0,5772
0,2600;8;1,2641;0,7404
0,2600;9;0,7957;0,5906
0,2600;10;3,0544;0,7404
0,2600;11;2,0256;0,5772
0,2600;12;0,7334;1,0682
0,2600;13;3,4800;0,6315
0,2600;14;0,7334;0,8421
0,2600;15;1,0242;0,6083
0,2600;16;1,0242;0,5916
0,2600;17;1,9706;0,5916
0,2600;18;0,9785;0,6685
0,2600;19;2,6921;0,5709
0,2600;20;2,1467;0,6685
0,2600;21;2,6921;0,5143
0,2600;22;0,6900;0,6685
0,2600;23;0,6900;0,8227
0,2600;24;1,3947;0,6460
0,2600;25;1,3947;0,7873
0,2600;26;3,3444;0,8200
0,2600;27;1,8235;0,6181
0,2600;28;1,8235;1,5122
0,2600;29;1,4467;0,7873
0,2600;30;1,8325;0,5626
0,2600;31;1,8467;0,7574
0,2600;32;1,8467;1,2569
0,2600;33;1,2813;0,6021
0,2600;34;1,2813;0,5626
0,2600;35;2,4500;0,6857
0,2600;36;1,4958;0,5626
0,2600;37;2,3326;0,3617
0,2600;38;1,9258;0,6946
0,2600;39;1,9258;0,6007
0,2600;40;2,9890;0,5337
0,2600;41;2,3326;0,5337
0,2600;42;1,6755;0,5300
0,2600;43;1,2793;0,8160
0,2600;44;1,2793;0,5300
0,2600;45;2,8529;0,7150
0,2600;46;3,5850;0,6007
0,2600;47;2,0196;0,4202
0,2600;48;0,5846;0,6207
0,2600;49;1,8258;0,6207
0,2600;50;0,5846;0,4515
0,2600;51;2,0196;0,7848
0,2600;52;3,4109;0,6487
0,2600;53;0,9566;0,3362
0,2600;54;0,9631;0,7494
0,2600;55;0,9566;0,7494
0,2600;56;1,2048;0,7945
0,2600;57;1,9916;0,6653
0,2600;58;2,8889;0,6921
0,2600;59;0,5625;0,5359
0,2600;60;0,5625;0,7945
0,2600;61;1,6987;0,5359
0,2600;62;2,3485;0,6785
0,2600;63;0,8001;0,6436
0,2600;64;0,9756;0,6436
0,2600;65;0,8001;0,5984
0,2600;66;3,6733;0,5984
0,2600;67;2,0348;0,6785
0,2600;68;2,0348;0,8499
0,5200;1;1,9009;0,8950
0,5200;2;2,0552;0,7984
0,5200;3;1,1598;0,6824
0,5200;4;1,8182;1,0729
0,5200;5;1,1598;0,7984
0,5200;6;0,7592;1,0729
0,5200;7;1,1766;0,9321
0,5200;8;1,1766;1,1959
0,5200;9;0,7592;0,9573
0,5200;10;3,0958;1,1959
0,5200;11;1,9194;0,9321
0,5200;12;0,6689;1,4459
0,5200;13;3,4928;0,8984
0,5200;14;0,6689;1,3726
0,5200;15;1,0305;0,9799
0,5200;16;1,0305;0,9547
0,5200;17;1,9067;0,9547
0,5200;18;0,9952;1,0712
0,5200;19;2,5293;0,9181
0,5200;20;2,0627;1,0712
0,5200;21;2,5293;0,5820
0,5200;22;0,7282;1,0712
0,5200;23;0,7282;1,2886
0,5200;24;1,3339;0,9863
0,5200;25;1,4283;1,2681
0,5200;26;3,1673;1,6596
0,5200;27;2,0075;0,9990
0,5200;28;2,0075;1,6596
0,5200;29;1,3339;1,2681
0,5200;30;1,8714;0,9072
0,5200;31;1,7951;1,2242
0,5200;32;1,7951;1,6685
0,5200;33;1,2585;0,9661
0,5200;34;1,2585;0,9072
0,5200;35;2,4983;1,1003
0,5200;36;1,5676;0,9072
0,5200;37;2,2775;0,5848
0,5200;38;1,7915;1,1207
0,5200;39;1,7915;0,9695
0,5200;40;2,9716;0,8618
0,5200;41;2,2775;0,8618
0,5200;42;1,8602;0,8566
0,5200;43;1,2256;1,2730
0,5200;44;1,2256;0,8566
0,5200;45;3,3274;1,1551
0,5200;46;3,6602;1,6014
0,5200;47;1,8865;0,7269
0,5200;48;0,5995;0,9597
0,5200;49;1,7796;0,9597
0,5200;50;0,5995;0,7800
0,5200;51;1,8865;1,2609
0,5200;52;3,6062;1,0480
0,5200;53;0,8005;1,3286
0,5200;54;0,8005;1,2066
0,5200;55;1,0581;1,2066
0,5200;56;1,0996;1,2870
0,5200;57;1,9791;1,0753
0,5200;58;2,7949;1,1189
0,5200;59;0,6167;0,8694
0,5200;60;0,6167;1,2870
0,5200;61;1,6057;0,8694
0,5200;62;2,3031;1,0968
0,5200;63;0,7696;1,0401
0,5200;64;1,0105;1,0401
0,5200;65;0,7696;0,9606
0,5200;66;3,6019;0,9606
0,5200;67;1,9942;1,0968
0,5200;68;1,9942;1,2253
0,7800;1;1,6915;1,0147
0,7800;2;2,0035;0,9312
0,7800;3;1,1219;0,7961
0,7800;4;1,6915;0,2393
0,7800;5;1,1219;0,9312
0,7800;6;0,7216;1,2457
0,7800;7;0,8060;1,1348
0,7800;8;0,8060;1,3922
0,7800;9;0,7216;1,1214
0,7800;10;3,1452;1,3922
0,7800;11;1,7665;1,1348
0,7800;12;0,6802;1,4306
0,7800;13;3,3205;1,6213
0,7800;14;0,6802;1,6213
0,7800;15;1,0367;1,1343
0,7800;16;1,0367;1,1102
0,7800;17;1,8657;1,1102
0,7800;18;1,0071;1,2316
0,7800;19;2,4454;1,0515
