time;agentIdA;agentIdB;type
8,4600;450;580;Agent
8,4800;450;580;Agent
8,5000;450;580;Agent
8,5200;450;580;Agent
9,3400;192;450;Agent
9,3600;192;450;Agent
9,4800;258;439;Agent
9,5000;258;439;Agent
9,5200;258;439;Agent
11,0200;499;574;Agent
11,0400;499;574;Agent
11,0600;499;574;Agent
11,2400;439;574;Agent
11,2600;439;574;Agent
11,2800;439;574;Agent
11,3400;499;574;Agent
11,3600;499;574;Agent
11,3800;499;574;Agent
11,4000;499;574;Agent
11,5200;130;286;Agent
11,5400;130;286;Agent
11,5800;154;404;Agent
11,6000;154;404;Agent
12,3600;439;499;Agent
12,3800;439;499;Agent
12,4000;439;499;Agent
12,4200;439;499;Agent
13,1400;367;454;Agent
13,1600;367;454;Agent
13,1800;154;303;Agent
13,1800;367;454;Agent
13,2000;154;303;Agent
13,3000;454;514;Agent
13,3200;454;514;Agent
13,3600;457;499;Agent
13,3800;457;499;Agent
13,4000;457;499;Agent
13,4200;457;499;Agent
13,4400;154;454;Agent
13,4600;154;454;Agent
13,4800;154;454;Agent
13,5000;154;454;Agent
13,5200;154;454;Agent
13,5200;154;455;Agent
13,5400;154;454;Agent
13,5400;154;455;Agent
13,5600;154;454;Agent
13,5600;154;455;Agent
13,5800;154;454;Agent
13,5800;154;455;Agent
13,6000;154;454;Agent
13,6200;154;454;Agent
13,6400;455;527;Agent
13,6600;455;527;Agent
13,6800;455;527;Agent
14,0600;130;215;Agent
14,0800;130;215;Agent
14,1000;130;215;Agent
14,3400;499;-1;Wall
14,3600;499;-1;Wall
14,3800;499;-1;Wall
14,4000;499;-1;Wall
15,5400;130;-1;Wall
15,5600;130;-1;Wall
15,5800;130;-1;Wall
15,6000;130;-1;Wall
16,1200;499;-1;Wall
16,1400;499;-1;Wall
16,1600;499;-1;Wall
16,1800;499;-1;Wall
16,2000;499;-1;Wall
16,5600;130;-1;Wall
16,5800;130;-1;Wall
16,5800;343;451;Agent
16,6000;130;-1;Wall
16,6000;343;451;Agent
16,6200;130;-1;Wall
16,6400;130;-1;Wall
17,4000;303;-1;Wall
17,4200;303;-1;Wall
17,4400;303;-1;Wall
17,4600;303;-1;Wall
17,4800;303;-1;Wall
17,5000;95;586;Agent
17,5200;95;586;Agent
17,5400;95;586;Agent
18,6000;544;591;Agent
18,6200;544;591;Agent
18,6400;544;591;Agent
18,6600;544;591;Agent
19,5000;343;499;Agent
19,5200;343;499;Agent
19,6200;303;499;Agent
19,6400;303;499;Agent
19,6400;303;-1;Wall
19,6600;303;499;Agent
19,6600;303;-1;Wall
19,6800;303;499;Agent
19,6800;303;-1;Wall
19,7000;303;-1;Wall
19,7200;303;-1;Wall
19,7400;303;-1;Wall
20,3400;147;174;Agent
20,3600;147;174;Agent
20,3800;147;174;Agent
20,8800;163;174;Agent
20,9000;163;174;Agent
20,9200;163;174;Agent
20,9400;163;174;Agent
20,9400;147;228;Agent
20,9600;163;174;Agent
20,9600;147;228;Agent
20,9800;147;228;Agent
21,1200;147;317;Agent
21,1400;147;317;Agent
21,2000;228;290;Agent
21,2200;228;290;Agent
21,2400;147;228;Agent
21,2400;228;290;Agent
