time;density;specific_flow
0,120;0,0000;0,0000
0,240;0,0000;0,0000
0,360;0,0000;0,0000
0,480;0,0000;0,0000
0,600;0,0000;0,0000
0,720;0,0000;0,0000
0,840;0,0000;0,0000
0,960;0,0000;0,0000
1,080;0,0000;0,0000
1,180;0,0000;0,0000
1,300;0,0000;0,0000
1,420;0,0000;0,0000
1,520;0,0000;0,0000
1,640;0,0000;0,0000
1,740;0,0000;0,0000
1,860;0,0000;0,0000
1,960;0,0000;0,0000
2,080;0,0000;0,0000
2,200;0,0000;0,0000
2,320;0,0000;0,0000
2,440;0,0000;0,0000
2,560;0,0000;0,0000
2,660;0,0000;0,0000
2,780;0,0000;0,0000
2,900;0,0000;0,0000
3,000;0,0000;0,0000
3,120;0,0000;0,0000
3,240;0,0000;0,0000
3,360;0,0000;0,0000
3,460;0,0000;0,0000
3,580;0,1415;0,2019
3,700;0,2829;0,3931
3,800;0,2829;0,3820
3,920;0,2829;0,2895
4,040;0,2829;0,2678
4,160;0,4244;0,5744
4,280;0,2829;0,3915
4,380;0,2829;0,4222
4,500;0,2829;0,4548
4,620;0,2829;0,4804
4,740;0,1415;0,3010
4,860;0,1415;0,3016
4,980;0,1415;0,3020
5,100;0,1415;0,3017
5,200;0,0000;0,0000
5,320;0,0000;0,0000
5,440;0,0000;0,0000
5,560;0,0000;0,0000
5,680;0,0000;0,0000
5,800;0,1415;0,2427
5,920;0,1415;0,2424
6,020;0,1415;0,2427
6,140;0,1415;0,2423
6,260;0,1415;0,2425
6,380;0,0000;0,0000
6,500;0,0000;0,0000
6,620;0,2829;0,4366
6,740;0,2829;0,4371
6,840;0,2829;0,4372
6,960;0,4244;0,6083
7,080;0,2829;0,3274
7,200;0,2829;0,3434
7,320;0,2829;0,3691
7,440;0,4244;0,6886
7,560;0,2829;0,5368
7,680;0,4244;0,7614
7,800;0,2829;0,5167
7,920;0,4244;0,7325
8,020;0,4244;0,6868
8,140;0,4244;0,6988
8,260;0,4244;0,6571
8,380;0,4244;0,6332
8,500;0,2829;0,4548
8,620;0,1415;0,2554
8,740;0,1415;0,2611
8,840;0,1415;0,2608
8,960;0,1415;0,2611
9,080;0,2829;0,5297
9,200;0,2829;0,5300
9,320;0,1415;0,2687
9,440;0,1415;0,2681
9,560;0,1415;0,2686
9,660;0,0000;0,0000
9,780;0,0000;0,0000
9,900;0,1415;0,2254
10,020;0,4244;0,6344
10,140;0,4244;0,6334
10,260;0,4244;0,6235
10,360;0,4244;0,6176
10,480;0,5659;0,8203
10,600;0,5659;0,7753
10,720;0,4244;0,6123
10,840;0,2829;0,4598
10,960;0,2829;0,4884
11,080;0,1415;0,1603
11,180;0,1415;0,1904
11,300;0,2829;0,4292
11,420;0,1415;0,2118
11,540;0,1415;0,2121
11,660;0,1415;0,2120
11,780;0,1415;0,2121
11,900;0,2829;0,4735
12,000;0,2829;0,4743
12,120;0,1415;0,2620
12,240;0,2829;0,4504
12,360;0,2829;0,4495
12,480;0,1415;0,1877
12,600;0,2829;0,3795
12,720;0,2829;0,3845
12,820;0,2829;0,3959
12,940;0,2829;0,3405
13,060;0,4244;0,6362
13,180;0,4244;0,6598
13,300;0,4244;0,6939
13,420;0,2829;0,5109
13,540;0,2829;0,5167
13,640;0,0000;0,0000
13,760;0,0000;0,0000
13,880;0,1415;0,2331
14,000;0,1415;0,2331
14,120;0,2829;0,4761
14,240;0,2829;0,4772
14,340;0,2829;0,4771
14,460;0,2829;0,4759
14,580;0,2829;0,4982
14,700;0,2829;0,4984
14,820;0,2829;0,5175
14,940;0,2829;0,5267
15,060;0,2829;0,5481
15,160;0,1415;0,2992
15,280;0,1415;0,2993
15,400;0,0000;0,0000
15,520;0,0000;0,0000
15,640;0,1415;0,2997
15,760;0,2829;0,5300
15,880;0,2829;0,5297
15,980;0,2829;0,5298
16,100;0,2829;0,5296
16,200;0,1415;0,2305
16,320;0,1415;0,2299
16,420;0,0000;0,0000
16,520;0,0000;0,0000
16,640;0,0000;0,0000
16,740;0,0000;0,0000
16,840;0,0000;0,0000
16,940;0,0000;0,0000
17,060;0,0000;0,0000
17,160;0,0000;0,0000
17,260;0,0000;0,0000
17,380;0,0000;0,0000
17,480;0,1415;0,2759
17,580;0,1415;0,2760
17,680;0,1415;0,2759
17,800;0,1415;0,2759
17,900;0,2829;0,5127
18,000;0,1415;0,2369
18,120;0,1415;0,2368
18,220;0,1415;0,2370
18,320;0,2829;0,4919
18,420;0,2829;0,4921
18,540;0,1415;0,2556
18,640;0,2829;0,5213
18,740;0,2829;0,5198
18,860;0,2829;0,4432
18,960;0,2829;0,4714
19,060;0,2829;0,4968
19,160;0,4244;0,7738
19,280;0,4244;0,8257
19,380;0,4244;0,8342
19,480;0,2829;0,5250
19,600;0,2829;0,5240
19,700;0,4244;0,7792
19,800;0,1415;0,2535
19,900;0,1415;0,2714
20,020;0,2829;0,5275
20,120;0,2829;0,5287
20,220;0,2829;0,5283
20,340;0,2829;0,5465
20,440;0,4244;0,7977
20,540;0,4244;0,8103
20,660;0,2829;0,5612
20,760;0,2829;0,5734
20,860;0,1415;0,2862
20,960;0,1415;0,2885
21,080;0,0000;0,0000
21,180;0,0000;0,0000
21,280;0,0000;0,0000
21,400;0,0000;0,0000
21,500;0,0000;0,0000
21,600;0,0000;0,0000
21,700;0,0000;0,0000
21,820;0,1415;0,2384
21,920;0,1415;0,2377
22,020;0,1415;0,2378
22,140;0,1415;0,2383
22,240;0,1415;0,2380
22,340;0,1415;0,2384
22,440;0,1415;0,2383
22,560;0,0000;0,0000
22,660;0,1415;0,2466
22,760;0,1415;0,2467
22,880;0,1415;0,2470
22,980;0,1415;0,2469
23,080;0,4244;0,7543
23,180;0,4244;0,7532
23,300;0,2829;0,5072
23,400;0,2829;0,5070
23,500;0,2829;0,5071
23,620;0,1415;0,2383
23,720;0,0000;0,0000
23,820;0,0000;0,0000
23,920;0,1415;0,1944
24,040;0,1415;0,1944
24,140;0,1415;0,1944
24,240;0,1415;0,1944
24,360;0,2829;0,4447
24,460;0,2829;0,4446
24,560;0,2829;0,4442
24,680;0,4244;0,7831
24,780;0,4244;0,7492
24,880;0,4244;0,7509
24,980;0,2829;0,5633
25,100;0,2829;0,5710
25,200;0,1415;0,2336
25,300;0,1415;0,2335
25,420;0,1415;0,2327
25,520;0,0000;0,0000
25,620;0,1415;0,1991
25,720;0,2829;0,4456
25,840;0,2829;0,4452
25,940;0,4244;0,6639
26,040;0,4244;0,6626
26,160;0,4244;0,6547
26,260;0,4244;0,5726
26,360;0,4244;0,6092
26,460;0,4244;0,6448
26,580;0,4244;0,6813
26,680;0,2829;0,4915
26,780;0,2829;0,5153
26,900;0,1415;0,2415
27,000;0,1415;0,2129
