time;evacuated_count
4,220;1
4,640;2
4,640;3
5,160;4
6,320;5
7,060;6
7,480;7
7,700;8
7,940;9
8,380;10
8,580;11
8,620;12
9,280;13
9,600;14
10,480;15
10,640;16
10,820;17
11,060;18
11,300;19
12,020;20
12,460;21
13,020;22
13,360;23
13,560;24
13,600;25
14,520;26
14,740;27
15,140;28
15,320;29
16,140;30
16,340;31
17,960;32
18,460;33
18,840;34
19,160;35
19,460;36
19,720;37
19,780;38
20,240;39
20,620;40
20,760;41
20,960;42
22,440;43
23,280;44
23,520;45
23,640;46
24,680;47
24,940;48
25,100;49
25,420;50
26,220;51
26,320;52
26,620;53
26,840;54
26,960;55
27,660;56
27,940;57
28,000;58
28,320;59
28,780;60
29,300;61
31,240;62
32,000;63
32,480;64
32,480;65
34,500;66
36,340;67
36,720;68
