time;agentId;headwayDistance;headwayVelocity
0,2600;1;2,8875;0,9898
0,2600;2;2,0151;0,5721
0,2600;3;1,7606;0,5721
0,2600;4;2,8875;0,7389
0,2600;5;1,7606;0,5956
0,2600;6;1,0955;0,6707
0,2600;7;1,0955;0,7360
0,2600;8;1,3417;0,7245
0,2600;9;2,5833;0,3424
0,2600;10;1,6684;0,6782
0,2600;11;1,3417;0,6782
0,2600;12;1,5619;0,8980
0,2600;13;1,6882;0,6178
0,2600;14;2,0130;0,4449
0,2600;15;0,8005;0,4678
0,2600;16;1,5964;0,4678
0,2600;17;0,8005;0,8980
0,2600;18;1,6386;0,6576
0,2600;19;1,6386;0,6345
0,2600;20;0,8873;0,3351
0,2600;21;3,1333;0,4069
0,2600;22;2,4177;0,7808
0,2600;23;0,8873;0,7808
0,2600;24;1,2028;0,4069
0,2600;25;0,9428;0,4897
0,2600;26;3,7189;0,6320
0,2600;27;0,9428;0,8077
0,2600;28;2,3500;0,4897
0,2600;29;1,2028;0,6283
0,2600;30;1,6044;0,5905
0,2600;31;1,3736;0,7768
0,2600;32;1,9500;0,5905
0,2600;33;1,3135;0,7626
0,2600;34;1,6044;0,2939
0,2600;35;2,4807;0,6737
0,2600;36;1,3135;0,7768
0,2600;37;1,9456;0,5236
0,2600;38;1,3092;0,7855
0,2600;39;1,9456;0,3778
0,2600;40;1,9709;0,3778
0,2600;41;1,3092;0,5791
0,2600;42;1,9885;0,9665
0,2600;43;2,2848;0,6805
0,2600;44;2,7632;0,7748
0,2600;45;1,1441;0,7748
0,2600;46;1,1441;0,9665
0,2600;47;2,5305;1,7419
0,2600;48;2,3821;0,7544
0,2600;49;2,3821;0,7903
0,2600;50;2,1709;0,6935
0,2600;51;2,1709;1,7419
0,2600;52;1,9741;0,6773
0,2600;53;1,9741;0,3170
0,2600;54;2,0813;0,3170
0,2600;55;3,9258;0,4973
0,2600;56;2,6943;0,6032
0,2600;57;2,1362;0,9538
0,2600;58;1,5289;0,5688
0,2600;59;1,5289;0,6330
0,2600;60;1,8990;0,6330
0,2600;61;2,4992;0,5688
0,2600;62;1,2248;0,3859
0,2600;63;4,2637;0,4623
0,2600;64;1,2248;0,5818
0,2600;65;1,4279;0,5947
0,2600;66;3,6432;0,5818
0,2600;67;1,4279;0,4623
0,2600;68;2,5099;0,5947
0,5200;1;2,7320;1,1747
0,5200;2;2,0530;0,9249
0,5200;3;1,7200;0,9249
0,5200;4;2,7320;1,1917
0,5200;5;1,7200;0,9629
0,5200;6;1,0679;1,0842
0,5200;7;1,0679;1,1898
0,5200;8;1,3137;1,1705
0,5200;9;2,5239;0,9455
0,5200;10;1,5901;1,0959
0,5200;11;1,3137;1,0959
0,5200;12;1,4888;0,7047
0,5200;13;1,4888;0,9858
0,5200;14;2,0850;0,7047
0,5200;15;0,7250;0,7563
0,5200;16;1,6550;0,7563
0,5200;17;0,7250;1,4428
0,5200;18;1,6243;1,0631
0,5200;19;1,6243;1,0233
0,5200;20;0,9652;0,5414
0,5200;21;3,1577;0,5799
0,5200;22;2,3477;1,2620
0,5200;23;0,9652;1,2620
0,5200;24;1,0617;0,5799
0,5200;25;0,9422;0,7907
0,5200;26;3,6344;1,0215
0,5200;27;0,9422;1,1658
0,5200;28;2,2774;0,7907
0,5200;29;1,0617;1,0110
0,5200;30;1,5467;0,9546
0,5200;31;1,3377;1,2333
0,5200;32;1,9427;0,9546
0,5200;33;1,3377;1,0883
0,5200;34;1,5467;0,2943
0,5200;35;2,5955;1,0883
0,5200;36;1,5328;1,2333
0,5200;37;1,9553;0,8463
0,5200;38;1,2644;1,2644
0,5200;39;1,9553;0,6083
0,5200;40;2,0739;0,6083
0,5200;41;1,2644;0,9345
0,5200;42;1,9250;1,1774
0,5200;43;2,1545;1,0991
0,5200;44;2,8270;1,2524
0,5200;45;1,1158;1,2524
0,5200;46;1,1158;1,1774
0,5200;47;2,5495;1,1295
0,5200;48;2,3029;1,2134
0,5200;49;2,3029;1,2766
0,5200;50;2,1445;1,0956
0,5200;51;2,1445;1,1295
0,5200;52;1,9460;1,0940
0,5200;53;1,9460;0,4753
0,5200;54;2,2300;0,4753
0,5200;55;3,6107;0,7960
0,5200;56;2,9095;0,9737
0,5200;57;2,2112;1,4084
0,5200;58;1,4867;0,9111
0,5200;59;1,4867;1,0228
0,5200;60;1,7408;1,0228
0,5200;61;2,5260;0,9111
0,5200;62;1,2638;0,6150
0,5200;63;4,2570;0,7473
0,5200;64;1,2638;0,9405
0,5200;65;1,4160;0,9610
0,5200;66;3,5395;0,9405
0,5200;67;1,4160;0,7473
0,5200;68;2,3939;0,9610
0,7800;1;2,6378;1,2317
0,7800;2;2,0985;1,0788
0,7800;3;1,6712;1,0788
0,7800;4;2,6378;1,3832
0,7800;5;1,6712;1,1230
0,7800;6;1,0361;1,2646
0,7800;7;1,0361;1,3878
0,7800;8;1,2819;1,3638
0,7800;9;2,4294;0,9455
0,7800;10;1,4969;1,2779
0,7800;11;1,2819;1,2779
0,7800;12;1,2507;0,7890
0,7800;13;1,2507;1,1198
0,7800;14;2,0226;0,7890
0,7800;15;0,7008;0,8777
0,7800;16;1,6749;1,6754
0,7800;17;0,7008;1,6754
0,7800;18;1,5933;1,2399
0,7800;19;1,5933;1,1530
0,7800;20;1,0860;0,6316
0,7800;21;3,4064;0,5889
0,7800;22;2,2697;1,4538
0,7800;23;1,0860;1,4538
0,7800;24;0,8962;0,5889
0,7800;25;0,9718;0,9215
0,7800;26;3,5338;1,1914
0,7800;27;0,9718;1,2919
0,7800;28;2,1893;0,9215
0,7800;29;0,8962;1,1650
0,7800;30;1,5103;1,1133
0,7800;31;1,2980;1,4215
0,7800;32;1,9390;1,1133
0,7800;33;1,2980;1,2673
0,7800;34;1,5103;0,1200
0,7800;35;2,7332;1,2673
0,7800;36;1,7421;1,4215
0,7800;37;1,9689;0,9868
0,7800;38;1,2249;1,4616
0,7800;39;1,9689;0,7058
0,7800;40;2,2060;0,7058
0,7800;41;1,2249;1,0863
0,7800;42;1,8903;1,2233
0,7800;43;1,9976;1,2798
0,7800;44;3,0221;2,0411
0,7800;45;0,9553;2,0411
0,7800;46;0,9553;1,2233
0,7800;47;2,5156;1,2104
0,7800;48;2,2016;1,3941
