time;agentIdA;agentIdB;type
0,0000;12;-1;Wall
0,0000;37;-1;Wall
0,0000;59;-1;Wall
0,0200;12;-1;Wall
0,0200;37;-1;Wall
0,0200;59;-1;Wall
0,0400;12;-1;Wall
0,0400;59;-1;Wall
0,0600;12;-1;Wall
0,0600;59;-1;Wall
0,0800;12;-1;Wall
0,0800;59;-1;Wall
0,1000;59;-1;Wall
0,1200;61;-1;Wall
0,1400;61;-1;Wall
0,1600;61;-1;Wall
0,1800;61;-1;Wall
0,2000;61;-1;Wall
0,2200;61;-1;Wall
0,3800;54;-1;Wall
0,4000;54;-1;Wall
0,4200;54;-1;Wall
0,4400;54;-1;Wall
0,4600;54;-1;Wall
0,4800;54;-1;Wall
0,5000;54;-1;Wall
0,5200;54;-1;Wall
0,5800;53;-1;Wall
0,6000;53;-1;Wall
0,6200;53;-1;Wall
0,6400;53;-1;Wall
0,6600;53;-1;Wall
0,6800;53;-1;Wall
0,7000;46;-1;Wall
0,7000;53;-1;Wall
0,7200;46;-1;Wall
0,7400;46;-1;Wall
0,7600;46;-1;Wall
0,7800;46;-1;Wall
0,9600;4;-1;Wall
0,9800;4;-1;Wall
0,9800;20;-1;Wall
1,0000;4;-1;Wall
1,0000;20;-1;Wall
3,2000;58;-1;Wall
3,2200;58;-1;Wall
3,2400;58;-1;Wall
5,0200;8;-1;Wall
5,0400;8;-1;Wall
5,0600;8;-1;Wall
5,9200;7;-1;Wall
5,9400;7;-1;Wall
6,3200;43;-1;Wall
6,3400;43;-1;Wall
6,3600;43;-1;Wall
6,3800;43;-1;Wall
6,4000;43;-1;Wall
6,4200;43;-1;Wall
6,4400;43;-1;Wall
22,2400;42;-1;Wall
22,2600;42;-1;Wall
22,2800;42;-1;Wall
22,3000;42;-1;Wall
22,3200;42;-1;Wall
22,3400;42;-1;Wall
