time;evacuated_count
3,340;1
4,660;2
5,320;3
5,780;4
6,440;5
6,800;6
7,300;7
7,720;8
7,840;9
8,720;10
8,940;11
9,620;12
9,880;13
10,120;14
11,140;15
11,400;16
12,100;17
12,180;18
12,440;19
12,720;20
13,320;21
13,580;22
13,940;23
14,560;24
14,740;25
14,860;26
16,160;27
16,620;28
17,060;29
17,540;30
18,100;31
18,560;32
19,120;33
19,300;34
19,860;35
20,340;36
21,080;37
21,360;38
21,780;39
22,240;40
22,440;41
22,780;42
24,180;43
24,600;44
24,620;45
24,820;46
25,200;47
26,020;48
26,160;49
26,460;50
26,780;51
26,800;52
27,200;53
27,400;54
27,720;55
27,880;56
27,980;57
28,280;58
28,400;59
28,980;60
29,000;61
29,760;62
29,960;63
32,660;64
36,520;65
38,420;66
41,420;67
50,420;68
