time;evacuated_count
9,920;1
10,280;2
10,560;3
12,260;4
12,680;5
12,780;6
12,880;7
12,900;8
13,020;9
13,420;10
13,480;11
14,200;12
14,220;13
14,320;14
14,900;15
14,920;16
15,780;17
15,820;18
15,960;19
15,980;20
16,160;21
16,540;22
16,700;23
17,140;24
17,180;25
17,220;26
17,680;27
17,820;28
17,940;29
18,220;30
18,380;31
18,920;32
19,120;33
19,580;34
20,520;35
21,100;36
21,300;37
21,400;38
21,460;39
21,680;40
21,740;41
21,780;42
22,200;43
22,240;44
22,520;45
22,620;46
22,660;47
22,980;48
23,780;49
24,000;50
24,140;51
24,540;52
25,820;53
25,840;54
25,860;55
25,960;56
26,840;57
26,920;58
27,080;59
27,340;60
27,460;61
27,700;62
27,940;63
28,000;64
28,780;65
29,420;66
29,520;67
29,580;68
29,780;69
29,940;70
29,980;71
30,320;72
30,740;73
31,580;74
32,060;75
32,200;76
32,240;77
32,900;78
32,920;79
32,920;80
33,840;81
33,980;82
34,080;83
34,280;84
34,500;85
34,620;86
34,700;87
34,860;88
34,880;89
35,000;90
35,820;91
36,280;92
36,800;93
36,840;94
36,980;95
37,140;96
37,340;97
37,440;98
37,720;99
37,800;100
38,320;101
38,480;102
38,640;103
38,840;104
39,000;105
39,020;106
39,120;107
39,140;108
39,520;109
39,540;110
40,060;111
40,340;112
40,700;113
40,720;114
40,900;115
41,000;116
41,200;117
41,220;118
41,680;119
41,680;120
42,000;121
42,080;122
42,280;123
42,320;124
42,440;125
43,240;126
43,620;127
44,100;128
44,720;129
44,820;130
44,860;131
45,040;132
45,720;133
45,880;134
45,920;135
46,020;136
46,380;137
46,920;138
46,940;139
47,140;140
47,280;141
47,520;142
47,960;143
48,100;144
49,060;145
49,300;146
49,580;147
49,880;148
49,880;149
50,260;150
50,360;151
50,460;152
50,640;153
50,760;154
51,380;155
51,600;156
51,840;157
52,320;158
52,620;159
52,980;160
53,020;161
53,100;162
53,860;163
53,900;164
54,020;165
54,420;166
54,860;167
55,520;168
55,800;169
55,920;170
56,160;171
56,280;172
56,400;173
56,440;174
56,560;175
56,760;176
57,060;177
57,380;178
57,460;179
57,480;180
57,580;181
57,720;182
57,920;183
58,180;184
58,340;185
58,600;186
59,100;187
59,460;188
59,620;189
59,720;190
60,540;191
61,180;192
61,260;193
61,580;194
61,800;195
61,960;196
62,760;197
63,360;198
63,440;199
63,800;200
64,140;201
64,340;202
64,820;203
64,840;204
64,860;205
65,300;206
65,380;207
65,720;208
65,800;209
65,880;210
65,880;211
66,100;212
66,640;213
67,020;214
67,220;215
67,380;216
67,580;217
67,980;218
68,240;219
68,500;220
68,800;221
69,120;222
69,220;223
69,360;224
69,380;225
69,760;226
69,900;227
69,980;228
70,260;229
70,400;230
70,420;231
71,220;232
71,540;233
71,680;234
71,780;235
71,840;236
72,360;237
72,420;238
72,500;239
72,800;240
73,080;241
73,100;242
73,100;243
73,480;244
74,520;245
74,700;246
75,060;247
75,220;248
75,480;249
75,500;250
75,760;251
76,260;252
76,300;253
76,580;254
76,600;255
77,240;256
77,320;257
77,680;258
77,800;259
77,900;260
78,220;261
78,260;262
78,560;263
79,620;264
79,800;265
80,000;266
80,320;267
80,560;268
80,720;269
81,260;270
81,640;271
81,660;272
81,880;273
82,420;274
82,820;275
82,900;276
82,920;277
83,000;278
83,240;279
83,580;280
83,680;281
83,800;282
83,960;283
84,080;284
84,880;285
85,060;286
85,260;287
85,300;288
85,560;289
85,680;290
85,700;291
85,720;292
86,600;293
87,160;294
87,400;295
87,500;296
87,580;297
87,680;298
88,020;299
88,160;300
88,460;301
88,520;302
89,180;303
89,480;304
89,800;305
90,380;306
90,480;307
90,580;308
90,580;309
90,820;310
90,940;311
91,380;312
91,720;313
92,100;314
92,100;315
92,520;316
92,980;317
93,180;318
93,400;319
93,440;320
93,460;321
93,660;322
93,740;323
93,800;324
93,860;325
94,080;326
94,340;327
94,500;328
94,540;329
94,660;330
95,300;331
95,700;332
95,780;333
95,840;334
95,880;335
95,980;336
96,040;337
96,780;338
96,860;339
97,320;340
97,760;341
97,860;342
98,020;343
98,320;344
98,700;345
98,920;346
99,160;347
99,360;348
99,700;349
99,840;350
99,940;351
99,960;352
100,100;353
100,520;354
