agentId;time;posX;posZ;speed
447;6,9400;0,9201;0,5042;1,9040
447;7,0600;0,6903;0,4925;1,9175
447;7,1800;0,4603;0,4915;1,9162
447;7,3000;0,2306;0,5046;1,9171
447;7,4200;0,0009;0,5177;1,9174
447;7,5400;-0,2267;0,5482;1,9136
580;7,6400;0,9197;1,5407;1,8057
447;7,6400;-0,4153;0,5830;1,9176
457;7,6400;-0,3743;1,8539;2,1003
580;7,7600;0,6652;1,5275;2,1235
447;7,7600;-0,6422;0,6209;1,9175
457;7,7600;-0,3622;1,6114;2,0234
580;7,8800;0,4262;1,5232;1,9917
447;7,8800;-0,8657;0,6596;1,8902
457;7,8800;-0,3491;1,3812;1,9214
580;8,0000;0,1903;1,5402;1,9715
457;8,0000;-0,3166;1,1434;2,0002
580;8,1000;-0,0058;1,5730;1,9874
457;8,1000;-0,3007;0,9460;1,9802
580;8,2200;-0,2435;1,6185;2,0176
457;8,2200;-0,3074;0,7210;1,8752
580;8,3400;-0,4966;1,6510;2,1258
457;8,3400;-0,3375;0,5011;1,8502
580;8,4600;-0,7567;1,6758;2,1775
450;8,4600;0,4977;1,9911;1,4374
457;8,4600;-0,3872;0,2703;1,9672
450;8,5800;0,4406;1,8279;1,4408
192;8,5800;0,9622;0,0712;1,5555
457;8,5800;-0,4658;0,0513;1,9393
450;8,7000;0,4073;1,6575;1,4466
192;8,7000;0,7752;0,0791;1,5594
450;8,8000;0,3959;1,5138;1,4420
192;8,8000;0,6199;0,0939;1,5604
450;8,9200;0,3908;1,3397;1,4515
192;8,9200;0,4333;0,1094;1,5601
450;9,0400;0,3808;1,1659;1,4503
258;9,0400;0,9807;1,3954;1,4701
192;9,0400;0,2469;0,1260;1,5599
450;9,1600;0,3629;0,9926;1,4520
258;9,1600;0,8054;1,3631;1,4852
192;9,1600;0,0606;0,1459;1,5607
450;9,2800;0,3436;0,8195;1,4520
258;9,2800;0,6297;1,3638;1,4644
192;9,2800;-0,1257;0,1646;1,5607
578;9,2800;-0,7913;1,9706;1,6657
574;9,2800;0,9970;1,7388;1,7840
450;9,4000;0,3223;0,6465;1,4519
258;9,4000;0,4561;1,3819;1,4548
192;9,4000;-0,3120;0,1842;1,5607
154;9,4000;0,9680;0,5848;1,6622
578;9,4000;-0,7975;1,7470;1,8639
574;9,4000;0,9832;1,6921;0,4060
450;9,5200;0,2813;0,4781;1,4445
258;9,5200;0,2751;1,3797;1,5077
192;9,5200;-0,4963;0,2138;1,5556
154;9,5200;0,8016;0,5446;1,4262
578;9,5200;-0,7949;1,5228;1,8684
574;9,5200;0,9772;1,6297;0,5222
450;9,6200;0,2324;0,3414;1,4517
258;9,6200;0,1366;1,3614;1,3979
