time;agentId;exitId
6,9000;1;Exit_South
7,1400;4;Exit_South
7,7200;3;Exit_West
10,3800;9;Exit_South
10,8200;13;Exit_West
11,1200;14;Exit_South
11,4000;11;Exit_West
11,8400;8;Exit_West
11,8400;16;Exit_West
12,1600;2;Exit_West
12,2200;15;Exit_West
12,4400;24;Exit_West
12,6400;20;Exit_West
13,1800;22;Exit_West
13,3000;7;Exit_West
13,3200;21;Exit_South
13,7600;18;Exit_West
13,7800;29;Exit_West
13,8200;27;Exit_West
14,4000;23;Exit_South
14,4800;5;Exit_West
14,5200;25;Exit_West
14,6200;12;Exit_West
14,7200;31;Exit_West
15,1000;19;Exit_West
15,1600;6;Exit_West
15,2000;32;Exit_West
15,6200;37;Exit_West
15,6600;10;Exit_South
16,0200;26;Exit_West
16,0200;51;Exit_West
16,1000;41;Exit_West
16,3200;44;Exit_West
16,4200;34;Exit_South
16,6600;53;Exit_West
16,8000;30;Exit_South
16,8800;17;Exit_West
17,0800;36;Exit_West
17,1000;38;Exit_South
17,6600;46;Exit_West
17,8200;35;Exit_South
18,0000;56;Exit_West
18,3600;40;Exit_South
18,4200;63;Exit_West
18,8600;66;Exit_West
18,9200;28;Exit_West
19,0800;47;Exit_South
19,1000;60;Exit_South
19,2600;49;Exit_West
19,5200;33;Exit_South
19,7400;62;Exit_South
19,7600;59;Exit_West
20,0200;45;Exit_South
20,1600;43;Exit_South
20,9200;69;Exit_South
20,9600;65;Exit_West
21,4400;67;Exit_South
21,4600;68;Exit_West
21,5600;73;Exit_West
21,8200;80;Exit_West
21,8600;72;Exit_South
22,1400;88;Exit_West
22,1800;77;Exit_South
22,3800;78;Exit_West
22,8600;55;Exit_South
22,9600;75;Exit_West
23,4400;85;Exit_West
23,5000;82;Exit_West
23,8000;92;Exit_West
24,4200;70;Exit_West
24,9000;50;Exit_West
25,0600;87;Exit_West
25,1000;74;Exit_South
25,2000;79;Exit_West
25,2600;71;Exit_West
25,5600;90;Exit_West
25,5600;98;Exit_South
25,7800;76;Exit_West
26,1600;95;Exit_West
26,2200;104;Exit_West
26,3200;96;Exit_South
26,6200;93;Exit_South
26,8400;91;Exit_South
26,9400;83;Exit_West
27,3000;110;Exit_South
27,6200;99;Exit_West
27,6400;101;Exit_South
28,2400;106;Exit_West
28,3400;84;Exit_West
28,6400;103;Exit_South
28,6600;105;Exit_West
28,6800;111;Exit_West
29,0000;57;Exit_West
29,1800;114;Exit_West
29,2200;107;Exit_West
29,5200;123;Exit_West
29,7000;116;Exit_West
30,1400;126;Exit_West
30,2200;97;Exit_West
30,5000;113;Exit_West
30,5800;102;Exit_West
30,7000;112;Exit_West
30,8600;124;Exit_West
31,5600;109;Exit_West
31,8400;122;Exit_West
31,8400;136;Exit_West
31,9200;52;Exit_West
32,1400;94;Exit_West
32,1400;120;Exit_South
32,3000;125;Exit_West
32,4800;86;Exit_West
32,5600;108;Exit_West
32,6600;131;Exit_West
32,8400;118;Exit_West
32,8800;117;Exit_South
33,1200;129;Exit_West
33,2400;119;Exit_West
33,3600;64;Exit_West
33,3800;127;Exit_South
33,4200;128;Exit_West
33,4600;135;Exit_West
33,5800;115;Exit_West
33,8200;89;Exit_West
33,9200;140;Exit_West
34,2200;100;Exit_West
34,6200;138;Exit_West
34,6400;137;Exit_South
34,7600;81;Exit_West
34,7600;141;Exit_West
35,3000;146;Exit_West
35,3200;133;Exit_West
35,5400;144;Exit_South
35,7200;145;Exit_West
36,5400;148;Exit_West
37,0600;142;Exit_South
37,0600;152;Exit_West
37,4200;162;Exit_West
37,5000;134;Exit_West
37,6800;130;Exit_West
37,9000;165;Exit_West
37,9200;151;Exit_West
37,9200;154;Exit_South
38,2200;177;Exit_West
38,3000;158;Exit_West
38,3200;163;Exit_South
38,4400;176;Exit_South
38,7000;167;Exit_West
38,8200;157;Exit_West
38,9400;160;Exit_West
39,0200;180;Exit_South
39,1600;175;Exit_West
39,2200;170;Exit_West
39,3000;168;Exit_South
39,5800;150;Exit_West
39,7000;156;Exit_West
39,9200;174;Exit_West
39,9800;147;Exit_South
40,0200;169;Exit_West
40,1400;179;Exit_West
40,5000;178;Exit_South
40,5400;182;Exit_West
40,6400;166;Exit_South
40,6800;153;Exit_West
40,8800;54;Exit_West
41,3200;173;Exit_South
41,5800;184;Exit_West
42,1000;189;Exit_West
42,2400;132;Exit_West
43,4000;185;Exit_South
43,4200;181;Exit_West
43,9800;193;Exit_South
44,1200;42;Exit_South
44,4800;188;Exit_South
44,7400;143;Exit_West
44,9600;190;Exit_West
45,3800;171;Exit_West
45,3800;200;Exit_South
45,7600;48;Exit_West
45,9800;183;Exit_South
46,0400;161;Exit_West
46,2000;186;Exit_West
46,3200;202;Exit_South
46,4800;194;Exit_West
46,4800;198;Exit_South
46,7200;211;Exit_West
46,8400;208;Exit_West
47,0000;209;Exit_South
47,3600;220;Exit_West
47,6600;210;Exit_West
48,0600;199;Exit_West
48,2800;213;Exit_West
48,5600;222;Exit_West
48,6200;216;Exit_West
49,0400;215;Exit_West
49,2200;159;Exit_West
49,2800;139;Exit_West
49,6600;149;Exit_West
49,6800;227;Exit_West
49,7200;212;Exit_South
49,7400;230;Exit_West
50,2600;228;Exit_West
50,3400;207;Exit_South
50,3800;197;Exit_West
50,6800;58;Exit_South
50,7800;203;Exit_West
50,8400;219;Exit_South
50,9200;155;Exit_West
51,0200;224;Exit_West
51,3400;225;Exit_West
51,5600;223;Exit_West
51,7400;221;Exit_West
51,7400;235;Exit_West
51,9600;205;Exit_West
52,1400;249;Exit_West
52,1600;187;Exit_South
52,3800;229;Exit_West
52,3800;244;Exit_West
52,5400;256;Exit_West
52,6000;214;Exit_West
52,7400;241;Exit_West
52,7400;245;Exit_West
52,9600;232;Exit_West
52,9600;252;Exit_West
53,2000;254;Exit_West
53,3600;257;Exit_West
53,3800;236;Exit_South
53,3800;239;Exit_West
53,8000;238;Exit_South
53,8400;251;Exit_West
54,2400;246;Exit_South
54,3000;261;Exit_West
54,3600;121;Exit_South
54,8600;195;Exit_West
54,8600;240;Exit_West
55,1000;248;Exit_South
55,2200;172;Exit_South
55,5400;226;Exit_West
55,7200;233;Exit_West
55,7600;217;Exit_South
55,8000;164;Exit_West
56,0000;264;Exit_West
56,3600;247;Exit_West
56,5200;253;Exit_South
56,5400;262;Exit_West
56,7600;267;Exit_South
56,9200;242;Exit_West
57,1200;196;Exit_South
57,2000;258;Exit_South
57,2600;269;Exit_West
57,3000;265;Exit_South
57,6400;266;Exit_West
57,6800;270;Exit_South
57,7400;243;Exit_West
57,7600;260;Exit_South
57,9600;231;Exit_West
58,0400;273;Exit_West
58,2600;259;Exit_West
58,2800;275;Exit_South
58,5200;263;Exit_South
58,5600;286;Exit_West
58,7800;278;Exit_West
58,8600;218;Exit_West
59,1000;61;Exit_West
59,4200;280;Exit_West
59,7400;292;Exit_West
59,8200;274;Exit_West
60,2000;255;Exit_West
60,2600;283;Exit_West
60,4200;297;Exit_West
60,7000;295;Exit_West
61,0000;250;Exit_West
61,2000;287;Exit_South
61,3200;298;Exit_West
61,3600;302;Exit_West
61,4000;272;Exit_West
61,6200;282;Exit_West
61,7800;281;Exit_West
61,9400;294;Exit_South
62,0000;307;Exit_West
62,1200;277;Exit_West
62,5400;206;Exit_West
62,9200;305;Exit_West
62,9800;284;Exit_West
63,2600;304;Exit_South
63,3800;279;Exit_West
63,4000;309;Exit_West
63,5800;201;Exit_West
63,6000;306;Exit_South
63,8400;285;Exit_West
63,8800;310;Exit_West
63,9800;288;Exit_West
64,4600;296;Exit_West
64,6400;314;Exit_West
64,9600;312;Exit_West
65,1600;291;Exit_West
65,1800;320;Exit_South
65,4200;301;Exit_West
65,5200;268;Exit_West
65,6800;313;Exit_South
65,8600;303;Exit_West
65,9800;319;Exit_West
66,0400;328;Exit_South
66,1400;331;Exit_West
66,3400;318;Exit_South
66,4800;332;Exit_South
66,6400;326;Exit_West
67,1800;315;Exit_West
67,7000;325;Exit_West
68,0400;308;Exit_West
68,1600;299;Exit_West
68,3000;321;Exit_West
68,3200;322;Exit_West
68,5400;290;Exit_West
68,7800;334;Exit_West
68,9000;327;Exit_West
69,0000;338;Exit_West
69,2000;335;Exit_West
69,3800;341;Exit_West
69,4200;333;Exit_West
69,7200;317;Exit_West
69,8400;337;Exit_South
69,9000;343;Exit_West
70,3600;339;Exit_West
70,4200;349;Exit_South
70,5000;289;Exit_West
70,6600;316;Exit_South
70,8400;311;Exit_West
70,9800;345;Exit_West
71,0600;336;Exit_West
71,2400;344;Exit_South
71,3800;348;Exit_West
71,7600;353;Exit_West
71,7800;342;Exit_West
71,8400;354;Exit_South
71,9000;330;Exit_West
72,2800;329;Exit_West
72,2800;352;Exit_West
72,4600;359;Exit_South
72,5000;323;Exit_West
72,6600;351;Exit_West
72,8200;373;Exit_South
72,8800;350;Exit_West
73,0000;346;Exit_West
73,1200;356;Exit_West
73,5200;362;Exit_West
73,5400;363;Exit_West
73,6800;366;Exit_West
74,0200;361;Exit_West
74,1000;358;Exit_West
74,1800;371;Exit_West
74,4200;355;Exit_West
74,4200;377;Exit_West
74,6800;360;Exit_West
74,8400;204;Exit_West
75,1600;370;Exit_West
75,4200;374;Exit_West
75,4800;375;Exit_West
76,3000;368;Exit_West
76,3600;372;Exit_West
76,5000;357;Exit_West
76,6800;389;Exit_West
76,8600;347;Exit_West
76,8600;369;Exit_South
77,0600;392;Exit_West
77,0800;376;Exit_West
77,2200;395;Exit_South
77,6000;364;Exit_West
77,6400;367;Exit_West
77,8400;379;Exit_West
78,1000;384;Exit_West
78,1800;380;Exit_West
78,2000;390;Exit_South
78,2200;386;Exit_West
78,7000;398;Exit_South
78,8200;394;Exit_West
78,8600;387;Exit_West
