agentId;time;posX;posZ;speed;localDensity
7;6,7200;1,0184;2,5428;1,1810;0,1194
6;6,7200;-0,1029;3,0818;1,0404;0,1194
5;6,7200;1,5375;1,1523;0,9785;0,1194
4;6,7200;-0,8203;-3,4722;1,8145;0,1194
3;6,7200;-3,0209;0,8779;1,7095;0,1194
2;6,7200;0,1607;0,7507;0,9424;0,1194
1;6,7200;-0,2786;-3,9441;1,7037;0,1194
42;7,2200;5,8933;-0,2952;0,1614;0,0398
41;7,2200;5,7706;2,0524;1,0614;0,0398
39;7,2200;6,2183;0,2284;0,5352;0,0398
38;7,2200;-0,3223;6,3370;1,0219;0,0398
37;7,2200;4,9975;0,4853;1,0586;0,0398
36;7,2200;6,2766;1,2581;0,5567;0,0398
35;7,2200;0,1040;5,3842;1,0990;0,0398
34;7,2200;4,1217;-0,1610;1,4856;0,0398
33;7,2200;0,4192;6,8250;0,6660;0,0398
32;7,2200;5,0086;-0,3506;1,7195;0,0398
31;7,2200;3,1366;0,7326;1,3542;0,0398
30;7,2200;0,8361;5,3616;1,4500;0,0398
29;7,2200;3,2499;-0,2646;1,5675;0,0398
28;7,2200;-0,6019;4,4031;1,1641;0,0398
27;7,2200;2,4472;2,1245;1,4406;0,0398
26;7,2200;-0,3693;3,2403;1,1667;0,0398
25;7,2200;3,5708;1,4715;1,3521;0,0398
24;7,2200;1,7072;0,3778;1,3128;0,0398
23;7,2200;0,3650;2,7079;0,8176;0,0398
22;7,2200;2,6504;0,1412;1,5655;0,0398
21;7,2200;1,1495;2,8257;1,5290;0,0398
20;7,2200;1,2116;1,8357;1,3904;0,0398
19;7,2200;2,7062;1,3002;1,2027;0,0398
18;7,2200;0,5296;0,8183;1,0297;0,0398
17;7,2200;1,2320;-0,1291;1,4506;0,0398
16;7,2200;-0,7952;1,9653;1,3593;0,0398
15;7,2200;0,8145;0,4255;1,2096;0,0398
14;7,2200;-1,5277;0,2038;1,3524;0,0398
13;7,2200;0,3152;1,6848;1,6730;0,0398
12;7,2200;1,8457;1,1151;0,7726;0,0398
11;7,2200;-0,5498;0,9336;0,9665;0,0398
10;7,2200;0,5880;-0,3522;0,9315;0,0398
9;7,2200;-0,7098;0,0004;1,4817;0,0398
8;7,2200;0,2287;0,1923;0,9040;0,0398
7;7,2200;0,8772;2,2341;0,6789;0,0398
6;7,2200;-0,2514;2,5544;1,0957;0,0398
5;7,2200;1,1427;1,1347;0,7903;0,0398
3;7,2200;-3,8829;0,8982;1,7245;0,0398
2;7,2200;-0,0991;0,5534;0,6524;0,0398
42;7,7200;5,5124;-0,3971;0,7887;0,0398
41;7,7200;5,2258;2,1932;1,1255;0,0398
40;7,7200;1,2092;6,9380;0,6717;0,0398
39;7,7200;5,7874;0,4012;0,9285;0,0398
38;7,7200;-0,3379;5,4988;1,6768;0,0398
37;7,7200;4,3614;0,5390;1,2768;0,0398
36;7,7200;5,9005;1,0886;0,8251;0,0398
35;7,7200;0,0386;4,7734;1,2287;0,0398
34;7,7200;3,3707;-0,0924;1,5082;0,0398
33;7,7200;0,4258;6,3187;1,0128;0,0398
32;7,7200;4,1769;-0,3226;1,6643;0,0398
31;7,7200;2,4757;0,7172;1,3222;0,0398
30;7,7200;0,8584;4,6263;1,4713;0,0398
29;7,7200;2,4400;-0,2323;1,6211;0,0398
28;7,7200;-0,5926;3,8386;1,1291;0,0398
27;7,7200;1,7363;2,0745;1,4254;0,0398
26;7,7200;-0,4323;2,7194;1,0492;0,0398
25;7,7200;2,8922;1,4763;1,3573;0,0398
24;7,7200;1,0111;0,3874;1,3922;0,0398
23;7,7200;0,0871;2,6124;0,5877;0,0398
22;7,7200;1,8859;0,2139;1,5360;0,0398
21;7,7200;1,2352;2,1787;1,3053;0,0398
20;7,7200;0,7667;1,6375;0,9742;0,0398
19;7,7200;2,0926;1,3253;1,2283;0,0398
