time;evacuated_count
10,460;1
12,220;2
12,620;3
12,660;4
12,980;5
13,260;6
13,280;7
13,520;8
13,640;9
14,020;10
14,040;11
14,060;12
14,640;13
15,040;14
15,120;15
15,580;16
15,640;17
15,660;18
16,140;19
16,180;20
16,780;21
17,300;22
17,320;23
17,480;24
17,720;25
18,020;26
18,180;27
18,520;28
18,640;29
18,960;30
18,980;31
19,560;32
19,760;33
20,140;34
21,300;35
21,520;36
22,380;37
22,440;38
22,740;39
22,760;40
23,240;41
23,320;42
23,960;43
24,680;44
24,800;45
25,400;46
25,400;47
25,640;48
27,080;49
27,200;50
27,500;51
27,680;52
27,700;53
28,080;54
28,480;55
28,480;56
28,780;57
28,780;58
28,960;59
29,240;60
29,320;61
29,700;62
29,780;63
30,000;64
30,260;65
30,880;66
31,000;67
32,000;68
32,120;69
32,220;70
32,500;71
32,720;72
32,820;73
32,880;74
33,140;75
33,200;76
33,380;77
34,140;78
34,360;79
34,420;80
34,540;81
34,560;82
34,660;83
35,260;84
35,960;85
36,280;86
36,280;87
36,680;88
36,960;89
37,140;90
37,160;91
37,180;92
37,380;93
38,800;94
38,800;95
38,860;96
38,900;97
39,220;98
39,300;99
39,680;100
39,700;101
39,880;102
40,020;103
40,780;104
40,860;105
40,960;106
41,280;107
41,480;108
41,700;109
41,960;110
42,040;111
42,060;112
42,720;113
42,900;114
43,040;115
43,320;116
43,480;117
44,220;118
44,560;119
44,760;120
45,020;121
45,440;122
45,560;123
46,100;124
46,680;125
47,040;126
47,040;127
47,520;128
48,180;129
48,360;130
48,380;131
48,520;132
48,560;133
48,660;134
49,280;135
49,540;136
49,740;137
50,040;138
50,200;139
50,860;140
50,880;141
50,920;142
50,980;143
51,160;144
51,400;145
51,400;146
51,560;147
51,660;148
52,240;149
52,380;150
52,400;151
52,580;152
53,060;153
53,060;154
53,580;155
53,760;156
54,000;157
54,020;158
54,080;159
54,160;160
54,380;161
54,860;162
54,960;163
56,320;164
56,540;165
57,000;166
57,080;167
57,100;168
57,340;169
57,440;170
58,120;171
58,160;172
58,300;173
58,360;174
58,600;175
58,980;176
59,080;177
59,200;178
59,580;179
59,920;180
59,920;181
60,340;182
60,520;183
60,680;184
60,880;185
61,160;186
62,020;187
62,040;188
62,220;189
62,560;190
62,840;191
63,060;192
63,140;193
63,240;194
63,760;195
64,200;196
64,240;197
64,240;198
64,320;199
64,380;200
64,740;201
64,960;202
65,140;203
65,580;204
