time;agentId;headwayDistance;headwayVelocity
7,2800;447;2,0577;1,3645
7,5400;447;2,2443;1,6652
7,8000;447;2,3447;1,5200
8,0600;447;1,8335;1,7635
8,3200;457;0,9270;1,5040
8,3200;450;0,5906;1,5040
8,5800;457;0,9900;1,4439
8,5800;450;0,6126;1,4439
8,8400;457;1,0600;1,4563
8,8400;450;0,5905;1,0918
8,8400;439;0,6886;1,5220
8,8400;192;1,0874;1,5220
9,1000;580;0,6348;1,2099
9,1000;457;1,1359;1,3934
9,1000;450;0,6517;1,3356
9,1000;439;0,6517;1,3835
9,1000;192;0,6737;1,3835
9,3600;580;0,5714;1,3124
9,3600;450;0,4474;1,3486
9,3600;439;0,5714;0,9170
9,3600;192;0,4474;1,2762
9,6200;580;0,6075;1,4257
9,6200;460;0,5639;1,4574
9,6200;450;0,5639;1,0449
9,6200;439;0,5973;1,4574
9,6200;258;0,6075;0,8321
9,6200;192;0,6507;1,2740
9,8800;580;0,5277;1,3784
9,8800;578;0,6985;0,7971
9,8800;460;0,5289;1,5082
9,8800;439;0,6385;1,0881
9,8800;258;0,5277;0,7971
9,8800;192;0,8583;1,3284
10,1400;580;0,4665;1,3535
10,1400;578;0,4732;1,1495
10,1400;460;0,5005;1,5843
10,1400;258;0,4665;1,1495
10,1400;154;0,5596;1,2676
10,4000;580;0,4567;1,4649
10,4000;578;0,6603;1,5523
10,4000;460;0,8486;1,6126
10,4000;286;0,8322;1,4762
10,4000;258;0,4567;1,5523
10,4000;154;0,5488;1,2381
10,6600;580;0,4592;1,4361
10,6600;578;0,5014;1,3720
10,6600;460;0,5014;1,6165
10,6600;286;0,6055;1,3641
10,6600;258;0,4592;1,3409
10,6600;154;0,8155;1,3396
10,9200;578;0,4595;1,6012
10,9200;460;0,4595;1,6647
10,9200;286;0,7394;1,4935
10,9200;154;0,7394;1,4214
11,1800;286;0,7522;1,4881
11,1800;154;0,7522;1,4170
11,1800;130;0,7458;1,1292
11,4400;286;0,7903;1,4734
11,4400;130;0,7916;0,9635
11,4400;94;0,6468;1,2800
11,7000;404;0,8181;1,2026
11,7000;303;0,6230;1,1155
11,7000;286;0,7191;1,3921
11,7000;130;0,7510;0,7845
11,7000;94;0,6230;1,1879
11,9600;404;0,7233;0,7883
11,9600;303;0,4854;1,2472
11,9600;130;0,6924;0,7883
11,9600;94;0,4854;1,3965
12,2200;454;0,5024;1,3096
12,2200;404;0,5024;0,8700
12,2200;303;0,5050;1,6289
12,2200;130;0,8273;1,6289
12,2200;94;0,5050;1,4242
12,4800;454;0,3640;1,0014
12,4800;404;0,3640;0,8538
12,4800;303;0,6212;0,5449
12,4800;130;0,7575;0,5449
12,4800;94;0,6212;1,2068
12,7400;454;0,4230;1,3442
12,7400;404;0,4230;0,7845
12,7400;303;0,6494;1,4592
12,7400;215;0,6670;0,9575
12,7400;94;0,6494;1,6324
13,0000;455;0,4568;0,8813
13,0000;454;0,6326;1,4724
13,0000;404;0,5898;0,8348
13,0000;215;0,5898;1,3086
13,2600;514;0,4623;1,0677
13,2600;455;0,5524;1,1521
13,2600;454;0,5524;1,3079
13,2600;404;0,4835;0,9407
13,2600;215;0,4394;0,9407
13,5200;527;0,3479;1,3820
13,5200;455;0,6182;1,2968
13,5200;454;0,6182;1,1631
13,5200;367;0,8727;1,1631
13,5200;215;0,3862;0,9348
13,7800;455;0,5253;1,4495
13,7800;454;0,5765;0,8658
13,7800;367;0,5472;1,0089
13,7800;215;0,4640;1,2219
13,7800;205;0,8026;0,9418
14,0400;527;0,4587;1,2404
14,0400;514;0,4334;1,1069
14,0400;455;0,4124;0,7898
14,0400;367;0,4120;1,3039
14,0400;215;0,4587;1,8079
14,0400;205;0,8958;0,9281
14,0400;119;0,9096;1,1684
14,3000;455;0,5178;1,2383
14,3000;383;0,7620;1,0796
14,3000;367;0,5185;1,3433
14,3000;215;0,4416;1,5471
14,3000;205;0,8698;1,5818
14,3000;119;0,8698;1,3059
14,5600;451;0,6993;1,0706
14,5600;383;0,6993;1,2052
14,5600;367;0,6507;1,2361
14,5600;205;0,6507;0,8661
14,5600;119;0,9853;1,2361
14,8200;451;0,6665;1,1802
14,8200;383;0,6665;1,1495
14,8200;367;0,5466;1,5152
14,8200;205;0,5466;1,1021
14,8200;119;0,7700;1,1021
15,0800;451;0,6639;0,8823
15,0800;383;0,6639;1,1041
15,0800;367;0,4955;1,6340
15,0800;205;0,8485;1,0364
15,0800;119;0,4955;1,1365
15,3400;451;0,6545;1,2111
15,3400;383;0,6545;1,2278
15,3400;367;0,6688;1,6501
15,3400;364;0,8340;1,2278
15,6000;586;1,3150;1,5661
15,6000;451;0,6251;1,0510
15,6000;383;0,6251;1,1265
15,6000;376;0,7053;1,0510
15,6000;364;0,8916;1,1265
15,8600;586;1,2058;0,9602
15,8600;451;0,6053;1,5880
15,8600;383;0,6223;1,1995
15,8600;376;0,6053;1,1995
15,8600;364;0,9136;1,1995
16,1200;586;0,8255;1,0580
16,1200;582;0,8255;1,2480
16,1200;451;0,6265;1,2546
16,1200;376;0,8031;1,2010
16,1200;364;0,8031;1,6274
16,3800;586;0,5641;1,1180
16,3800;582;0,5641;1,3764
16,3800;364;0,8145;1,5746
16,6400;586;0,5995;1,1179
16,6400;582;0,5995;1,4685
16,6400;368;0,9036;1,2960
16,6400;364;0,9146;1,3623
16,9000;586;0,7125;0,7931
16,9000;582;0,8006;1,4812
16,9000;368;0,8432;1,0457
17,1600;582;0,7578;1,1447
17,1600;368;0,7578;1,1059
17,1600;343;0,9793;1,1447
17,4200;582;0,8329;1,5143
17,4200;368;0,8329;0,5319
17,4200;343;1,0041;1,5143
17,6800;582;0,8370;1,2617
17,6800;408;0,5776;1,5523
17,6800;368;0,5776;0,9030
17,6800;343;0,8370;1,2546
17,6800;95;0,7710;0,9030
17,9400;408;0,6613;1,4904
