time;density;specific_flow
4,620;0,0000;0,0000
4,740;0,0000;0,0000
4,860;0,0000;0,0000
4,980;0,0000;0,0000
5,100;0,0000;0,0000
5,200;0,0000;0,0000
5,320;0,0000;0,0000
5,440;0,0000;0,0000
5,560;0,0000;0,0000
5,680;0,0000;0,0000
5,800;0,0000;0,0000
5,920;0,0000;0,0000
6,020;0,0000;0,0000
6,140;0,0000;0,0000
6,260;0,0000;0,0000
6,380;0,0000;0,0000
6,500;0,0000;0,0000
6,620;0,0000;0,0000
6,740;0,0000;0,0000
6,840;0,0000;0,0000
6,960;0,0000;0,0000
7,080;0,0000;0,0000
7,200;0,0000;0,0000
7,320;0,0000;0,0000
7,440;0,0000;0,0000
7,560;0,0000;0,0000
7,680;0,0000;0,0000
7,800;0,0000;0,0000
7,920;0,0000;0,0000
8,020;0,0000;0,0000
8,140;0,0000;0,0000
8,260;0,0000;0,0000
8,380;0,0000;0,0000
8,500;0,0000;0,0000
8,620;0,0000;0,0000
8,740;0,0000;0,0000
8,840;0,0000;0,0000
8,960;0,0000;0,0000
9,080;0,0000;0,0000
9,200;0,0000;0,0000
9,320;0,0000;0,0000
9,440;0,0000;0,0000
9,560;0,0398;0,0662
9,660;0,0398;0,0651
9,780;0,0398;0,0664
9,900;0,0398;0,0696
10,020;0,0398;0,0717
10,140;0,0398;0,0694
10,260;0,0398;0,0611
10,360;0,0398;0,0606
10,480;0,0000;0,0000
10,600;0,0000;0,0000
10,720;0,0000;0,0000
10,840;0,0000;0,0000
10,960;0,0000;0,0000
11,080;0,0000;0,0000
11,180;0,0398;0,0568
11,300;0,0398;0,0575
11,420;0,0796;0,1734
11,540;0,1194;0,1771
11,660;0,1194;0,1578
11,780;0,1194;0,1623
11,900;0,1592;0,2193
12,000;0,1592;0,2228
12,120;0,1592;0,2281
12,240;0,1592;0,2256
12,360;0,1989;0,2824
12,480;0,2387;0,3494
12,600;0,2785;0,4286
12,720;0,1989;0,2960
12,820;0,1989;0,2814
12,940;0,2387;0,3376
13,060;0,2387;0,3699
13,180;0,2387;0,3779
13,300;0,1592;0,2343
13,420;0,1989;0,3001
13,540;0,1989;0,3135
13,640;0,1989;0,2681
13,760;0,1592;0,2301
13,880;0,1592;0,2338
14,000;0,1592;0,2345
14,120;0,0796;0,1291
14,240;0,1194;0,1798
14,340;0,1592;0,2358
14,460;0,1592;0,2299
14,580;0,1989;0,2549
14,700;0,1592;0,2380
14,820;0,1989;0,2992
14,940;0,2387;0,3736
15,060;0,1989;0,2689
15,160;0,1592;0,2344
15,280;0,1592;0,2361
15,400;0,1592;0,2304
15,520;0,1989;0,2800
15,640;0,1989;0,3005
15,760;0,1194;0,2059
15,880;0,1194;0,2120
15,980;0,1194;0,1841
16,100;0,1592;0,2265
16,200;0,1194;0,1570
16,320;0,1194;0,1610
16,420;0,1194;0,1669
16,520;0,1194;0,1646
16,640;0,1592;0,2282
16,740;0,1989;0,2742
16,840;0,1989;0,2802
16,940;0,1989;0,2795
17,060;0,1989;0,2699
17,160;0,1989;0,2696
17,260;0,1989;0,2737
17,380;0,1194;0,1551
17,480;0,1592;0,2170
17,580;0,1592;0,2592
17,680;0,1989;0,2804
17,800;0,1989;0,2790
17,900;0,2387;0,4051
18,000;0,2387;0,3270
18,120;0,1989;0,3804
18,220;0,1592;0,2562
18,320;0,1592;0,2328
18,420;0,1592;0,2429
18,540;0,1194;0,1854
18,640;0,1989;0,2942
18,740;0,1592;0,2299
18,860;0,1592;0,2307
18,960;0,1592;0,2365
19,060;0,1194;0,1956
19,160;0,1194;0,1766
19,280;0,1194;0,1572
19,380;0,1194;0,1728
19,480;0,1194;0,1763
19,600;0,0796;0,1257
19,700;0,0796;0,1236
19,800;0,0398;0,0637
19,900;0,0398;0,0650
20,020;0,0796;0,1158
20,120;0,1194;0,1574
20,220;0,0796;0,1029
20,340;0,0796;0,1000
20,440;0,0796;0,0905
20,540;0,0796;0,0868
20,660;0,0796;0,0835
20,760;0,0796;0,0889
20,860;0,0796;0,0887
20,960;0,0796;0,0870
21,080;0,1194;0,1468
21,180;0,1194;0,1461
21,280;0,1592;0,1930
21,400;0,1194;0,1393
21,500;0,1989;0,2805
21,600;0,1592;0,2067
21,700;0,1592;0,2014
21,820;0,1592;0,2073
21,920;0,1592;0,2112
22,020;0,1592;0,2109
22,140;0,1592;0,2063
22,240;0,1989;0,2518
22,340;0,2387;0,3370
22,440;0,1989;0,2632
22,560;0,1989;0,2552
22,660;0,1989;0,2544
22,760;0,1592;0,1985
22,880;0,1194;0,1543
22,980;0,1194;0,1524
23,080;0,1194;0,1499
23,180;0,1194;0,1475
23,300;0,1194;0,1449
23,400;0,0796;0,0612
23,500;0,1194;0,1465
23,620;0,1194;0,1415
23,720;0,1194;0,1341
23,820;0,1194;0,1491
23,920;0,1194;0,1343
