  -4.1842005e-01  -1.9105522e-01   1.0000000e+00
  -4.1967759e-01  -1.9108722e-01   2.0000000e+00
  -4.2059877e-01  -1.9097753e-01   3.0000000e+00
  -4.2281641e-01  -1.9100493e-01   4.0000000e+00
  -4.2425107e-01  -1.9106216e-01   5.0000000e+00
  -4.2516000e-01  -1.9117937e-01   6.0000000e+00
  -4.2626802e-01  -1.9140622e-01   7.0000000e+00
  -4.2822530e-01  -1.9152348e-01   8.0000000e+00
  -4.2908366e-01  -1.9164263e-01   9.0000000e+00
  -4.3061809e-01  -1.9158953e-01   1.0000000e+01
  -4.3244070e-01  -1.9214083e-01   1.1000000e+01
  -4.3302543e-01  -1.9168435e-01   1.2000000e+01
  -4.3502842e-01  -1.9207429e-01   1.3000000e+01
  -4.3593600e-01  -1.9208770e-01   1.4000000e+01
  -4.3727248e-01  -1.9201819e-01   1.5000000e+01
  -4.3875544e-01  -1.9220950e-01   1.6000000e+01
  -4.3983327e-01  -1.9254411e-01   1.7000000e+01
  -4.4038290e-01  -1.9294678e-01   1.8000000e+01
  -4.4185471e-01  -1.9319182e-01   1.9000000e+01
  -4.4368095e-01  -1.9309037e-01   2.0000000e+01
  -4.4428178e-01  -1.9390671e-01   2.1000000e+01
  -4.4563119e-01  -1.9435890e-01   2.2000000e+01
  -4.4770708e-01  -1.9489537e-01   2.3000000e+01
  -4.4867229e-01  -1.9527961e-01   2.4000000e+01
  -4.5021352e-01  -1.9565528e-01   2.5000000e+01
  -4.5184886e-01  -1.9624851e-01   2.6000000e+01
  -4.5247980e-01  -1.9668011e-01   2.7000000e+01
  -4.5390312e-01  -1.9717486e-01   2.8000000e+01
  -4.5525651e-01  -1.9732059e-01   2.9000000e+01
  -4.5557362e-01  -1.9771084e-01   3.0000000e+01
  -4.5722900e-01  -1.9779982e-01   3.1000000e+01
  -4.5814302e-01  -1.9790097e-01   3.2000000e+01
  -4.5887996e-01  -1.9837920e-01   3.3000000e+01
  -4.5961769e-01  -1.9860962e-01   3.4000000e+01
  -4.6049345e-01  -1.9895470e-01   3.5000000e+01
  -4.6075307e-01  -1.9904076e-01   3.6000000e+01
  -4.6191771e-01  -1.9859954e-01   3.7000000e+01
  -4.6284309e-01  -1.9871627e-01   3.8000000e+01
  -4.6302884e-01  -1.9895700e-01   3.9000000e+01
  -4.6385392e-01  -1.9916814e-01   4.0000000e+01
  -4.6421301e-01  -1.9927174e-01   4.1000000e+01
  -4.6447725e-01  -1.9927236e-01   4.2000000e+01
  -4.6472109e-01  -1.9956418e-01   4.3000000e+01
  -4.6503276e-01  -1.9954969e-01   4.4000000e+01
  -4.6510930e-01  -1.9952813e-01   4.5000000e+01
  -4.6527614e-01  -1.9936193e-01   4.6000000e+01
  -4.6519880e-01  -1.9909576e-01   4.7000000e+01
  -4.6517288e-01  -1.9918200e-01   4.8000000e+01
  -4.6552634e-01  -1.9921121e-01   4.9000000e+01
  -4.6524036e-01  -1.9913415e-01   5.0000000e+01
  -4.6517820e-01  -1.9851303e-01   5.1000000e+01
  -4.6498732e-01  -1.9834443e-01   5.2000000e+01
  -4.6446662e-01  -1.9840416e-01   5.3000000e+01
  -4.6432450e-01  -1.9858808e-01   5.4000000e+01
  -4.6385987e-01  -1.9858174e-01   5.5000000e+01
  -4.6376143e-01  -1.9825509e-01   5.6000000e+01
  -4.6359228e-01  -1.9822954e-01   5.7000000e+01
  -4.6323862e-01  -1.9819501e-01   5.8000000e+01
  -4.6296514e-01  -1.9802955e-01   5.9000000e+01
  -4.6288124e-01  -1.9813398e-01   6.0000000e+01
  -4.6226914e-01  -1.9857820e-01   6.1000000e+01
  -4.6188502e-01  -1.9838230e-01   6.2000000e+01
  -4.6186989e-01  -1.9840419e-01   6.3000000e+01
  -4.6132008e-01  -1.9860358e-01   6.4000000e+01
  -4.6073159e-01  -1.9943857e-01   6.5000000e+01
  -4.6061402e-01  -1.9943504e-01   6.6000000e+01
  -4.6054416e-01  -1.9975742e-01   6.7000000e+01
  -4.6029925e-01  -1.9957222e-01   6.8000000e+01
  -4.6008426e-01  -1.9966831e-01   6.9000000e+01
  -4.5971062e-01  -1.9933347e-01   7.0000000e+01
  -4.5961217e-01  -1.9980880e-01   7.1000000e+01
  -4.5943494e-01  -1.9971428e-01   7.2000000e+01
  -4.5879995e-01  -1.9945065e-01   7.3000000e+01
  -4.5789864e-01  -1.9973533e-01   7.4000000e+01
  -4.5750322e-01  -1.9979031e-01   7.5000000e+01
  -4.5599039e-01  -1.9993037e-01   7.6000000e+01
  -4.5472241e-01  -2.0065527e-01   7.7000000e+01
  -4.5300141e-01  -2.0199685e-01   7.8000000e+01
  -4.5066020e-01  -2.0391084e-01   7.9000000e+01
  -4.4831387e-01  -2.0709857e-01   8.0000000e+01
  -4.4492133e-01  -2.1121327e-01   8.1000000e+01
  -4.4120149e-01  -2.1621434e-01   8.2000000e+01
  -4.3786901e-01  -2.2195746e-01   8.3000000e+01
  -4.3315187e-01  -2.2856320e-01   8.4000000e+01
  -4.2935600e-01  -2.3625059e-01   8.5000000e+01
  -4.2502842e-01  -2.4444331e-01   8.6000000e+01
  -4.1993289e-01  -2.5356875e-01   8.7000000e+01
  -4.1515613e-01  -2.6285035e-01   8.8000000e+01
  -4.1014233e-01  -2.7253040e-01   8.9000000e+01
  -4.0468935e-01  -2.8322167e-01   9.0000000e+01
  -3.9992252e-01  -2.9438341e-01   9.1000000e+01
  -3.9526889e-01  -3.0589617e-01   9.2000000e+01
  -3.9105087e-01  -3.1947822e-01   9.3000000e+01
  -3.8695633e-01  -3.3247039e-01   9.4000000e+01
  -3.8383714e-01  -3.4702186e-01   9.5000000e+01
  -3.8049764e-01  -3.6132211e-01   9.6000000e+01
  -3.7785434e-01  -3.7660375e-01   9.7000000e+01
  -3.7544308e-01  -3.9246597e-01   9.8000000e+01
  -3.7280019e-01  -4.0938023e-01   9.9000000e+01
  -3.7119957e-01  -4.2619462e-01   1.0000000e+02
  -3.6998819e-01  -4.4482920e-01   1.0100000e+02
  -3.6874275e-01  -4.6266837e-01   1.0200000e+02
  -3.6881611e-01  -4.8136007e-01   1.0300000e+02
  -3.6909741e-01  -5.0166007e-01   1.0400000e+02
  -3.6961754e-01  -5.2084823e-01   1.0500000e+02
  -3.7007124e-01  -5.4079848e-01   1.0600000e+02
  -3.7161657e-01  -5.6032432e-01   1.0700000e+02
  -3.7238276e-01  -5.8223427e-01   1.0800000e+02
  -3.7407548e-01  -6.0501768e-01   1.0900000e+02
  -3.7548744e-01  -6.3008073e-01   1.1000000e+02
  -3.7642291e-01  -6.5687690e-01   1.1100000e+02
  -3.7783165e-01  -6.8530748e-01   1.1200000e+02
  -3.8039973e-01  -7.1546908e-01   1.1300000e+02
  -3.8208665e-01  -7.4594801e-01   1.1400000e+02
  -3.8461028e-01  -7.7807973e-01   1.1500000e+02
  -3.8743610e-01  -8.1312216e-01   1.1600000e+02
  -3.8986146e-01  -8.5004361e-01   1.1700000e+02
  -3.9266657e-01  -8.8651990e-01   1.1800000e+02
  -3.9447938e-01  -9.2301531e-01   1.1900000e+02
  -3.9459486e-01  -9.5807723e-01   1.2000000e+02
  -3.9443315e-01  -9.9107367e-01   1.2100000e+02
  -3.9190085e-01  -1.0231983e+00   1.2200000e+02
  -3.8979254e-01  -1.0544934e+00   1.2300000e+02
  -3.8706520e-01  -1.0828715e+00   1.2400000e+02
  -3.8413344e-01  -1.1104084e+00   1.2500000e+02
