time;density;specific_flow
4,580;0,0000;0,0000
4,700;0,0000;0,0000
4,820;0,0000;0,0000
4,940;0,0000;0,0000
5,060;0,0000;0,0000
5,180;0,0000;0,0000
5,300;0,0000;0,0000
5,420;0,0000;0,0000
5,540;0,0000;0,0000
5,660;0,0000;0,0000
5,780;0,0000;0,0000
5,900;0,0000;0,0000
6,000;0,0000;0,0000
6,120;0,0000;0,0000
6,240;0,0000;0,0000
6,360;0,0000;0,0000
6,480;0,0000;0,0000
6,600;0,0000;0,0000
6,720;0,0000;0,0000
6,820;0,0000;0,0000
6,940;0,0000;0,0000
7,060;0,0000;0,0000
7,180;0,0000;0,0000
7,300;0,0000;0,0000
7,420;0,0000;0,0000
7,540;0,0000;0,0000
7,640;0,0000;0,0000
7,760;0,0000;0,0000
7,880;0,0000;0,0000
8,000;0,0000;0,0000
8,100;0,0000;0,0000
8,220;0,0000;0,0000
8,340;0,0000;0,0000
8,460;0,0000;0,0000
8,580;0,0000;0,0000
8,700;0,0000;0,0000
8,800;0,0000;0,0000
8,920;0,0000;0,0000
9,040;0,0000;0,0000
9,160;0,0000;0,0000
9,280;0,0000;0,0000
9,400;0,0000;0,0000
9,520;0,0398;0,0900
9,620;0,0398;0,0900
9,740;0,0398;0,0900
9,860;0,0796;0,1690
9,980;0,0796;0,1690
10,100;0,0796;0,1690
10,220;0,0796;0,1690
10,340;0,0398;0,0790
10,440;0,0398;0,0790
10,560;0,0398;0,0790
10,680;0,0000;0,0000
10,800;0,0000;0,0000
10,920;0,0398;0,0659
11,040;0,0398;0,0659
11,140;0,0796;0,1421
11,260;0,0796;0,1421
11,380;0,0796;0,1421
11,500;0,1592;0,2531
11,620;0,1592;0,2531
11,740;0,1592;0,2531
11,860;0,1194;0,1770
11,960;0,0796;0,1110
12,080;0,1194;0,1751
12,200;0,1194;0,1751
12,320;0,0796;0,1136
12,440;0,0796;0,1136
12,560;0,0796;0,1136
12,680;0,0796;0,1136
12,780;0,1194;0,1721
12,900;0,0398;0,0585
13,020;0,0398;0,0585
13,140;0,0398;0,0585
13,260;0,1194;0,1255
13,380;0,1194;0,1255
13,500;0,1194;0,1255
13,600;0,1592;0,1255
13,720;0,1989;0,1767
13,840;0,1592;0,1181
13,960;0,1592;0,1181
14,080;0,1194;0,1181
14,200;0,0398;0,0512
14,320;0,0796;0,1096
14,420;0,0796;0,1096
14,540;0,1194;0,1601
14,660;0,1194;0,1507
14,780;0,1194;0,1507
14,900;0,1194;0,1507
15,020;0,1194;0,1507
15,120;0,1194;0,1507
15,240;0,1592;0,2060
15,360;0,1592;0,2060
15,480;0,1592;0,2060
15,600;0,1989;0,2219
15,720;0,2387;0,2597
15,840;0,2387;0,2092
15,940;0,1989;0,1367
16,040;0,2387;0,1870
16,160;0,2387;0,1870
16,260;0,2387;0,1783
16,360;0,1989;0,1370
16,480;0,1592;0,1211
16,580;0,2387;0,2203
16,680;0,2387;0,2600
16,780;0,2387;0,2600
16,900;0,1989;0,2222
17,000;0,3183;0,3258
17,100;0,2785;0,2928
17,220;0,2387;0,2425
17,320;0,2387;0,2425
17,420;0,2387;0,2425
17,520;0,2785;0,2425
17,640;0,2387;0,2027
17,740;0,2785;0,2617
17,840;0,1592;0,1625
17,960;0,1194;0,1015
18,060;0,0796;0,0589
18,160;0,0796;0,0589
18,280;0,1194;0,0589
18,380;0,1592;0,1151
18,480;0,1194;0,1151
18,580;0,1194;0,1151
18,700;0,1592;0,1275
18,800;0,1194;0,0686
18,900;0,0796;0,0686
19,020;0,1194;0,1332
19,120;0,1194;0,1332
19,220;0,1592;0,1706
19,320;0,1592;0,1706
19,440;0,1592;0,1706
19,540;0,1194;0,1532
19,640;0,1194;0,1532
19,760;0,1194;0,1532
19,860;0,0796;0,0886
19,960;0,0796;0,0886
20,060;0,1194;0,1370
20,180;0,1989;0,2447
20,280;0,1592;0,2073
20,380;0,1592;0,2073
20,500;0,1592;0,2073
20,600;0,1592;0,2073
20,700;0,1194;0,1561
20,800;0,1194;0,1561
20,920;0,1592;0,1561
21,020;0,1592;0,1788
21,120;0,1194;0,1288
21,240;0,1194;0,1288
21,340;0,1194;0,1288
21,440;0,1194;0,1288
21,540;0,1194;0,1288
21,660;0,0796;0,1288
21,760;0,0796;0,1288
21,860;0,0398;0,0566
21,980;0,0796;0,0566
22,080;0,0398;0,0000
22,180;0,0398;0,0000
22,280;0,0398;0,0000
22,400;0,1194;0,0769
22,500;0,1194;0,0769
22,600;0,1592;0,1155
22,720;0,1592;0,1155
22,820;0,1592;0,1155
22,920;0,1194;0,1155
23,040;0,1592;0,1781
23,140;0,1194;0,1568
23,240;0,1194;0,1568
23,340;0,1194;0,1852
23,460;0,1194;0,1852
23,560;0,0796;0,1296
23,660;0,0796;0,1296
23,780;0,0796;0,1296
23,880;0,1194;0,1696
23,980;0,1592;0,2328
24,080;0,1592;0,2073
24,200;0,1592;0,2073
24,300;0,1592;0,1885
24,400;0,1592;0,1885
24,520;0,1592;0,1885
24,620;0,1989;0,2264
24,720;0,1989;0,2264
24,820;0,1592;0,1232
24,940;0,1592;0,1232
25,040;0,1592;0,1232
25,140;0,1989;0,1232
25,260;0,1989;0,1236
25,360;0,1989;0,1236
25,460;0,1989;0,1236
25,560;0,1989;0,1236
25,680;0,1194;0,0857
25,780;0,1592;0,1613
25,880;0,1989;0,2115
26,000;0,1989;0,2115
26,100;0,1989;0,2602
26,200;0,1592;0,2117
26,300;0,1592;0,2117
26,420;0,1592;0,2117
26,520;0,1989;0,2537
26,620;0,1592;0,1883
26,740;0,1592;0,1914
26,840;0,1194;0,1442
26,940;0,1194;0,1442
27,060;0,1592;0,1997
27,160;0,1592;0,1997
27,260;0,1592;0,1997
27,360;0,1194;0,1576
27,480;0,0796;0,1089
27,580;0,0796;0,1089
27,680;0,0796;0,1089
27,800;0,0796;0,0555
27,900;0,1194;0,0839
28,000;0,0796;0,0284
28,100;0,0796;0,0284
28,220;0,1194;0,0284
28,320;0,1194;0,0284
28,420;0,1194;0,0284
28,540;0,1194;0,0284
28,640;0,1194;0,0284
28,740;0,1194;0,0284
28,840;0,1592;0,1431
28,960;0,1592;0,1525
29,060;0,1592;0,1525
29,160;0,1989;0,1838
29,280;0,1989;0,1838
29,380;0,1592;0,1838
29,480;0,1989;0,1963
29,580;0,1592;0,1216
29,700;0,1592;0,1216
29,800;0,1989;0,1749
29,900;0,1592;0,1349
30,020;0,1194;0,1036
30,120;0,1194;0,1036
30,220;0,1989;0,2122
30,320;0,1989;0,2122
30,440;0,1989;0,2122
30,540;0,1989;0,2122
30,640;0,1989;0,2035
30,760;0,1989;0,2035
30,860;0,1592;0,1656
30,960;0,0796;0,1103
31,060;0,1592;0,1748
31,180;0,1592;0,1748
31,280;0,1194;0,1090
31,380;0,1194;0,1090
31,500;0,1194;0,1090
31,600;0,1194;0,1090
31,700;0,1194;0,1455
31,820;0,1194;0,1455
31,920;0,1989;0,1731
32,020;0,1592;0,1285
32,140;0,1194;0,0641
32,240;0,1989;0,1585
32,360;0,1989;0,1585
32,480;0,1989;0,1585
32,600;0,1989;0,1585
32,700;0,1989;0,1585
32,820;0,1592;0,1498
32,940;0,0796;0,0665
33,040;0,0398;0,0188
33,160;0,1194;0,0718
33,280;0,1194;0,0718
33,380;0,1194;0,0718
33,500;0,1989;0,2079
33,620;0,1989;0,2079
33,720;0,1989;0,2079
33,840;0,1592;0,2079
33,960;0,1592;0,2079
34,080;0,1592;0,2079
34,180;0,1194;0,1580
34,300;0,1194;0,1580
34,420;0,0796;0,0373
34,520;0,0796;0,0373
34,640;0,1194;0,0927
34,760;0,1194;0,0927
34,860;0,1592;0,1535
34,980;0,1989;0,1535
35,100;0,1989;0,1535
35,200;0,1989;0,1535
35,320;0,1989;0,1918
35,440;0,1592;0,1545
35,560;0,1592;0,1545
35,660;0,1194;0,0991
35,780;0,1592;0,1438
35,900;0,0796;0,0830
36,000;0,1592;0,1713
36,120;0,2785;0,2906
36,240;0,2785;0,2906
36,340;0,2785;0,2906
36,460;0,2785;0,2523
36,580;0,1989;0,1466
36,680;0,1989;0,1466
36,800;0,1989;0,1466
36,920;0,1194;0,0969
37,040;0,0796;0,0342
37,140;0,1194;0,0756
37,260;0,1592;0,1197
37,380;0,1592;0,1250
37,480;0,1592;0,1250
37,600;0,1592;0,1250
37,720;0,1592;0,1250
37,820;0,1989;0,1794
37,940;0,1194;0,1379
38,060;0,1194;0,1297
38,180;0,1194;0,0903
38,280;0,1194;0,0903
38,400;0,1194;0,0903
38,520;0,1592;0,1266
38,620;0,1989;0,1816
38,740;0,1989;0,1816
38,860;0,1989;0,1816
38,960;0,1592;0,1816
