time;density;specific_flow
0,120;0,0000;0,0000
0,240;0,0000;0,0000
0,360;0,0000;0,0000
0,480;0,0000;0,0000
0,600;0,0000;0,0000
0,720;0,0000;0,0000
0,840;0,0000;0,0000
0,960;0,0000;0,0000
1,080;0,0000;0,0000
1,180;0,0000;0,0000
1,300;0,0000;0,0000
1,420;0,0000;0,0000
1,520;0,0000;0,0000
1,640;0,0000;0,0000
1,740;0,0000;0,0000
1,860;0,0000;0,0000
1,960;0,0000;0,0000
2,080;0,0000;0,0000
2,200;0,0000;0,0000
2,320;0,0000;0,0000
2,440;0,0000;0,0000
2,560;0,0000;0,0000
2,660;0,0000;0,0000
2,780;0,0000;0,0000
2,900;0,0000;0,0000
3,000;0,0000;0,0000
3,120;0,0000;0,0000
3,240;0,0000;0,0000
3,360;0,0000;0,0000
3,460;0,0000;0,0000
3,580;0,0000;0,0000
3,700;0,0000;0,0000
3,800;0,0000;0,0000
3,920;0,0000;0,0000
4,040;0,0000;0,0000
4,160;0,0000;0,0000
4,280;0,0000;0,0000
4,380;0,0000;0,0000
4,500;0,0000;0,0000
4,620;0,0000;0,0000
4,740;0,0000;0,0000
4,860;0,0000;0,0000
4,980;0,0000;0,0000
5,100;0,0000;0,0000
5,200;0,0000;0,0000
5,320;0,0000;0,0000
5,440;0,0000;0,0000
5,560;0,0000;0,0000
5,680;0,0000;0,0000
5,800;0,0000;0,0000
5,920;0,0000;0,0000
6,020;0,0000;0,0000
6,140;0,0000;0,0000
6,260;0,0398;0,0000
6,380;0,0398;0,0000
6,500;0,0398;0,0000
6,620;0,0398;0,0000
6,740;0,0796;0,0000
6,840;0,0796;0,0000
6,960;0,1592;0,2376
7,080;0,1592;0,2376
7,200;0,1592;0,2376
7,320;0,1194;0,1782
7,440;0,1592;0,2376
7,560;0,1592;0,2376
7,680;0,1592;0,2376
7,800;0,1194;0,1782
7,920;0,0796;0,1188
8,020;0,0796;0,1188
8,140;0,0398;0,0000
8,260;0,0398;0,0000
8,380;0,0000;0,0000
8,500;0,0796;0,1635
8,620;0,0796;0,1635
8,740;0,1194;0,2382
8,840;0,1194;0,2382
8,960;0,1592;0,3282
9,080;0,1989;0,4062
9,200;0,2785;0,5551
9,320;0,1989;0,3843
9,440;0,1592;0,3206
9,560;0,1592;0,3267
9,660;0,1989;0,3760
9,780;0,1989;0,3211
9,900;0,1989;0,3211
10,020;0,1592;0,2568
10,140;0,1194;0,1927
10,260;0,1592;0,2334
10,360;0,1989;0,2960
10,480;0,1989;0,2948
10,600;0,2387;0,3796
10,720;0,1989;0,3243
10,840;0,1989;0,3247
10,960;0,1989;0,3247
11,080;0,1592;0,2597
11,180;0,1989;0,3254
11,300;0,1989;0,3260
11,420;0,1592;0,2456
11,540;0,1194;0,2264
11,660;0,1194;0,2273
11,780;0,1194;0,2357
11,900;0,1194;0,2396
12,000;0,0796;0,1597
12,120;0,0796;0,0000
12,240;0,1194;0,2189
12,360;0,0796;0,1443
12,480;0,1592;0,3130
12,600;0,2387;0,4675
12,720;0,3183;0,6108
12,820;0,3183;0,5980
12,940;0,3581;0,6414
13,060;0,2785;0,4816
13,180;0,2785;0,4931
13,300;0,2387;0,4379
13,420;0,0796;0,1413
13,540;0,0796;0,1413
13,640;0,0796;0,1413
13,760;0,0796;0,1413
13,880;0,0398;0,0000
14,000;0,0796;0,1206
14,120;0,1194;0,1806
14,240;0,1592;0,2369
14,340;0,1592;0,2411
14,460;0,1194;0,1807
14,580;0,1194;0,1806
14,700;0,1989;0,2738
14,820;0,1989;0,2734
14,940;0,1989;0,2738
15,060;0,2387;0,3286
15,160;0,1592;0,1970
15,280;0,1592;0,1970
15,400;0,1592;0,1970
15,520;0,1592;0,1889
15,640;0,1194;0,1472
15,760;0,1989;0,2431
15,880;0,2387;0,3426
15,980;0,1592;0,2598
16,100;0,1592;0,2598
16,200;0,1592;0,2598
16,320;0,1592;0,2598
16,420;0,1592;0,2598
16,520;0,1592;0,2598
16,640;0,1592;0,2594
16,740;0,1592;0,2580
16,840;0,0398;0,0000
16,940;0,0398;0,0000
17,060;0,0796;0,0789
17,160;0,0796;0,0789
17,260;0,1194;0,1183
17,380;0,0796;0,0789
17,480;0,1194;0,1183
17,580;0,1592;0,1577
17,680;0,1592;0,1577
17,800;0,1592;0,1577
17,900;0,1592;0,1577
18,000;0,2387;0,3093
18,120;0,2387;0,3105
18,220;0,2387;0,3105
18,320;0,2387;0,3105
18,420;0,2387;0,3102
18,540;0,2387;0,3105
18,640;0,2387;0,3203
18,740;0,1592;0,2407
18,860;0,1592;0,2437
18,960;0,1592;0,2439
19,060;0,1989;0,2751
19,160;0,1989;0,2751
19,280;0,2387;0,3693
19,380;0,2387;0,3533
19,480;0,1989;0,2871
19,600;0,2387;0,3569
19,700;0,2387;0,3802
19,800;0,2785;0,4286
19,900;0,3183;0,4899
20,020;0,3183;0,4955
20,120;0,3183;0,4843
20,220;0,3183;0,4579
20,340;0,2387;0,3818
20,440;0,3183;0,6086
20,540;0,2785;0,5215
20,660;0,2387;0,4369
20,760;0,1989;0,3567
20,860;0,1989;0,3450
20,960;0,1592;0,2714
21,080;0,1592;0,2997
21,180;0,1592;0,3080
21,280;0,1194;0,2276
21,400;0,1194;0,0000
21,500;0,1194;0,0000
21,600;0,0796;0,0000
21,700;0,1194;0,2122
21,820;0,1194;0,2122
21,920;0,1592;0,2829
22,020;0,2387;0,4321
22,140;0,2785;0,5045
22,240;0,3183;0,5833
22,340;0,3183;0,5818
22,440;0,3183;0,5730
22,560;0,3183;0,5801
22,660;0,2785;0,3680
22,760;0,2785;0,3680
22,880;0,3183;0,4256
22,980;0,2785;0,3796
23,080;0,3979;0,5847
23,180;0,4377;0,6450
23,300;0,3979;0,5864
23,400;0,3979;0,6129
23,500;0,3581;0,5551
23,620;0,3581;0,5534
23,720;0,3979;0,6167
23,820;0,4377;0,6784
23,920;0,4775;0,7401
24,040;0,3581;0,0000
24,140;0,3581;0,0000
24,240;0,3183;0,0000
24,360;0,3183;0,0000
24,460;0,3183;0,0000
24,560;0,3183;0,0000
24,680;0,2387;0,0000
24,780;0,1592;0,0000
24,880;0,1989;0,2758
24,980;0,1989;0,2758
25,100;0,3183;0,5411
25,200;0,2785;0,3951
25,300;0,2387;0,3307
25,420;0,2785;0,4471
25,520;0,2387;0,3984
25,620;0,2785;0,4807
25,720;0,3183;0,5651
25,840;0,3581;0,5834
25,940;0,3581;0,5768
26,040;0,3581;0,5760
26,160;0,2785;0,4317
26,260;0,2387;0,3608
26,360;0,2387;0,3509
26,460;0,2387;0,3667
26,580;0,2387;0,3822
26,680;0,2387;0,3877
26,780;0,3183;0,5316
26,900;0,2785;0,4722
27,000;0,1989;0,3039
