time;agentId;headwayDistance;headwayVelocity
0,2600;1;8,6432;0,4783
0,2600;2;8,6432;0,2675
0,5200;1;1,8714;3,8992
0,5200;2;0,6350;0,3333
0,5200;3;0,6350;1,0214
0,5200;4;1,8714;0,7783
0,7800;1;1,8512;0,3573
0,7800;2;0,6993;0,8933
0,7800;3;0,6993;1,3912
0,7800;4;1,8512;1,1947
1,0400;1;1,0447;0,1110
1,0400;2;0,7306;1,3728
1,0400;3;0,7306;1,3914
1,0400;4;0,8954;0,1110
1,0400;6;0,8954;0,7270
1,0400;7;0,8476;1,3728
1,3000;1;0,9622;0,8722
1,3000;2;0,7533;1,6690
1,3000;3;0,7533;1,3914
1,3000;4;0,8642;0,8722
1,3000;6;0,8642;0,7838
1,3000;7;0,7556;0,1052
1,3000;8;0,7556;0,7761
1,5600;1;0,8600;1,1972
1,5600;2;0,7901;1,6890
1,5600;3;0,7901;1,3914
1,5600;4;0,8869;1,1972
1,5600;6;0,8600;1,4927
1,5600;7;0,8244;0,5939
1,5600;8;0,7678;0,0000
1,5600;10;0,7666;0,0000
1,8200;1;0,7300;1,4619
1,8200;2;0,8352;1,6890
1,8200;3;0,8352;1,3914
1,8200;4;0,9448;1,4619
1,8200;5;0,7791;0,0000
1,8200;6;0,7300;1,4927
1,8200;7;0,9130;0,9087
1,8200;8;0,4275;0,0000
1,8200;10;0,8030;0,4142
1,8200;12;0,4275;0,9087
2,0800;1;0,5727;1,7124
2,0800;2;0,8934;1,6890
2,0800;3;0,8934;1,3914
2,0800;4;1,0793;1,7124
2,0800;5;0,5904;0,0000
2,0800;6;0,5727;1,4548
2,0800;7;0,9780;1,4108
2,0800;8;0,5085;0,5009
2,0800;9;1,0468;0,0000
2,0800;10;0,8371;0,5193
2,0800;12;0,5085;1,4108
2,0800;13;0,5904;0,5193
2,3400;1;0,4242;1,7692
2,3400;2;0,9614;1,6889
2,3400;3;0,9614;1,3914
2,3400;4;1,1486;1,7692
2,3400;5;0,5072;0,2710
2,3400;6;0,4242;1,4927
2,3400;7;1,0091;1,7728
2,3400;8;0,6671;0,7259
2,3400;9;1,1714;0,0000
2,3400;10;0,8841;0,5757
2,3400;12;0,6671;1,7728
2,3400;13;0,5072;0,5757
2,6000;1;0,5380;0,8626
2,6000;2;1,0172;1,6890
2,6000;3;1,0172;1,3914
2,6000;4;0,9647;0,8626
2,6000;5;0,4184;0,6051
2,6000;6;0,5380;1,4890
2,6000;7;1,0741;1,7751
2,6000;8;0,9040;0,5837
2,6000;9;1,0413;1,5883
2,6000;10;0,9504;0,8996
2,6000;11;0,9985;0,0000
2,6000;12;0,8682;0,8996
2,6000;13;0,4184;0,8996
2,8600;1;0,7195;0,7363
2,8600;2;1,0959;1,6890
2,8600;3;1,0959;1,3914
2,8600;4;0,7396;0,7363
