time;agentIdA;agentIdB;type
0,4200;4;-1;Wall
0,4400;4;-1;Wall
2,5200;16;-1;Wall
2,6800;5;13;Agent
2,7000;5;13;Agent
2,8200;16;-1;Wall
2,8400;16;-1;Wall
2,8600;16;-1;Wall
2,8800;16;-1;Wall
2,9000;16;-1;Wall
2,9200;16;-1;Wall
2,9400;16;-1;Wall
2,9600;16;-1;Wall
2,9800;16;-1;Wall
3,2600;16;-1;Wall
3,2800;16;-1;Wall
4,0200;3;6;Agent
4,0400;3;6;Agent
4,0600;3;6;Agent
4,0800;3;6;Agent
4,1000;3;6;Agent
4,5200;3;4;Agent
4,5400;3;4;Agent
4,5600;3;4;Agent
4,5800;3;4;Agent
4,6000;3;4;Agent
4,6200;3;4;Agent
4,6400;3;4;Agent
4,6600;3;4;Agent
4,6800;3;4;Agent
4,7000;3;4;Agent
4,8600;1;8;Agent
4,8800;1;8;Agent
5,3400;14;18;Agent
5,3600;14;18;Agent
5,3800;14;18;Agent
5,9000;9;13;Agent
5,9200;9;13;Agent
5,9400;6;8;Agent
5,9600;6;8;Agent
5,9600;13;14;Agent
5,9800;6;8;Agent
5,9800;13;14;Agent
6,0000;6;8;Agent
6,0000;13;14;Agent
6,0200;13;14;Agent
6,0400;13;14;Agent
6,0600;13;14;Agent
6,0800;13;14;Agent
6,1000;13;14;Agent
6,4800;5;18;Agent
6,5000;5;18;Agent
6,5200;5;18;Agent
6,5400;5;18;Agent
6,5600;5;18;Agent
6,5600;32;34;Agent
6,5800;5;18;Agent
6,5800;32;34;Agent
6,6000;5;18;Agent
6,6000;32;34;Agent
6,6600;16;17;Agent
6,6800;12;14;Agent
6,6800;16;17;Agent
6,7000;12;14;Agent
6,7000;16;17;Agent
6,7200;12;14;Agent
6,7200;16;17;Agent
6,7400;12;14;Agent
6,7400;16;17;Agent
6,7600;12;14;Agent
6,7600;16;17;Agent
6,7800;5;19;Agent
6,7800;12;14;Agent
6,7800;16;17;Agent
6,8000;5;19;Agent
6,8000;12;14;Agent
6,8200;12;14;Agent
6,8400;12;14;Agent
6,8600;12;14;Agent
6,8600;27;29;Agent
6,8800;12;14;Agent
6,8800;27;29;Agent
6,9000;12;14;Agent
6,9000;27;29;Agent
6,9200;12;14;Agent
6,9400;12;14;Agent
6,9600;12;14;Agent
6,9600;13;21;Agent
6,9600;38;40;Agent
6,9800;12;14;Agent
6,9800;13;21;Agent
6,9800;38;40;Agent
7,0000;12;14;Agent
7,0000;13;21;Agent
7,0000;38;40;Agent
7,0200;13;21;Agent
7,0200;38;40;Agent
7,0400;13;21;Agent
7,0600;13;21;Agent
7,0800;13;21;Agent
7,1000;13;21;Agent
7,1200;13;21;Agent
7,1400;12;14;Agent
7,1400;13;21;Agent
7,1600;13;21;Agent
7,1800;13;21;Agent
7,2000;13;21;Agent
7,2200;9;10;Agent
7,2200;13;21;Agent
7,2400;9;10;Agent
7,2400;13;21;Agent
7,2600;13;21;Agent
7,2800;13;21;Agent
7,3000;13;21;Agent
7,3200;13;21;Agent
7,3400;13;21;Agent
7,3600;13;21;Agent
7,3800;13;21;Agent
7,4000;13;21;Agent
7,4200;10;13;Agent
7,4200;13;21;Agent
7,4400;10;13;Agent
7,4400;13;21;Agent
7,4600;13;21;Agent
7,4800;13;21;Agent
7,5000;13;21;Agent
7,5200;13;21;Agent
7,5400;13;21;Agent
7,5600;13;21;Agent
7,6200;24;27;Agent
7,6400;24;27;Agent
7,6600;24;27;Agent
7,6800;24;27;Agent
7,7000;24;27;Agent
7,7200;24;27;Agent
7,7400;24;27;Agent
7,7600;24;27;Agent
7,7800;24;27;Agent
7,8000;24;27;Agent
7,9800;9;22;Agent
8,0000;9;22;Agent
8,0000;20;26;Agent
8,0200;4;-1;Wall
8,0200;4;12;Agent
8,0200;20;26;Agent
8,0400;4;-1;Wall
8,0400;4;12;Agent
8,0400;20;26;Agent
8,0600;4;-1;Wall
8,0600;4;12;Agent
8,0600;20;26;Agent
8,0600;26;31;Agent
8,0800;4;-1;Wall
8,0800;4;12;Agent
8,0800;20;26;Agent
8,0800;26;31;Agent
8,1000;4;-1;Wall
8,1000;4;12;Agent
8,1000;20;26;Agent
8,1000;26;31;Agent
8,1200;20;26;Agent
8,1200;26;31;Agent
8,1400;20;26;Agent
8,1600;20;26;Agent
8,2600;20;26;Agent
8,2800;20;26;Agent
8,3000;20;26;Agent
8,3200;20;26;Agent
8,4800;16;19;Agent
8,4800;33;35;Agent
8,5000;16;19;Agent
8,5000;33;35;Agent
8,5200;33;35;Agent
8,5400;33;35;Agent
8,5600;33;35;Agent
8,5800;33;35;Agent
8,6000;33;35;Agent
8,6200;33;35;Agent
8,6400;33;35;Agent
8,6800;16;22;Agent
8,7000;16;22;Agent
8,7600;15;16;Agent
8,7800;15;16;Agent
8,8000;15;16;Agent
8,8000;16;19;Agent
8,8000;31;35;Agent
8,8200;15;16;Agent
8,8200;16;19;Agent
8,8200;31;35;Agent
8,8400;16;19;Agent
8,8400;31;35;Agent
8,8600;16;19;Agent
8,8600;31;35;Agent
8,8600;33;35;Agent
8,8800;16;19;Agent
8,8800;31;35;Agent
8,8800;33;35;Agent
8,9000;16;19;Agent
8,9000;20;26;Agent
8,9000;31;35;Agent
8,9000;33;35;Agent
8,9200;16;19;Agent
8,9200;20;26;Agent
8,9200;31;35;Agent
8,9200;33;35;Agent
8,9400;16;19;Agent
8,9400;20;26;Agent
8,9400;31;35;Agent
8,9400;33;35;Agent
8,9600;20;26;Agent
8,9600;31;35;Agent
8,9600;33;35;Agent
8,9800;20;26;Agent
8,9800;31;35;Agent
8,9800;33;35;Agent
9,0000;20;26;Agent
9,0000;31;35;Agent
9,0000;33;35;Agent
9,0200;20;26;Agent
9,0200;31;35;Agent
9,0200;33;35;Agent
9,0200;36;41;Agent
9,0400;31;35;Agent
9,0400;33;35;Agent
9,0400;36;41;Agent
9,0600;31;35;Agent
9,0600;33;35;Agent
9,0800;31;35;Agent
9,0800;33;35;Agent
9,1000;31;35;Agent
9,1000;33;35;Agent
9,1200;31;35;Agent
9,1200;33;35;Agent
9,1400;19;24;Agent
9,1400;31;35;Agent
9,1400;33;35;Agent
9,1600;19;24;Agent
9,1600;19;27;Agent
9,1600;31;35;Agent
9,1600;33;35;Agent
9,1800;19;24;Agent
9,1800;19;27;Agent
9,1800;31;35;Agent
9,1800;33;35;Agent
9,2000;19;24;Agent
9,2000;19;27;Agent
9,2000;31;35;Agent
9,2200;31;35;Agent
9,2400;31;35;Agent
9,2400;47;55;Agent
9,2600;31;35;Agent
9,2800;31;35;Agent
9,3000;31;35;Agent
9,3200;31;35;Agent
9,3400;20;31;Agent
9,3400;31;35;Agent
9,4000;22;35;Agent
9,5200;33;35;Agent
9,5400;25;40;Agent
9,5400;33;35;Agent
9,5600;25;40;Agent
9,5800;25;40;Agent
9,6400;54;56;Agent
9,6600;54;56;Agent
9,6800;40;45;Agent
9,6800;54;56;Agent
9,7000;40;45;Agent
9,7000;54;56;Agent
9,7200;25;45;Agent
9,7400;25;45;Agent
9,7400;26;27;Agent
9,7600;25;45;Agent
9,7600;26;27;Agent
9,7800;26;27;Agent
9,9000;24;31;Agent
9,9200;24;31;Agent
9,9400;24;31;Agent
9,9600;24;31;Agent
9,9800;19;32;Agent
9,9800;24;31;Agent
9,9800;38;45;Agent
10,0000;19;32;Agent
10,0000;24;31;Agent
10,0000;38;45;Agent
10,0200;19;32;Agent
10,0200;24;31;Agent
10,0200;38;45;Agent
