time;density;specific_flow
0,120;1,2732;0,0699
0,240;1,2732;0,4568
0,360;2,5465;2,2048
0,480;2,5465;3,0970
0,600;2,5465;3,6447
0,720;5,0930;6,2540
0,840;5,0930;5,7046
0,960;5,0930;5,0533
1,080;5,0930;4,3488
1,180;5,0930;3,1894
1,300;7,6394;5,2547
1,420;6,3662;4,6375
1,520;5,0930;2,2396
1,640;6,3662;4,8419
1,740;6,3662;4,8445
1,860;6,3662;3,3316
1,960;6,3662;4,4057
2,080;6,3662;4,7267
2,200;5,0930;5,2449
2,320;5,0930;5,9720
2,440;5,0930;4,1957
2,560;5,0930;3,6814
2,660;5,0930;4,1125
2,780;3,8197;2,6764
2,900;3,8197;3,8085
3,000;3,8197;2,4366
3,120;5,0930;5,0913
3,240;5,0930;3,0059
3,360;7,6394;3,3798
3,460;7,6394;3,2702
3,580;6,3662;3,0929
3,700;6,3662;2,1435
3,800;7,6394;4,2305
3,920;6,3662;4,2783
4,040;6,3662;5,7272
4,160;5,0930;5,9938
4,280;5,0930;5,6154
4,380;5,0930;4,2287
4,500;6,3662;5,4655
4,620;5,0930;4,3341
4,740;5,0930;4,2860
4,860;6,3662;5,7896
4,980;5,0930;4,5776
5,100;3,8197;3,0220
5,200;5,0930;3,0253
5,320;3,8197;2,1262
5,440;5,0930;2,8509
5,560;5,0930;2,6815
5,680;5,0930;3,6649
5,800;5,0930;5,1172
5,920;5,0930;4,8599
6,020;7,6394;4,9922
6,140;7,6394;3,6768
6,260;6,3662;3,3325
6,380;6,3662;3,7884
6,500;5,0930;3,1845
6,620;5,0930;1,6513
6,740;5,0930;2,0723
6,840;5,0930;2,3904
6,960;5,0930;3,6003
7,080;5,0930;4,2058
7,200;5,0930;3,9265
7,320;5,0930;1,7475
7,440;7,6394;5,4825
7,560;6,3662;3,0559
7,680;6,3662;3,0159
7,800;7,6394;2,5167
7,920;7,6394;2,1659
8,020;7,6394;2,9906
8,140;6,3662;2,5776
8,260;6,3662;4,5011
8,380;6,3662;3,6845
8,500;5,0930;2,9969
8,620;3,8197;0,6484
8,740;3,8197;1,3642
8,840;3,8197;1,7210
8,960;5,0930;3,5042
9,080;3,8197;3,0641
9,200;6,3662;4,5395
9,320;6,3662;3,1327
9,440;6,3662;2,2807
9,560;5,0930;0,7470
9,660;5,0930;0,7072
9,780;5,0930;0,6839
9,900;6,3662;1,3503
10,020;6,3662;1,6693
10,140;6,3662;1,6477
10,260;6,3662;2,3770
10,360;5,0930;2,1123
10,480;6,3662;4,0803
10,600;6,3662;3,5895
10,720;5,0930;2,0533
10,840;6,3662;3,7949
10,960;6,3662;4,3198
11,080;5,0930;3,7777
11,180;5,0930;3,5910
11,300;5,0930;2,2387
11,420;5,0930;1,6721
11,540;6,3662;2,7238
11,660;6,3662;3,1015
11,780;5,0930;4,1755
11,900;5,0930;2,9008
12,000;6,3662;2,8212
12,120;6,3662;3,2868
12,240;6,3662;3,3124
12,360;5,0930;3,1170
12,480;3,8197;1,8945
12,600;5,0930;3,0852
12,720;6,3662;4,5571
12,820;5,0930;2,7359
12,940;5,0930;3,2922
13,060;5,0930;1,7257
13,180;5,0930;3,2517
13,300;6,3662;3,8364
13,420;7,6394;4,1999
13,540;5,0930;2,2941
13,640;5,0930;3,0691
13,760;7,6394;4,2076
13,880;6,3662;2,8121
14,000;6,3662;2,4275
14,120;6,3662;4,1199
14,240;6,3662;4,8193
14,340;5,0930;3,1724
14,460;5,0930;4,0687
14,580;5,0930;3,5222
14,700;5,0930;2,5925
14,820;5,0930;2,6443
14,940;5,0930;3,0459
15,060;6,3662;4,1329
15,160;5,0930;2,9241
15,280;6,3662;4,6768
15,400;5,0930;2,3422
15,520;7,6394;3,4326
15,640;7,6394;2,6137
15,760;7,6394;4,0021
15,880;7,6394;2,9435
15,980;6,3662;2,6539
16,100;6,3662;4,1359
16,200;5,0930;2,3028
16,320;5,0930;2,7129
16,420;5,0930;3,1164
16,520;5,0930;2,5635
16,640;6,3662;3,7312
16,740;5,0930;3,9596
16,840;3,8197;2,5994
16,940;5,0930;2,8298
17,060;5,0930;2,7073
17,160;3,8197;1,7607
17,260;5,0930;2,8248
17,380;5,0930;2,6899
17,480;5,0930;2,2864
17,580;5,0930;2,0797
17,680;5,0930;2,8373
17,800;6,3662;3,4441
17,900;6,3662;4,2287
18,000;5,0930;1,5792
18,120;5,0930;2,1104
18,220;5,0930;3,2405
18,320;5,0930;3,4627
18,420;5,0930;2,7271
18,540;5,0930;3,9170
18,640;5,0930;4,4584
18,740;3,8197;1,9239
18,860;3,8197;1,9823
18,960;3,8197;1,8553
19,060;3,8197;1,2634
19,160;3,8197;1,2825
19,280;3,8197;1,4816
19,380;5,0930;2,0820
19,480;5,0930;2,6900
19,600;3,8197;2,1425
19,700;3,8197;3,4503
19,800;3,8197;2,7755
19,900;3,8197;2,5996
20,020;5,0930;4,0951
20,120;3,8197;1,9517
20,220;5,0930;2,9567
20,340;5,0930;2,8275
20,440;3,8197;2,7763
20,540;3,8197;1,9482
20,660;5,0930;2,7444
20,760;6,3662;2,7639
20,860;5,0930;1,9954
20,960;3,8197;1,6522
21,080;3,8197;1,5355
21,180;5,0930;1,9405
21,280;5,0930;1,6390
21,400;6,3662;2,8334
21,500;6,3662;3,6597
21,600;5,0930;1,8889
21,700;6,3662;2,5045
21,820;6,3662;2,6952
21,920;6,3662;2,5167
22,020;6,3662;2,6970
22,140;5,0930;1,8241
22,240;5,0930;2,6943
22,340;5,0930;2,0660
22,440;5,0930;2,0909
22,560;5,0930;3,1988
22,660;3,8197;1,9740
22,760;3,8197;2,4265
22,880;3,8197;2,6679
22,980;6,3662;3,7008
23,080;6,3662;3,3608
23,180;5,0930;1,2843
23,300;5,0930;1,9602
23,400;5,0930;2,7492
23,500;3,8197;0,9863
23,620;3,8197;1,1758
23,720;3,8197;2,1048
23,820;3,8197;3,0384
23,920;2,5465;1,6896
24,040;3,8197;2,5898
24,140;3,8197;2,5174
24,240;3,8197;2,1683
24,360;5,0930;3,0338
24,460;3,8197;1,6487
24,560;3,8197;2,7409
24,680;3,8197;2,5399
24,780;3,8197;2,3937
24,880;6,3662;3,7454
24,980;5,0930;3,0669
25,100;3,8197;2,1734
25,200;3,8197;2,5164
25,300;3,8197;1,5985
25,420;3,8197;2,5107
25,520;3,8197;3,3039
25,620;5,0930;1,7001
25,720;3,8197;2,2158
25,840;3,8197;2,8041
25,940;3,8197;1,6005
26,040;3,8197;1,4808
26,160;3,8197;1,9402
26,260;5,0930;2,8833
26,360;3,8197;1,6028
26,460;3,8197;2,1601
26,580;5,0930;2,6239
26,680;5,0930;2,8383
26,780;3,8197;1,1765
26,900;3,8197;1,4174
27,000;3,8197;1,2679
