time;density;speed
3,570;0,2387;1,8618
3,570;0,3183;1,5043
3,570;0,3979;1,7645
4,080;0,2387;1,7237
4,080;0,2387;1,9933
4,080;0,2387;1,7237
4,080;0,2387;1,7237
4,080;0,3979;1,9874
4,080;0,3979;1,8967
4,080;0,3979;1,9874
4,080;0,3979;1,8967
4,590;0,7958;1,6230
4,590;0,3979;1,4768
4,590;0,3979;1,7378
4,590;0,4775;1,4676
4,590;0,2387;1,6637
4,590;0,4775;1,7241
4,590;0,5570;1,6490
4,590;0,4775;1,5248
4,590;0,5570;1,6174
4,590;0,6366;1,6449
5,100;0,4775;1,3945
5,100;0,8754;1,6231
5,100;0,2387;1,7375
5,100;0,4775;1,5883
5,100;0,3979;1,8637
5,100;0,4775;1,6633
5,100;0,2387;1,7375
5,100;0,4775;1,4923
5,100;0,4775;1,7434
5,100;0,4775;1,8411
5,100;0,5570;1,5027
5,100;0,5570;1,4397
5,100;0,4775;1,5839
5,100;0,5570;1,7074
5,100;0,4775;1,4940
5,100;0,4775;1,8411
5,100;0,3979;1,6490
5,610;0,4775;1,5496
5,610;0,3979;1,5650
5,610;0,8754;1,6538
5,610;0,3183;1,8007
5,610;0,4775;1,5428
5,610;0,4775;1,7475
5,610;0,4775;1,6424
5,610;0,2387;1,7730
5,610;0,4775;1,5676
5,610;0,4775;1,7328
5,610;0,4775;1,7507
5,610;0,7162;1,5352
5,610;0,5570;1,5683
5,610;0,4775;1,5557
5,610;0,3979;1,5298
5,610;0,6366;1,7011
5,610;0,5570;1,5960
5,610;0,4775;1,7507
5,610;0,3979;1,4746
6,110;0,4775;1,5452
6,110;0,6366;1,2356
6,110;0,3979;1,4877
6,110;0,6366;1,2356
6,110;0,8754;1,6136
6,110;0,3979;1,7362
6,110;0,4775;1,5137
6,110;0,4775;1,7206
6,110;0,5570;1,6369
6,110;0,2387;1,8114
6,110;0,4775;1,5770
6,110;0,6366;1,6581
6,110;0,4775;1,6805
6,110;0,7162;1,4962
6,110;0,6366;1,5591
6,110;0,4775;1,5612
6,110;0,5570;1,2926
6,110;0,6366;1,6578
6,110;0,5570;1,2753
6,110;0,6366;1,5332
6,110;0,4775;1,6805
6,110;0,3979;1,4806
6,110;0,3183;1,2762
6,620;0,4775;1,5386
6,620;0,7162;1,3953
6,620;0,7162;1,4464
6,620;0,3979;1,5049
6,620;0,3979;1,4586
6,620;0,5570;1,5597
6,620;0,7162;1,5226
6,620;0,5570;1,6860
6,620;0,4775;1,5406
6,620;0,3979;1,7733
6,620;0,5570;1,6611
6,620;0,3183;1,8839
6,620;0,5570;1,6270
6,620;0,6366;1,6053
6,620;0,5570;1,7623
6,620;0,3979;1,3201
6,620;0,7162;1,5360
6,620;0,6366;1,4986
6,620;0,4775;1,4366
6,620;0,5570;1,4612
6,620;0,7162;1,6432
6,620;0,5570;1,4088
6,620;0,5570;1,4032
6,620;0,5570;1,5817
6,620;0,5570;1,6763
6,620;0,3979;1,5468
6,620;0,3979;1,3348
7,120;0,4775;1,4519
7,120;0,8754;1,4279
7,120;0,7958;1,4376
7,120;0,3979;1,4449
7,120;0,5570;1,4940
7,120;0,6366;1,4866
7,120;0,7958;1,2047
7,120;0,5570;1,4892
7,120;0,7958;1,5193
7,120;0,7162;1,6240
7,120;0,4775;1,4206
7,120;0,3183;2,0348
7,120;0,7162;1,6019
7,120;0,5570;1,7547
7,120;0,5570;1,3438
7,120;0,7162;1,3062
7,120;0,5570;1,4877
7,120;0,8754;1,5565
7,120;0,6366;1,7414
7,120;0,5570;1,3625
7,120;0,7162;1,4372
7,120;0,7162;1,4644
7,120;0,6366;1,4229
7,120;0,4775;1,3627
7,120;0,5570;1,4478
7,120;0,7958;1,6300
7,120;0,7958;1,4985
7,120;0,5570;1,4277
7,120;0,7162;1,1898
7,120;0,7162;1,5096
7,120;0,7162;1,7462
7,120;0,3979;1,4538
7,120;0,5570;1,4430
7,630;0,3979;1,3769
7,630;0,7958;1,4455
7,630;0,7958;1,4175
7,630;0,8754;1,4283
7,630;0,7162;1,3725
7,630;0,5570;1,4199
7,630;0,6366;1,4427
7,630;0,7958;1,3799
7,630;0,5570;1,4197
7,630;0,7162;1,3861
7,630;0,6366;1,3527
7,630;0,8754;1,5439
