time;density;speed
0,520;3,5014;0,6704
0,520;4,1380;0,7540
0,520;4,4563;0,5164
0,520;3,8197;0,9674
0,520;3,5014;0,7604
0,520;2,8648;1,2898
0,520;1,5915;1,0893
0,520;2,2282;1,0459
0,520;4,1380;0,5085
1,040;3,1831;0,4732
1,040;4,1380;0,6376
1,040;4,1380;0,4663
1,040;2,8648;0,6935
1,040;3,1831;0,3979
1,040;2,8648;0,6736
1,040;4,1380;0,5704
1,040;2,8648;0,4229
1,040;3,8197;0,4922
1,040;3,8197;0,5158
1,560;4,1380;0,3778
1,560;4,4563;0,4113
1,560;4,4563;0,3412
1,560;3,5014;0,4648
1,560;3,5014;0,1371
1,560;4,4563;0,4502
1,560;5,0930;0,2263
1,560;3,8197;0,3004
1,560;4,4563;0,4105
1,560;4,1380;0,3064
1,560;4,4563;0,3412
2,080;3,1831;0,6016
2,080;3,8197;0,5766
2,080;4,4563;0,2468
2,080;4,7746;0,4047
2,080;3,8197;0,3486
2,080;4,4563;0,5466
2,080;4,1380;0,4173
2,080;4,4563;0,3557
2,080;5,0930;0,4576
2,080;5,0930;0,3945
2,080;5,0930;0,5180
2,600;4,7746;0,2226
2,600;3,1831;0,5393
2,600;4,1380;0,2843
2,600;4,1380;0,3724
2,600;4,1380;0,4299
2,600;5,4113;0,3281
2,600;4,1380;0,2771
2,600;5,7296;0,3362
2,600;5,4113;0,2443
2,600;4,7746;0,4475
2,600;4,7746;0,2563
3,120;5,0930;0,3647
3,120;3,5014;0,5074
3,120;3,5014;0,4705
3,120;3,1831;0,6708
3,120;5,0930;0,5843
3,120;4,1380;0,4556
3,120;4,4563;0,5500
3,120;4,7746;0,5384
3,120;4,1380;0,6708
3,120;4,7746;0,4337
3,120;4,7746;0,5725
3,120;4,1380;0,3932
3,640;5,4113;0,3476
3,640;3,8197;0,4859
3,640;3,1831;0,5181
3,640;5,0930;0,3233
3,640;5,0930;0,6171
3,640;5,7296;0,4654
3,640;4,4563;0,5490
3,640;4,7746;0,4514
3,640;5,4113;0,4515
3,640;5,4113;0,4883
3,640;4,1380;0,6516
3,640;4,7746;0,4079
3,640;4,7746;0,3380
4,160;4,7746;0,3344
4,160;3,1831;0,3660
4,160;3,1831;0,2488
4,160;3,5014;0,3500
4,160;4,4563;0,2705
4,160;4,4563;0,4647
4,160;4,4563;0,3307
4,160;4,1380;0,4141
4,160;5,4113;0,3495
4,160;5,7296;0,3905
4,160;5,0930;0,2540
4,660;5,0930;0,4956
4,660;3,5014;0,4957
4,660;3,1831;0,4355
4,660;3,5014;0,5874
4,660;4,4563;0,5083
4,660;4,4563;0,4594
4,660;5,0930;0,3355
4,660;5,0930;0,3113
4,660;4,7746;0,3553
4,660;5,4113;0,4847
