time;agentId;exitId
1,1600;36;ExitZone
1,6400;29;ExitZone
2,1200;33;ExitZone
2,5000;22;ExitZone
2,8600;21;ExitZone
3,2000;26;ExitZone
3,4400;7;ExitZone
3,6800;15;ExitZone
4,6200;14;ExitZone
4,9400;41;ExitZone
5,3600;10;ExitZone
5,9000;44;ExitZone
6,0000;4;ExitZone
6,2600;50;ExitZone
6,7000;0;ExitZone
6,8800;1;ExitZone
7,7800;8;ExitZone
8,2400;48;ExitZone
8,6600;34;ExitZone
9,2400;60;ExitZone
9,5200;19;ExitZone
9,7800;62;ExitZone
10,3800;31;ExitZone
10,8000;20;ExitZone
11,0600;65;ExitZone
11,9600;2;ExitZone
12,2000;32;ExitZone
12,6000;35;ExitZone
13,0400;17;ExitZone
13,2800;28;ExitZone
13,4600;25;ExitZone
14,1600;27;ExitZone
14,7400;59;ExitZone
15,4800;24;ExitZone
15,6600;16;ExitZone
15,9400;58;ExitZone
17,2000;75;ExitZone
17,2600;13;ExitZone
17,7000;69;ExitZone
17,9200;30;ExitZone
18,2400;49;ExitZone
18,7200;37;ExitZone
19,1600;45;ExitZone
19,8000;63;ExitZone
20,0200;74;ExitZone
21,1800;39;ExitZone
21,6400;57;ExitZone
22,2000;86;ExitZone
22,3800;12;ExitZone
22,9000;73;ExitZone
23,3400;83;ExitZone
24,0200;89;ExitZone
24,3200;23;ExitZone
24,9000;70;ExitZone
25,3200;92;ExitZone
25,6200;51;ExitZone
25,8000;80;ExitZone
25,9400;87;ExitZone
26,9000;54;ExitZone
27,0800;40;ExitZone
27,6800;3;ExitZone
28,1600;77;ExitZone
28,3600;84;ExitZone
28,8200;11;ExitZone
29,3800;64;ExitZone
30,0200;55;ExitZone
30,1200;91;ExitZone
30,4200;66;ExitZone
30,7000;42;ExitZone
31,2600;79;ExitZone
32,5000;78;ExitZone
32,6600;68;ExitZone
33,3200;9;ExitZone
33,8800;56;ExitZone
34,6200;46;ExitZone
34,7800;85;ExitZone
35,3000;52;ExitZone
35,8600;81;ExitZone
36,9200;43;ExitZone
37,1600;18;ExitZone
37,5200;88;ExitZone
38,0000;90;ExitZone
38,6200;82;ExitZone
39,2000;76;ExitZone
39,5800;71;ExitZone
39,9600;61;ExitZone
40,1800;47;ExitZone
41,3200;72;ExitZone
41,9400;5;ExitZone
43,1000;53;ExitZone
44,3600;67;ExitZone
46,1200;6;ExitZone
48,1800;38;ExitZone
