time;grid_x;grid_z;density
22,180;4;-1;1,0000
22,180;0;-1;6,0000
22,180;-4;-1;2,0000
22,180;-2;-1;5,0000
22,180;1;0;1,0000
22,180;2;-1;4,0000
22,180;3;-1;3,0000
22,180;0;0;2,0000
22,180;2;0;1,0000
22,180;-1;0;1,0000
22,180;-1;-2;1,0000
24,200;-1;-2;1,0000
24,200;1;-1;7,0000
24,200;-3;-1;3,0000
24,200;-1;-1;7,0000
24,200;3;-1;2,0000
24,200;-2;-1;6,0000
24,200;-4;-1;1,0000
24,200;1;0;2,0000
24,200;2;-1;6,0000
24,200;0;-1;5,0000
24,200;0;0;1,0000
26,200;0;-1;7,0000
26,200;-2;-1;6,0000
26,200;-1;-1;6,0000
26,200;3;-1;1,0000
26,200;-4;-1;1,0000
26,200;1;-1;8,0000
26,200;-3;-1;2,0000
26,200;2;-1;3,0000
26,200;0;0;1,0000
28,220;-3;-1;3,0000
28,220;-2;-1;6,0000
28,220;2;-1;2,0000
28,220;0;-1;6,0000
28,220;-4;-1;1,0000
28,220;1;-1;6,0000
28,220;-1;-1;7,0000
30,220;-3;-1;2,0000
30,220;-2;-1;6,0000
30,220;2;-1;1,0000
30,220;-1;-1;6,0000
30,220;1;-1;5,0000
30,220;0;-1;6,0000
32,220;-2;-1;5,0000
32,220;1;-1;5,0000
32,220;-1;-1;7,0000
32,220;-3;-1;2,0000
32,220;0;-1;4,0000
34,220;-2;-1;4,0000
34,220;-1;-1;4,0000
34,220;2;-1;1,0000
34,220;-3;-1;1,0000
34,220;0;-1;5,0000
34,220;1;-1;4,0000
36,240;-2;-1;3,0000
36,240;-1;-1;4,0000
36,240;1;-1;3,0000
36,240;0;-1;5,0000
38,240;-1;-1;4,0000
38,240;1;-1;2,0000
38,240;-2;-1;2,0000
38,240;0;-1;3,0000
40,240;-1;-1;2,0000
40,240;1;-1;1,0000
40,240;-2;-1;1,0000
40,240;0;-1;2,0000
42,240;0;-1;2,0000
42,240;-2;-1;1,0000
42,240;-1;-1;1,0000
44,260;0;-1;1,0000
44,260;-1;-1;1,0000
44,260;-1;-2;1,0000
46,260;-1;-1;1,0000
