agentId;time;posX;posZ;speed;localDensity
20;0,6000;2,0090;0,4550;0,9494;2,5465
17;0,6000;1,4082;1,3893;0,9687;2,5465
16;0,6000;0,7611;-0,2984;0,7951;2,5465
15;0,6000;0,2938;1,6909;0,7536;2,5465
12;0,6000;1,4369;-0,0269;0,7025;2,5465
5;0,6000;-1,2382;0,9835;0,8628;2,5465
4;0,6000;-0,5567;0,1595;0,9326;2,5465
3;0,6000;-2,4026;-0,8041;1,0720;2,5465
93;0,7200;-1,3655;-0,1543;0,9952;2,5465
92;0,7200;2,1132;-0,1559;1,2136;2,5465
89;0,7200;1,7792;0,9172;1,3821;2,5465
83;0,7200;-1,6593;-0,7109;1,2996;2,5465
80;0,7200;0,9552;1,6595;0,8378;2,5465
78;0,7200;2,1994;-0,8368;0,8396;2,5465
77;0,7200;-0,0285;0,2656;1,3271;2,5465
76;0,7200;-2,6472;1,1380;1,3034;2,5465
75;0,7200;2,2946;0,9150;0,7941;2,5465
73;0,7200;-2,2312;0,8781;1,4332;2,5465
72;0,7200;-0,3300;1,2260;0,9938;2,5465
71;0,7200;-0,9281;-0,5340;0,9473;2,5465
70;0,7200;-0,6620;1,6748;0,7303;2,5465
68;0,7200;-1,6292;0,4460;0,7618;2,5465
60;0,7200;0,6487;0,5848;0,8825;2,5465
58;0,7200;-0,1254;-0,5168;1,1883;2,5465
53;0,7200;-2,0069;-0,1223;1,2134;2,5465
52;0,7200;1,2725;0,7326;0,9116;2,5465
51;0,7200;2,0004;1,5202;1,0463;2,5465
50;0,7200;0,9299;0,1159;1,0516;2,5465
48;0,7200;1,2108;-0,8105;1,0194;2,5465
41;0,7200;-1,7681;1,0418;1,0797;2,5465
40;0,7200;-2,4615;-0,4024;0,9127;2,5465
38;0,7200;0,3871;-0,8527;0,7440;2,5465
36;0,7200;1,7194;-0,5982;1,2532;2,5465
35;0,7200;0,1007;0,8257;1,0952;2,5465
34;0,7200;-0,9656;0,3073;1,0227;2,5465
31;0,7200;-0,4783;0,6748;0,5111;2,5465
30;0,7200;-0,6247;-0,8949;0,3146;2,5465
28;0,7200;-2,2903;1,5802;0,9794;2,5465
24;0,7200;0,3047;-0,0997;1,0794;2,5465
23;0,7200;0,7287;1,1709;1,1577;2,5465
21;0,7200;-2,5773;0,3838;0,8386;2,5465
20;0,7200;1,9619;0,3609;0,8767;2,5465
17;0,7200;1,3552;1,2891;0,9448;2,5465
16;0,7200;0,7693;-0,4105;0,9365;2,5465
15;0,7200;0,2675;1,5557;1,1479;2,5465
12;0,7200;1,4337;-0,1234;0,8046;2,5465
6;0,7200;-1,6927;1,6994;0,5610;2,5465
5;0,7200;-1,1634;0,9058;0,8992;2,5465
4;0,7200;-0,5118;0,0542;0,9540;2,5465
3;0,7200;-2,3480;-0,8873;0,8295;2,5465
93;0,8400;-1,3558;-0,2805;1,0546;2,5465
92;0,8400;2,0815;-0,3061;1,2791;2,5465
89;0,8400;1,7476;0,7526;1,3966;2,5465
83;0,8400;-1,6050;-0,8422;1,1842;2,5465
80;0,8400;0,9190;1,5235;1,1736;2,5465
78;0,8400;2,1641;-0,8655;0,3787;2,5465
77;0,8400;-0,0422;0,1151;1,2596;2,5465
76;0,8400;-2,5918;0,9814;1,3843;2,5465
