time;evacuated_count
0,960;1
1,480;2
1,860;3
2,440;4
2,600;5
3,240;6
3,640;7
4,080;8
4,220;9
4,400;10
4,780;11
4,900;12
5,360;13
5,500;14
5,660;15
6,100;16
6,380;17
6,640;18
6,980;19
7,240;20
7,460;21
7,820;22
7,960;23
8,320;24
8,560;25
9,000;26
9,300;27
9,560;28
9,900;29
10,500;30
10,620;31
10,880;32
11,040;33
11,380;34
11,560;35
11,720;36
12,500;37
12,860;38
13,180;39
13,800;40
14,040;41
14,400;42
14,680;43
15,040;44
15,380;45
15,640;46
15,880;47
16,440;48
16,760;49
17,260;50
17,740;51
17,960;52
18,260;53
18,520;54
18,840;55
19,500;56
19,680;57
20,140;58
20,360;59
20,840;60
21,140;61
21,420;62
21,800;63
22,020;64
22,340;65
22,940;66
23,220;67
23,640;68
24,000;69
25,200;70
25,860;71
26,160;72
27,180;73
27,440;74
27,900;75
28,860;76
29,320;77
29,880;78
30,720;79
31,320;80
32,320;81
33,360;82
33,760;83
34,540;84
35,160;85
35,960;86
36,540;87
39,240;88
40,260;89
41,760;90
42,880;91
45,820;92
48,100;93
