time;density;speed
0,520;3,8197;0,5956
0,520;4,4563;0,6999
0,520;4,4563;0,4921
0,520;3,5014;1,0140
0,520;3,5014;0,7468
0,520;3,1831;1,1154
0,520;1,9099;0,8581
0,520;1,9099;1,2755
0,520;4,1380;0,4888
1,040;3,5014;0,6037
1,040;3,5014;0,6926
1,040;4,4563;0,4746
1,040;2,8648;0,6788
1,040;3,1831;0,4415
1,040;4,1380;0,6857
1,040;3,5014;0,5449
1,040;4,1380;0,6612
1,040;3,5014;0,5133
1,560;3,8197;0,4942
1,560;4,4563;0,5696
1,560;4,4563;0,2253
1,560;5,0930;0,3824
1,560;3,8197;0,4056
1,560;4,1380;0,5015
1,560;5,0930;0,2340
1,560;4,4563;0,2697
1,560;4,7746;0,3912
1,560;4,4563;0,2661
1,560;4,4563;0,4892
2,080;4,1380;0,2900
2,080;3,5014;0,3430
2,080;4,7746;0,3020
2,080;4,7746;0,4398
2,080;3,5014;0,3047
2,080;4,4563;0,3843
2,080;4,4563;0,3290
2,080;4,1380;0,1808
2,080;5,0930;0,3696
2,080;4,7746;0,3262
2,080;4,4563;0,2975
2,080;5,4113;0,3485
2,600;4,4563;0,1784
2,600;3,1831;0,4595
2,600;4,4563;0,3198
2,600;3,5014;0,3199
2,600;2,5465;0,4791
2,600;4,4563;0,4659
2,600;5,4113;0,2446
2,600;5,0930;0,1438
2,600;5,0930;0,3010
2,600;5,0930;0,3011
2,600;4,7746;0,3880
2,600;4,1380;0,4037
2,600;4,1380;0,1766
3,120;6,0479;0,1697
3,120;3,8197;0,3033
3,120;4,4563;0,1889
3,120;3,8197;0,1754
3,120;5,0930;0,3024
3,120;5,7296;0,2016
3,120;5,7296;0,1769
3,120;5,0930;0,2750
3,120;5,0930;0,2066
3,120;4,7746;0,2385
3,120;3,8197;0,2513
3,120;5,0930;0,1646
3,120;5,0930;0,1802
3,640;5,4113;0,4542
3,640;4,4563;0,6932
3,640;3,8197;0,5594
3,640;3,8197;0,4358
3,640;3,1831;0,7361
3,640;5,0930;0,5178
3,640;5,4113;0,6510
3,640;6,3662;0,3977
3,640;5,7296;0,4571
3,640;5,4113;0,6284
3,640;4,1380;0,5255
3,640;6,0479;0,4768
3,640;6,3662;0,5314
3,640;4,4563;0,3750
3,640;4,4563;0,4858
3,640;5,0930;0,3421
4,160;5,7296;0,3791
4,160;3,8197;0,5871
4,160;3,8197;0,3882
4,160;4,7746;0,4250
4,160;5,7296;0,5106
4,160;6,3662;0,4173
4,160;4,1380;0,5123
4,160;3,8197;0,4312
4,160;6,0479;0,4134
4,160;5,7296;0,4802
4,160;5,7296;0,2310
4,160;5,4113;0,3157
4,160;5,0930;0,2205
4,160;5,7296;0,3520
4,160;5,4113;0,2201
4,660;4,7746;0,4818
4,660;3,8197;0,4713
4,660;3,8197;0,5057
4,660;4,1380;0,6177
4,660;5,0930;0,3867
4,660;6,0479;0,4979
4,660;4,7746;0,3167
4,660;4,1380;0,5394
4,660;6,3662;0,4204
4,660;5,4113;0,4976
4,660;5,4113;0,2920
4,660;5,0930;0,3911
4,660;6,0479;0,3253
4,660;6,0479;0,4299
4,660;5,7296;0,3109
5,180;3,8197;0,3305
5,180;4,1380;0,3051
5,180;5,4113;0,2376
5,180;6,0479;0,3569
5,180;5,0930;0,3168
5,180;4,4563;0,3898
5,180;6,0479;0,3337
5,180;4,1380;0,4783
5,180;6,0479;0,2765
5,180;5,0930;0,2578
5,180;6,3662;0,2847
5,180;5,4113;0,3497
5,180;6,0479;0,2662
5,180;5,0930;0,1293
5,180;5,0930;0,2097
5,700;3,5014;0,4048
5,700;4,7746;0,2814
5,700;4,7746;0,5088
5,700;4,7746;0,4156
5,700;3,5014;0,5023
5,700;4,4563;0,4285
5,700;5,7296;0,3668
5,700;5,7296;0,3291
5,700;5,7296;0,3902
5,700;5,7296;0,2955
5,700;5,4113;0,3333
5,700;5,0930;0,2487
5,700;5,0930;0,2213
6,200;3,8197;0,3107
6,200;4,4563;0,3675
6,200;4,1380;0,2271
6,200;5,7296;0,3121
6,200;4,7746;0,4097
6,200;3,8197;0,4629
6,200;4,7746;0,4192
6,200;5,7296;0,4111
6,200;6,3662;0,3137
6,200;6,0479;0,3519
6,200;5,7296;0,2990
6,200;5,0930;0,3353
6,200;5,4113;0,2850
6,200;4,7746;0,2130
6,200;6,0479;0,2025
6,720;3,8197;0,4651
6,720;3,5014;0,4093
6,720;5,0930;0,3026
6,720;4,7746;0,4064
6,720;3,8197;0,4987
6,720;4,4563;0,5100
6,720;5,4113;0,4552
6,720;5,7296;0,4356
6,720;4,4563;0,4540
6,720;5,4113;0,4008
6,720;5,7296;0,3384
6,720;5,0930;0,3001
6,720;5,4113;0,2797
7,220;3,5014;0,4471
7,220;4,1380;0,4048
7,220;4,7746;0,3446
7,220;5,0930;0,3938
7,220;3,8197;0,4742
7,220;5,7296;0,3887
7,220;5,4113;0,4204
7,220;5,0930;0,4344
7,220;5,7296;0,2668
7,220;5,7296;0,3299
7,220;4,7746;0,2532
7,220;6,0479;0,3252
7,220;4,7746;0,2683
7,220;4,7746;0,1961
7,720;3,8197;0,3938
7,720;3,8197;0,3167
7,720;4,7746;0,2952
7,720;5,4113;0,4076
7,720;3,8197;0,4092
7,720;4,7746;0,2213
7,720;4,4563;0,4213
7,720;5,4113;0,3556
7,720;5,4113;0,3751
7,720;5,4113;0,2898
7,720;4,7746;0,3917
7,720;4,7746;0,3172
7,720;4,4563;0,2673
8,220;3,1831;0,2691
8,220;3,5014;0,3176
8,220;4,7746;0,2218
8,220;5,0930;0,2350
8,220;5,0930;0,3369
8,220;4,7746;0,1787
8,220;5,4113;0,2784
8,220;3,8197;0,3213
8,220;5,7296;0,2644
8,220;4,4563;0,2726
8,220;5,0930;0,3295
8,220;5,0930;0,1932
8,220;4,1380;0,2178
8,220;4,1380;0,2494
8,740;3,8197;0,4311
8,740;3,8197;0,3807
8,740;4,1380;0,2983
8,740;4,7746;0,3234
8,740;4,4563;0,4195
8,740;5,4113;0,3239
8,740;5,0930;0,4031
8,740;5,0930;0,3813
8,740;5,0930;0,4258
8,740;5,7296;0,3086
8,740;4,1380;0,2151
8,740;4,1380;0,2791
8,740;4,4563;0,3125
9,240;3,8197;0,3037
9,240;4,7746;0,2359
9,240;5,0930;0,2799
9,240;3,1831;0,3520
9,240;5,0930;0,2451
9,240;4,7746;0,3502
9,240;4,4563;0,2999
9,240;5,4113;0,3090
9,240;5,4113;0,2162
9,240;5,0930;0,1618
9,240;4,7746;0,2172
9,240;4,7746;0,2317
9,740;3,8197;0,3241
9,740;3,5014;0,3599
9,740;3,5014;0,4465
9,740;5,0930;0,2560
9,740;4,7746;0,3155
9,740;4,4563;0,3804
9,740;4,1380;0,1910
9,740;5,4113;0,3299
9,740;5,4113;0,3133
9,740;4,7746;0,1933
9,740;4,4563;0,3478
9,740;4,7746;0,2687
10,260;3,5014;0,2933
10,260;4,1380;0,3464
10,260;4,1380;0,4071
10,260;4,7746;0,3331
10,260;4,1380;0,1507
10,260;4,4563;0,3376
10,260;3,5014;0,4085
10,260;4,1380;0,4029
10,260;4,7746;0,3586
10,260;4,7746;0,2870
10,260;3,5014;0,2646
10,260;4,7746;0,2586
10,260;5,0930;0,3695
10,760;3,8197;0,3748
10,760;3,8197;0,3355
10,760;4,4563;0,4153
10,760;4,1380;0,3165
10,760;5,0930;0,4153
