time;density;specific_flow
0,120;0,0000;0,0000
0,240;0,0000;0,0000
0,360;0,0000;0,0000
0,480;0,0000;0,0000
0,600;0,0000;0,0000
0,720;0,0000;0,0000
0,840;0,0000;0,0000
0,960;0,0000;0,0000
1,080;0,0000;0,0000
1,180;0,0000;0,0000
1,300;0,0000;0,0000
1,420;0,0000;0,0000
1,520;0,0000;0,0000
1,640;0,0000;0,0000
1,740;0,0000;0,0000
1,860;0,0000;0,0000
1,960;0,0000;0,0000
2,080;0,0000;0,0000
2,200;0,0000;0,0000
2,320;0,0000;0,0000
2,440;0,0000;0,0000
2,560;0,0000;0,0000
2,660;0,0000;0,0000
2,780;0,0000;0,0000
2,900;0,1415;0,1374
3,000;0,1415;0,1391
3,120;0,1415;0,1406
3,240;0,1415;0,1397
3,360;0,1415;0,1345
3,460;0,2829;0,2349
3,580;0,2829;0,2283
3,700;0,2829;0,2193
3,800;0,2829;0,2086
3,920;0,2829;0,1954
4,040;0,2829;0,1789
4,160;0,2829;0,1608
4,280;0,2829;0,1419
4,380;0,1415;0,0613
4,500;0,1415;0,0644
4,620;0,1415;0,0682
4,740;0,1415;0,0682
4,860;0,1415;0,0652
4,980;0,1415;0,0599
5,100;0,1415;0,0532
5,200;0,1415;0,0464
5,320;0,1415;0,0395
5,440;0,1415;0,0323
5,560;0,1415;0,0257
5,680;0,1415;0,0200
5,800;0,1415;0,0152
5,920;0,2829;0,1722
6,020;0,2829;0,1634
6,140;0,2829;0,1543
6,260;0,1415;0,1384
6,380;0,1415;0,1285
6,500;0,1415;0,1171
6,620;0,1415;0,1046
6,740;0,1415;0,0916
6,840;0,1415;0,0796
6,960;0,2829;0,2581
7,080;0,2829;0,2382
7,200;0,2829;0,2182
7,320;0,2829;0,1989
7,440;0,1415;0,1180
7,560;0,1415;0,1062
7,680;0,2829;0,2652
7,800;0,2829;0,2502
7,920;0,2829;0,2321
8,020;0,2829;0,2137
8,140;0,2829;0,1941
8,260;0,1415;0,0868
8,380;0,1415;0,0842
8,500;0,1415;0,0847
8,620;0,1415;0,0814
8,740;0,1415;0,0756
8,840;0,1415;0,0689
8,960;0,1415;0,0614
9,080;0,1415;0,0528
9,200;0,1415;0,0442
9,320;0,1415;0,0361
9,440;0,1415;0,0287
9,560;0,1415;0,0221
9,660;0,1415;0,0170
9,780;0,1415;0,0128
9,900;0,1415;0,0091
10,020;0,0000;0,0000
10,140;0,0000;0,0000
10,260;0,0000;0,0000
10,360;0,0000;0,0000
10,480;0,0000;0,0000
10,600;0,0000;0,0000
10,720;0,0000;0,0000
10,840;0,0000;0,0000
10,960;0,0000;0,0000
11,080;0,0000;0,0000
11,180;0,0000;0,0000
11,300;0,0000;0,0000
11,420;0,0000;0,0000
11,540;0,0000;0,0000
11,660;0,1415;0,1454
11,780;0,1415;0,1370
11,900;0,1415;0,1272
12,000;0,2829;0,2794
12,120;0,2829;0,2649
12,240;0,2829;0,2466
12,360;0,2829;0,2248
12,480;0,2829;0,2001
12,600;0,4244;0,3330
12,720;0,4244;0,3156
12,820;0,4244;0,3024
12,940;0,4244;0,2879
13,060;0,5659;0,4204
13,180;0,5659;0,3919
13,300;0,4244;0,2519
13,420;0,4244;0,2637
13,540;0,2829;0,1701
13,640;0,2829;0,1933
13,760;0,2829;0,2156
13,880;0,2829;0,2337
14,000;0,2829;0,2645
14,120;0,2829;0,2709
14,240;0,2829;0,2696
14,340;0,2829;0,2632
14,460;0,2829;0,2501
14,580;0,2829;0,2901
14,700;0,2829;0,2879
14,820;0,2829;0,2738
14,940;0,2829;0,2514
15,060;0,4244;0,3917
15,160;0,2829;0,2772
15,280;0,2829;0,2668
15,400;0,4244;0,4295
15,520;0,4244;0,3970
15,640;0,4244;0,3527
15,760;0,4244;0,3154
15,880;0,5659;0,4446
15,980;0,5659;0,4216
16,100;0,2829;0,2066
16,200;0,2829;0,2342
16,320;0,4244;0,4029
16,420;0,4244;0,3927
16,520;0,4244;0,3777
16,640;0,4244;0,3595
16,740;0,4244;0,3344
16,840;0,2829;0,2365
16,940;0,4244;0,3564
17,060;0,5659;0,4767
17,160;0,5659;0,4462
17,260;0,5659;0,4203
17,380;0,5659;0,3988
17,480;0,7074;0,5229
17,580;0,5659;0,3995
17,680;0,4244;0,3481
17,800;0,4244;0,3632
17,900;0,5659;0,4870
18,000;0,7074;0,5976
18,120;0,5659;0,4673
18,220;0,7074;0,5925
18,320;0,7074;0,5829
18,420;0,7074;0,5476
18,540;0,8488;0,5992
18,640;0,7074;0,4360
18,740;0,8488;0,5512
18,860;0,7074;0,3608
18,960;0,7074;0,3206
19,060;0,8488;0,4440
19,160;0,8488;0,4671
19,280;0,8488;0,4499
19,380;0,8488;0,4575
19,480;0,8488;0,4241
19,600;0,8488;0,4392
19,700;0,8488;0,4772
19,800;0,8488;0,5292
19,900;0,8488;0,5604
20,020;0,8488;0,5289
20,120;0,8488;0,5553
20,220;0,8488;0,5306
20,340;0,7074;0,4337
20,440;0,8488;0,5150
20,540;0,8488;0,3425
20,660;0,8488;0,3584
20,760;0,8488;0,4033
20,860;0,8488;0,4451
20,960;0,8488;0,4551
21,080;0,7074;0,3032
21,180;0,7074;0,3045
21,280;0,7074;0,3463
21,400;0,7074;0,3843
21,500;0,7074;0,3242
21,600;0,8488;0,3813
21,700;0,8488;0,3765
21,820;0,8488;0,3690
21,920;0,8488;0,3558
22,020;0,8488;0,3553
22,140;0,8488;0,3767
22,240;0,8488;0,4252
22,340;0,8488;0,4179
22,440;0,7074;0,3750
22,560;0,7074;0,4186
22,660;0,7074;0,4407
22,760;0,8488;0,5288
22,880;0,8488;0,4965
22,980;0,8488;0,5186
23,080;0,8488;0,5097
23,180;0,9903;0,5857
23,300;0,9903;0,5055
23,400;0,9903;0,4633
23,500;0,8488;0,3620
23,620;0,8488;0,3770
23,720;0,7074;0,3205
23,820;0,7074;0,3549
23,920;0,7074;0,3801
24,040;0,8488;0,4672
24,140;0,8488;0,4676
24,240;0,8488;0,4745
24,360;0,8488;0,4885
24,460;0,8488;0,4654
24,560;0,8488;0,4153
24,680;0,8488;0,4121
24,780;0,8488;0,4346
24,880;0,8488;0,4455
24,980;0,7074;0,3818
25,100;0,5659;0,2397
25,200;0,7074;0,3206
25,300;0,7074;0,3208
25,420;0,7074;0,2951
25,520;0,7074;0,3102
25,620;0,8488;0,3488
25,720;0,8488;0,3401
25,840;0,7074;0,2453
25,940;0,7074;0,2573
26,040;0,7074;0,2583
26,160;0,7074;0,2691
26,260;0,7074;0,2666
26,360;0,5659;0,1763
26,460;0,5659;0,1756
26,580;0,5659;0,1817
26,680;0,5659;0,1816
26,780;0,5659;0,1766
26,900;0,5659;0,1782
27,000;0,5659;0,1885
