time;agentIdA;agentIdB;type
0,0000;12;-1;Wall
0,0000;13;-1;Wall
0,0000;28;-1;Wall
0,0000;61;-1;Wall
0,0200;12;-1;Wall
0,0200;28;-1;Wall
0,0200;61;-1;Wall
0,0400;12;-1;Wall
0,0400;28;-1;Wall
0,0400;61;-1;Wall
0,0600;12;-1;Wall
0,0600;28;-1;Wall
0,0600;61;-1;Wall
0,0800;12;-1;Wall
0,0800;28;-1;Wall
0,1000;28;-1;Wall
0,3200;56;61;Agent
0,4400;48;-1;Wall
0,4600;48;-1;Wall
0,4800;48;-1;Wall
0,5000;48;-1;Wall
0,5200;48;-1;Wall
0,5400;61;-1;Wall
0,5600;61;-1;Wall
0,5800;61;-1;Wall
0,6000;63;-1;Wall
0,6200;63;-1;Wall
0,6400;63;-1;Wall
0,6600;17;-1;Wall
0,6600;63;-1;Wall
0,6800;17;-1;Wall
0,6800;63;-1;Wall
0,7000;17;-1;Wall
0,7000;63;-1;Wall
0,7200;17;-1;Wall
0,7200;63;-1;Wall
0,7400;17;-1;Wall
0,7400;63;-1;Wall
0,7600;17;-1;Wall
0,7600;63;-1;Wall
1,2800;65;-1;Wall
1,3000;65;-1;Wall
1,3200;65;-1;Wall
1,6800;22;-1;Wall
1,7000;22;-1;Wall
1,7200;22;-1;Wall
1,7400;22;-1;Wall
1,7600;22;-1;Wall
1,7800;22;-1;Wall
1,8000;22;-1;Wall
1,8200;22;-1;Wall
3,3600;34;-1;Wall
3,3800;34;-1;Wall
3,4000;34;-1;Wall
5,0200;32;-1;Wall
5,0400;32;-1;Wall
5,0600;32;-1;Wall
5,0800;32;-1;Wall
5,3200;62;-1;Wall
5,3400;62;-1;Wall
5,3600;62;-1;Wall
5,3800;62;-1;Wall
5,4000;62;-1;Wall
7,8000;58;-1;Wall
7,8200;58;-1;Wall
7,8400;58;-1;Wall
7,9400;58;60;Agent
7,9600;58;60;Agent
8,0000;58;-1;Wall
8,0200;58;-1;Wall
8,0400;58;-1;Wall
8,0600;58;-1;Wall
8,6800;58;-1;Wall
8,7000;58;-1;Wall
8,7200;58;-1;Wall
10,3600;60;-1;Wall
10,3800;60;-1;Wall
10,4000;60;-1;Wall
10,4800;60;-1;Wall
10,5000;60;-1;Wall
10,5200;60;-1;Wall
10,5400;60;-1;Wall
10,5600;60;-1;Wall
10,8200;60;-1;Wall
10,8400;60;-1;Wall
10,8600;60;-1;Wall
10,8800;20;60;Agent
10,8800;60;-1;Wall
10,9000;20;60;Agent
10,9000;60;-1;Wall
10,9200;20;60;Agent
125,0600;7;-1;Wall
125,0800;7;-1;Wall
125,1000;7;-1;Wall
125,1200;7;-1;Wall
125,1400;7;-1;Wall
125,1600;7;-1;Wall
