time;evacuated_count
5,260;1
6,440;2
7,680;3
9,320;4
10,440;5
10,980;6
11,640;7
12,700;8
13,260;9
13,860;10
15,040;11
15,560;12
16,180;13
16,360;14
17,100;15
17,500;16
17,960;17
18,420;18
18,920;19
19,060;20
19,760;21
20,400;22
20,740;23
21,160;24
21,400;25
21,740;26
22,000;27
22,440;28
22,720;29
23,320;30
23,780;31
24,360;32
24,660;33
25,340;34
26,120;35
26,120;36
26,640;37
27,460;38
27,720;39
28,400;40
29,220;41
29,380;42
30,000;43
31,240;44
31,660;45
32,340;46
33,140;47
34,120;48
35,220;49
35,900;50
36,440;51
37,040;52
38,140;53
38,700;54
39,720;55
40,660;56
42,620;57
45,120;58
57,240;59
