time;evacuated_count
0,800;1
1,240;2
1,560;3
1,820;4
2,760;5
3,020;6
3,420;7
3,880;8
4,920;9
5,720;10
5,880;11
6,440;12
6,640;13
7,060;14
7,080;15
7,500;16
8,080;17
8,600;18
8,840;19
9,160;20
9,520;21
9,880;22
10,320;23
10,680;24
11,020;25
11,360;26
11,760;27
12,100;28
12,380;29
12,600;30
12,800;31
13,260;32
13,380;33
13,580;34
14,140;35
14,400;36
14,620;37
14,880;38
15,540;39
15,980;40
16,220;41
16,460;42
16,660;43
17,160;44
17,960;45
18,080;46
18,320;47
18,780;48
19,120;49
19,180;50
19,900;51
19,900;52
20,240;53
20,580;54
20,860;55
21,140;56
21,420;57
22,020;58
22,180;59
22,820;60
23,260;61
23,440;62
23,820;63
24,300;64
24,440;65
24,780;66
25,300;67
25,620;68
27,080;69
27,620;70
27,960;71
28,280;72
28,980;73
29,560;74
29,960;75
30,400;76
30,900;77
31,220;78
32,240;79
32,880;80
33,320;81
34,560;82
35,280;83
36,680;84
37,240;85
37,980;86
40,040;87
42,160;88
43,340;89
44,740;90
46,540;91
49,040;92
51,880;93
