time;evacuated_count
10,820;1
11,400;2
12,280;3
12,700;4
14,300;5
14,580;6
14,840;7
15,040;8
15,160;9
15,660;10
15,800;11
15,840;12
16,620;13
17,160;14
17,240;15
17,360;16
17,420;17
17,780;18
18,180;19
18,420;20
18,960;21
19,240;22
19,360;23
19,440;24
19,460;25
20,580;26
20,900;27
21,380;28
21,940;29
21,960;30
22,180;31
22,580;32
22,640;33
23,040;34
23,220;35
23,260;36
23,600;37
23,900;38
24,380;39
24,420;40
24,720;41
25,140;42
25,240;43
25,680;44
26,080;45
26,620;46
27,080;47
27,340;48
27,780;49
27,780;50
27,860;51
28,160;52
28,960;53
29,140;54
29,360;55
29,420;56
29,880;57
29,900;58
30,100;59
30,100;60
30,180;61
30,360;62
30,560;63
30,700;64
30,940;65
31,040;66
31,700;67
32,040;68
32,240;69
32,260;70
32,580;71
32,600;72
32,760;73
33,100;74
33,260;75
33,540;76
33,760;77
34,120;78
34,440;79
34,980;80
35,300;81
35,400;82
35,580;83
35,740;84
36,060;85
36,480;86
36,600;87
37,060;88
37,140;89
37,340;90
37,760;91
38,320;92
38,360;93
38,400;94
38,840;95
39,120;96
39,260;97
39,660;98
39,800;99
39,840;100
40,520;101
40,740;102
40,860;103
41,380;104
41,580;105
41,860;106
42,960;107
43,340;108
44,120;109
44,300;110
44,980;111
45,040;112
45,080;113
45,700;114
46,100;115
46,220;116
46,360;117
46,680;118
47,000;119
47,560;120
47,760;121
48,080;122
48,320;123
48,460;124
48,520;125
49,320;126
49,840;127
50,060;128
50,100;129
50,320;130
50,640;131
50,920;132
51,400;133
51,540;134
51,560;135
51,720;136
51,860;137
52,320;138
52,360;139
52,400;140
52,560;141
53,400;142
53,420;143
53,740;144
53,980;145
54,140;146
54,520;147
54,640;148
55,040;149
55,080;150
55,140;151
55,600;152
56,460;153
56,480;154
56,900;155
57,040;156
57,320;157
57,520;158
57,940;159
58,000;160
58,060;161
58,380;162
58,700;163
58,800;164
59,120;165
59,600;166
59,840;167
60,420;168
60,760;169
61,200;170
61,320;171
62,060;172
62,300;173
62,360;174
62,600;175
62,820;176
63,040;177
63,320;178
63,500;179
63,800;180
63,860;181
64,080;182
64,240;183
64,300;184
64,540;185
64,680;186
65,100;187
