time;evacuated_count
11,200;1
12,260;2
12,640;3
13,080;4
13,120;5
13,260;6
14,320;7
14,520;8
14,920;9
15,200;10
15,340;11
15,760;12
15,960;13
15,960;14
16,060;15
16,120;16
16,540;17
16,700;18
17,100;19
17,440;20
17,680;21
18,340;22
18,540;23
18,920;24
19,060;25
19,180;26
19,400;27
19,720;28
19,860;29
19,860;30
19,960;31
20,040;32
20,800;33
20,960;34
21,300;35
21,720;36
21,860;37
22,020;38
22,280;39
22,300;40
22,840;41
23,100;42
23,280;43
23,800;44
24,400;45
24,600;46
24,960;47
25,100;48
25,600;49
25,700;50
25,740;51
25,980;52
26,540;53
27,060;54
27,100;55
27,300;56
27,500;57
27,840;58
28,800;59
28,900;60
29,120;61
29,300;62
29,360;63
29,380;64
29,580;65
29,840;66
29,860;67
30,080;68
30,380;69
30,560;70
30,640;71
31,080;72
31,800;73
32,100;74
32,260;75
32,680;76
32,700;77
33,040;78
33,240;79
33,360;80
33,380;81
33,380;82
33,540;83
33,820;84
34,120;85
34,400;86
34,480;87
34,920;88
35,060;89
35,620;90
35,880;91
36,560;92
36,960;93
37,560;94
37,680;95
37,740;96
37,820;97
38,140;98
38,340;99
38,360;100
38,800;101
38,920;102
39,360;103
39,440;104
39,560;105
39,860;106
40,040;107
40,580;108
41,060;109
41,100;110
41,300;111
41,480;112
42,000;113
42,420;114
42,600;115
42,640;116
42,960;117
42,960;118
43,040;119
43,760;120
43,780;121
44,780;122
44,800;123
44,840;124
45,280;125
45,720;126
46,320;127
46,520;128
46,660;129
47,300;130
47,440;131
47,980;132
48,260;133
48,560;134
48,740;135
48,900;136
49,040;137
49,180;138
49,660;139
49,720;140
49,720;141
49,940;142
50,180;143
50,240;144
50,320;145
50,360;146
51,420;147
51,420;148
51,980;149
52,380;150
52,560;151
53,240;152
53,360;153
53,800;154
53,920;155
54,140;156
54,260;157
54,460;158
54,520;159
54,660;160
54,880;161
54,980;162
55,220;163
55,280;164
55,440;165
55,660;166
55,660;167
55,820;168
55,960;169
56,100;170
56,180;171
56,500;172
56,660;173
57,820;174
58,080;175
58,100;176
58,180;177
58,940;178
59,380;179
60,080;180
60,200;181
60,220;182
60,400;183
60,580;184
60,580;185
60,620;186
60,960;187
60,980;188
60,980;189
61,940;190
62,080;191
62,240;192
62,500;193
62,780;194
62,860;195
63,600;196
63,700;197
64,100;198
64,120;199
64,120;200
65,000;201
65,400;202
65,520;203
65,900;204
65,960;205
66,060;206
66,660;207
67,080;208
67,100;209
67,220;210
67,460;211
67,500;212
67,760;213
67,800;214
68,280;215
68,600;216
68,920;217
69,380;218
69,500;219
69,860;220
69,860;221
70,280;222
70,380;223
70,780;224
70,840;225
71,240;226
71,580;227
71,640;228
72,100;229
72,340;230
72,620;231
72,740;232
73,260;233
73,340;234
73,360;235
74,020;236
74,120;237
74,840;238
74,920;239
75,520;240
75,740;241
75,780;242
75,900;243
75,940;244
76,160;245
76,480;246
76,920;247
76,980;248
77,620;249
77,960;250
78,200;251
78,460;252
78,800;253
78,880;254
79,420;255
79,720;256
79,800;257
80,160;258
80,240;259
80,720;260
80,860;261
81,080;262
81,400;263
81,520;264
81,580;265
81,800;266
81,960;267
82,000;268
82,100;269
82,700;270
82,960;271
83,000;272
83,240;273
83,500;274
83,500;275
83,940;276
84,140;277
84,340;278
84,500;279
85,420;280
85,880;281
86,840;282
87,600;283
87,640;284
87,720;285
88,000;286
88,080;287
88,180;288
88,660;289
88,740;290
88,740;291
88,880;292
89,240;293
89,820;294
89,820;295
89,840;296
90,100;297
90,440;298
90,540;299
90,740;300
90,860;301
91,060;302
91,080;303
91,220;304
91,280;305
91,800;306
92,000;307
93,080;308
93,120;309
93,360;310
93,480;311
93,500;312
93,820;313
93,920;314
93,940;315
94,320;316
94,320;317
94,380;318
94,640;319
94,900;320
95,340;321
95,740;322
96,640;323
96,880;324
97,960;325
98,140;326
98,460;327
98,840;328
98,880;329
99,160;330
99,260;331
99,640;332
99,920;333
100,480;334
100,560;335
100,900;336
101,140;337
101,160;338
101,320;339
101,320;340
101,680;341
101,820;342
102,160;343
102,740;344
102,900;345
102,900;346
103,320;347
104,000;348
104,020;349
104,420;350
104,420;351
104,440;352
104,560;353
104,760;354
105,060;355
105,060;356
