time;density;specific_flow
4,580;0,0000;0,0000
4,700;0,0000;0,0000
4,820;0,0000;0,0000
4,940;0,0000;0,0000
5,060;0,0000;0,0000
5,180;0,0000;0,0000
5,300;0,0000;0,0000
5,420;0,0000;0,0000
5,540;0,0000;0,0000
5,660;0,0000;0,0000
5,780;0,0000;0,0000
5,900;0,0000;0,0000
6,000;0,0000;0,0000
6,120;0,0000;0,0000
6,240;0,0000;0,0000
6,360;0,0000;0,0000
6,480;0,0000;0,0000
6,600;0,0000;0,0000
6,720;0,0000;0,0000
6,820;0,0000;0,0000
6,940;0,0000;0,0000
7,060;0,0000;0,0000
7,180;0,0000;0,0000
7,300;0,0000;0,0000
7,420;0,0000;0,0000
7,540;0,0000;0,0000
7,640;0,0000;0,0000
7,760;0,0000;0,0000
7,880;0,0000;0,0000
8,000;0,0000;0,0000
8,100;0,0000;0,0000
8,220;0,0000;0,0000
8,340;0,0000;0,0000
8,460;0,0000;0,0000
8,580;0,0000;0,0000
8,700;0,0000;0,0000
8,800;0,0000;0,0000
8,920;0,0000;0,0000
9,040;0,0000;0,0000
9,160;0,0000;0,0000
9,280;0,0000;0,0000
9,400;0,0000;0,0000
9,520;0,0000;0,0000
9,620;0,0000;0,0000
9,740;0,0000;0,0000
9,860;0,0000;0,0000
9,980;0,0000;0,0000
10,100;0,0398;0,0609
10,220;0,0398;0,0609
10,340;0,0398;0,0609
10,440;0,0398;0,0609
10,560;0,0398;0,0609
10,680;0,0398;0,0609
10,800;0,0398;0,0609
10,920;0,0796;0,1266
11,040;0,0796;0,1266
11,140;0,0796;0,1266
11,260;0,0398;0,0657
11,380;0,0398;0,0657
11,500;0,0796;0,1315
11,620;0,0796;0,1315
11,740;0,0796;0,1315
11,860;0,1194;0,1936
11,960;0,1194;0,1936
12,080;0,1194;0,1860
12,200;0,1194;0,1860
12,320;0,1194;0,1860
12,440;0,1194;0,1860
12,560;0,1592;0,2305
12,680;0,1194;0,1647
12,780;0,1194;0,1647
12,900;0,0796;0,1026
13,020;0,0796;0,1026
13,140;0,1194;0,1542
13,260;0,1194;0,1542
13,380;0,1989;0,2772
13,500;0,1989;0,2772
13,600;0,1989;0,2772
13,720;0,1989;0,2979
13,840;0,1989;0,2979
13,960;0,1989;0,2979
14,080;0,1592;0,2373
14,200;0,1989;0,3034
14,320;0,1989;0,3116
14,420;0,1989;0,3116
14,540;0,2387;0,3656
14,660;0,1592;0,2345
14,780;0,1592;0,2313
14,900;0,1592;0,2313
15,020;0,1592;0,2313
15,120;0,1592;0,2313
15,240;0,2785;0,3799
15,360;0,2387;0,3138
15,480;0,2387;0,3138
15,600;0,2387;0,3138
15,720;0,2387;0,3138
15,840;0,1592;0,2025
15,940;0,1592;0,2025
16,040;0,1194;0,1487
16,160;0,0796;0,0961
16,260;0,1194;0,1535
16,360;0,1194;0,1535
16,480;0,0796;0,1107
16,580;0,0398;0,0573
16,680;0,0796;0,1085
16,780;0,1194;0,1562
16,900;0,1194;0,1562
17,000;0,1194;0,1562
17,100;0,1194;0,1562
17,220;0,1194;0,1562
17,320;0,1592;0,2104
17,420;0,1194;0,1530
17,520;0,1592;0,2040
17,640;0,1194;0,1529
17,740;0,1194;0,1529
17,840;0,1592;0,2108
17,960;0,1989;0,2648
18,060;0,1989;0,2607
18,160;0,1989;0,2607
18,280;0,2387;0,3184
18,380;0,2387;0,3184
18,480;0,1989;0,2642
18,580;0,2387;0,3001
18,700;0,2387;0,3001
18,800;0,1989;0,2421
18,900;0,1989;0,2421
19,020;0,1592;0,1985
19,120;0,0796;0,0935
19,220;0,1194;0,1421
19,320;0,1592;0,1786
19,440;0,1592;0,1786
19,540;0,1989;0,2122
19,640;0,1989;0,2122
19,760;0,1989;0,2122
19,860;0,2387;0,2771
19,960;0,2387;0,2771
20,060;0,1989;0,2412
20,180;0,2387;0,2838
20,280;0,2387;0,2838
20,380;0,1592;0,1775
20,500;0,1592;0,1775
20,600;0,1592;0,1775
20,700;0,1989;0,2397
20,800;0,1989;0,2397
20,920;0,1989;0,2309
21,020;0,2387;0,2845
21,120;0,2387;0,2845
21,240;0,1592;0,2055
21,340;0,1989;0,2515
21,440;0,2387;0,3036
21,540;0,2785;0,3412
21,660;0,3183;0,4092
21,760;0,3183;0,4092
21,860;0,3581;0,4465
21,980;0,3183;0,3843
22,080;0,2785;0,3307
22,180;0,2785;0,3310
22,280;0,2785;0,3310
22,400;0,2387;0,2850
22,500;0,2387;0,2850
22,600;0,2387;0,2850
22,720;0,1592;0,1952
22,820;0,1592;0,1952
22,920;0,1194;0,1326
23,040;0,1194;0,1326
23,140;0,1194;0,1326
23,240;0,1194;0,1177
23,340;0,0796;0,0804
23,460;0,0796;0,0804
23,560;0,1194;0,1376
23,660;0,1194;0,1376
23,780;0,1194;0,1376
23,880;0,1592;0,1935
23,980;0,1194;0,1545
24,080;0,1592;0,2052
24,200;0,1989;0,2547
24,300;0,1592;0,2133
24,400;0,1592;0,2133
24,520;0,1592;0,2133
24,620;0,1592;0,2317
24,720;0,1592;0,2317
24,820;0,1592;0,2317
24,940;0,1194;0,1759
25,040;0,1194;0,1924
25,140;0,1592;0,2481
25,260;0,1592;0,2481
25,360;0,1592;0,2481
25,460;0,1592;0,2481
25,560;0,1592;0,2481
25,680;0,1989;0,3111
25,780;0,1194;0,1860
25,880;0,1592;0,2244
26,000;0,1592;0,2244
26,100;0,1989;0,2654
26,200;0,1989;0,2654
26,300;0,1194;0,1425
26,420;0,1194;0,1425
26,520;0,1194;0,1425
26,620;0,1194;0,1425
26,740;0,1592;0,1737
26,840;0,1989;0,1737
26,940;0,1989;0,1737
27,060;0,1989;0,1737
27,160;0,1592;0,1326
27,260;0,2387;0,2515
27,360;0,1989;0,2131
27,480;0,1989;0,2131
27,580;0,1989;0,2131
27,680;0,1592;0,1747
27,800;0,1989;0,2275
27,900;0,1592;0,2275
28,000;0,0796;0,1112
28,100;0,0796;0,1112
28,220;0,0796;0,1112
28,320;0,0796;0,1112
28,420;0,0796;0,1112
28,540;0,0796;0,1112
28,640;0,0796;0,0848
28,740;0,0796;0,0848
28,840;0,0796;0,0848
28,960;0,0796;0,0848
29,060;0,1194;0,1164
29,160;0,1194;0,1024
29,280;0,1592;0,1516
29,380;0,1592;0,1516
29,480;0,1592;0,1516
29,580;0,1989;0,1983
29,700;0,1989;0,1983
29,800;0,1989;0,1983
29,900;0,1989;0,1983
30,020;0,1989;0,2129
30,120;0,1989;0,2399
30,220;0,1989;0,2399
30,320;0,2387;0,3060
30,440;0,2387;0,3039
30,540;0,2785;0,3623
30,640;0,2387;0,3131
30,760;0,2785;0,3764
30,860;0,2785;0,3764
30,960;0,2785;0,3764
31,060;0,2387;0,3296
31,180;0,2387;0,3296
31,280;0,2387;0,2830
31,380;0,1592;0,1512
31,500;0,1592;0,1512
31,600;0,1592;0,1727
31,700;0,1592;0,1727
31,820;0,1592;0,1143
31,920;0,1592;0,1143
32,020;0,1592;0,1016
32,140;0,1592;0,1016
32,240;0,1592;0,1016
32,360;0,1989;0,1470
32,480;0,2387;0,2022
32,600;0,2785;0,2511
32,700;0,2387;0,2511
32,820;0,2785;0,3102
32,940;0,2387;0,2597
33,040;0,1989;0,2597
33,160;0,1592;0,2086
33,280;0,1989;0,2667
33,380;0,1194;0,1660
33,500;0,1194;0,1660
33,620;0,1194;0,1660
33,720;0,1194;0,1660
33,840;0,0796;0,1069
33,960;0,0796;0,1069
34,080;0,1194;0,1581
34,180;0,1194;0,1581
34,300;0,0796;0,1000
34,420;0,0796;0,1000
34,520;0,0796;0,1000
34,640;0,1592;0,2220
34,760;0,1989;0,2654
34,860;0,2387;0,3035
34,980;0,2387;0,3035
35,100;0,2785;0,3581
35,200;0,2387;0,2969
35,320;0,2387;0,2969
35,440;0,2785;0,3395
35,560;0,2387;0,3006
35,660;0,2387;0,2611
35,780;0,2387;0,2611
35,900;0,2387;0,2611
36,000;0,2387;0,2611
36,120;0,3183;0,3310
36,240;0,2785;0,2876
36,340;0,1592;0,1391
36,460;0,1592;0,1391
36,580;0,2387;0,2366
36,680;0,2387;0,2337
36,800;0,1989;0,2071
36,920;0,1989;0,2071
37,040;0,1989;0,2071
37,140;0,2387;0,2395
37,260;0,2387;0,2395
37,380;0,2387;0,2395
37,480;0,1989;0,1916
37,600;0,1989;0,1916
37,720;0,2387;0,2474
37,820;0,1989;0,1956
37,940;0,1194;0,1279
38,060;0,1194;0,1477
38,180;0,1194;0,1477
38,280;0,1592;0,2072
38,400;0,1194;0,1748
38,520;0,1194;0,1748
38,620;0,1194;0,1748
38,740;0,1592;0,2091
38,860;0,2387;0,3123
38,960;0,3183;0,4272
