time;evacuated_count
11,160;1
12,000;2
12,560;3
12,840;4
13,060;5
13,660;6
14,060;7
14,240;8
14,540;9
14,600;10
14,720;11
15,300;12
15,720;13
15,800;14
16,020;15
16,120;16
16,360;17
16,520;18
17,320;19
17,540;20
17,960;21
18,380;22
18,700;23
18,940;24
19,020;25
19,020;26
19,180;27
19,980;28
20,300;29
20,340;30
20,800;31
21,160;32
21,160;33
21,580;34
21,880;35
22,060;36
22,160;37
22,380;38
22,620;39
22,620;40
22,880;41
23,140;42
23,300;43
23,960;44
24,260;45
24,540;46
24,900;47
24,980;48
25,740;49
25,740;50
26,200;51
26,200;52
26,700;53
27,060;54
27,300;55
27,660;56
27,800;57
27,960;58
27,980;59
28,560;60
29,140;61
29,900;62
30,080;63
30,400;64
30,540;65
31,040;66
31,240;67
31,320;68
31,360;69
31,580;70
31,720;71
31,940;72
32,600;73
32,880;74
32,940;75
33,120;76
33,320;77
33,320;78
33,740;79
34,000;80
34,220;81
35,160;82
35,440;83
35,580;84
36,160;85
36,240;86
36,240;87
36,240;88
36,620;89
36,720;90
37,380;91
37,800;92
37,860;93
37,920;94
37,940;95
38,380;96
39,120;97
39,340;98
39,420;99
39,780;100
40,000;101
40,140;102
40,160;103
40,280;104
40,440;105
40,500;106
40,600;107
40,640;108
40,820;109
41,060;110
41,400;111
41,440;112
41,600;113
42,000;114
42,300;115
42,540;116
42,960;117
43,260;118
43,280;119
43,620;120
43,700;121
44,140;122
44,800;123
45,020;124
45,020;125
45,200;126
45,300;127
45,780;128
45,940;129
46,280;130
46,360;131
46,700;132
46,860;133
46,880;134
47,520;135
48,380;136
48,860;137
49,160;138
49,220;139
49,280;140
49,360;141
49,660;142
50,020;143
50,460;144
50,560;145
50,780;146
50,880;147
50,980;148
51,200;149
51,640;150
52,080;151
52,140;152
52,180;153
52,540;154
52,820;155
52,980;156
53,020;157
53,280;158
53,520;159
53,720;160
54,180;161
54,180;162
54,440;163
54,480;164
55,340;165
55,480;166
55,780;167
56,420;168
56,800;169
57,060;170
57,160;171
57,340;172
57,920;173
58,220;174
58,340;175
59,320;176
60,160;177
60,280;178
60,360;179
60,520;180
60,620;181
60,960;182
61,400;183
61,480;184
61,500;185
61,720;186
61,880;187
61,900;188
62,400;189
62,720;190
62,880;191
63,320;192
63,360;193
63,740;194
63,800;195
64,140;196
64,180;197
64,240;198
64,700;199
64,720;200
65,180;201
65,460;202
66,060;203
66,460;204
66,560;205
66,640;206
67,220;207
67,260;208
67,520;209
67,520;210
67,980;211
68,360;212
68,520;213
68,720;214
69,120;215
69,140;216
69,160;217
69,560;218
69,840;219
70,200;220
70,420;221
70,500;222
70,580;223
70,780;224
70,980;225
72,020;226
72,400;227
72,420;228
73,420;229
73,660;230
73,900;231
74,000;232
74,160;233
74,280;234
74,440;235
74,740;236
74,820;237
75,020;238
75,180;239
75,460;240
75,500;241
75,520;242
75,940;243
76,640;244
76,680;245
77,060;246
77,420;247
77,840;248
77,940;249
78,720;250
78,860;251
78,900;252
79,240;253
79,320;254
79,320;255
79,600;256
79,760;257
79,780;258
80,060;259
80,300;260
80,320;261
80,340;262
80,620;263
80,900;264
81,680;265
82,400;266
82,440;267
82,680;268
83,000;269
83,060;270
83,180;271
83,340;272
83,360;273
83,700;274
84,320;275
84,500;276
84,560;277
84,740;278
85,060;279
85,320;280
85,600;281
86,160;282
86,480;283
86,740;284
87,160;285
87,280;286
87,300;287
87,360;288
87,520;289
87,540;290
87,840;291
87,900;292
88,080;293
88,200;294
88,400;295
88,720;296
88,940;297
89,440;298
89,560;299
89,860;300
89,920;301
89,920;302
90,400;303
90,580;304
90,940;305
91,000;306
91,180;307
91,280;308
91,280;309
91,660;310
91,680;311
92,260;312
92,720;313
93,000;314
93,320;315
93,460;316
93,480;317
93,500;318
93,540;319
93,800;320
93,900;321
94,160;322
94,420;323
94,660;324
95,020;325
95,500;326
96,300;327
96,420;328
96,640;329
96,780;330
97,040;331
97,360;332
97,500;333
97,840;334
97,860;335
98,280;336
98,620;337
98,900;338
98,960;339
99,280;340
99,460;341
99,720;342
99,820;343
100,000;344
100,140;345
100,320;346
100,360;347
100,380;348
100,560;349
100,740;350
101,280;351
101,900;352
102,400;353
102,980;354
103,060;355
103,400;356
103,740;357
103,860;358
103,920;359
104,200;360
104,420;361
104,480;362
105,300;363
105,860;364
106,300;365
106,500;366
106,920;367
107,220;368
107,300;369
107,320;370
107,500;371
107,500;372
107,840;373
107,860;374
107,940;375
108,140;376
108,400;377
108,880;378
108,920;379
109,280;380
110,200;381
110,760;382
111,100;383
111,120;384
111,140;385
111,500;386
111,560;387
111,560;388
111,840;389
111,940;390
112,320;391
112,360;392
112,600;393
112,880;394
113,100;395
113,280;396
113,360;397
114,320;398
114,380;399
114,780;400
115,040;401
115,260;402
116,280;403
116,320;404
