time;evacuated_count
6,460;1
7,780;2
8,800;3
9,660;4
9,760;5
10,460;6
10,720;7
11,540;8
11,980;9
12,780;10
13,360;11
13,800;12
14,280;13
14,920;14
15,260;15
16,020;16
17,340;17
17,660;18
18,660;19
19,240;20
20,060;21
21,000;22
21,580;23
22,080;24
22,640;25
22,960;26
23,340;27
23,960;28
24,560;29
24,980;30
25,520;31
25,920;32
26,120;33
26,420;34
26,840;35
27,100;36
27,380;37
27,640;38
28,000;39
28,380;40
28,580;41
29,040;42
29,260;43
29,700;44
30,160;45
30,880;46
31,980;47
33,520;48
34,380;49
35,120;50
36,140;51
36,820;52
37,540;53
38,420;54
40,560;55
49,880;56
52,860;57
93,040;58
