time;grid_x;grid_z;density
2,020;-17;-1;1,0000
2,020;-17;-7;1,0000
2,020;-17;-3;1,0000
2,020;-12;-3;1,0000
2,020;-10;-7;1,0000
2,020;-12;-4;1,0000
2,020;-10;-2;1,0000
2,020;-11;-4;1,0000
2,020;-3;-5;1,0000
2,020;-3;-7;1,0000
2,020;-3;-6;2,0000
2,020;-6;-5;1,0000
2,020;-1;-6;1,0000
2,020;2;-8;1,0000
2,020;2;-4;1,0000
2,020;1;-5;1,0000
2,020;5;-6;1,0000
2,020;8;-5;1,0000
2,020;6;-8;1,0000
2,020;6;-3;1,0000
2,020;7;-2;1,0000
2,020;7;-8;1,0000
2,020;13;-5;1,0000
2,020;16;-3;1,0000
2,020;11;-9;1,0000
2,020;15;-5;1,0000
2,020;13;-9;1,0000
2,020;12;-6;1,0000
2,020;12;-8;1,0000
4,040;-19;3;1,0000
4,040;-18;0;2,0000
4,040;-17;4;2,0000
4,040;-12;2;1,0000
4,040;-12;0;2,0000
