time;density;speed
0,520;0,3183;0,7450
0,520;0,3183;1,3723
0,520;0,3183;0,6311
0,520;0,3183;0,9020
0,520;0,3183;0,8218
0,520;0,3183;1,2586
0,520;0,3183;1,2037
0,520;0,6366;0,9299
0,520;0,3183;1,0829
0,520;0,6366;0,9299
0,520;0,3183;1,0928
0,520;0,3183;1,2554
0,520;0,3183;1,0335
0,520;0,3183;0,6601
0,520;0,3183;0,8807
0,520;0,3183;1,1906
0,520;0,3183;1,1627
0,520;0,3183;1,1880
0,520;0,3183;0,9571
0,520;0,3183;1,0637
0,520;0,3183;0,8113
0,520;0,3183;1,0180
0,520;0,3183;1,1668
0,520;0,3183;1,0280
0,520;0,6366;0,8927
0,520;0,3183;1,0953
0,520;0,3183;1,1269
0,520;0,3183;1,0353
0,520;0,6366;0,8927
0,520;0,3183;1,7160
0,520;0,3183;1,2387
0,520;0,3183;0,6917
0,520;0,3183;1,1367
0,520;0,3183;1,3293
0,520;0,3183;1,2128
0,520;0,3183;0,9175
0,520;0,6366;1,0150
0,520;0,3183;1,2637
0,520;0,3183;0,5701
0,520;0,3183;0,9649
0,520;0,6366;1,0150
0,520;0,3183;1,0313
0,520;0,3183;0,9795
0,520;0,3183;0,8586
0,520;0,3183;0,9578
0,520;0,3183;1,0166
0,520;0,3183;0,3972
0,520;0,3183;1,0707
0,520;0,3183;1,3185
0,520;0,3183;0,9626
0,520;0,3183;0,9408
0,520;0,3183;0,5205
0,520;0,3183;0,8190
0,520;0,6366;1,2121
0,520;0,6366;1,2121
0,520;0,3183;1,0690
0,520;0,3183;1,1540
0,520;0,3183;1,0663
0,520;0,3183;0,6975
0,520;0,3183;1,2263
0,520;0,3183;0,3678
0,520;0,3183;1,2399
0,520;0,3183;0,8388
0,520;0,3183;0,8549
0,520;0,3183;0,4653
0,520;0,3183;1,0234
0,520;0,3183;1,1572
0,520;0,3183;0,7784
1,040;0,3183;0,7127
1,040;0,3183;1,6945
1,040;0,3183;0,7762
1,040;0,3183;1,1159
1,040;0,3183;1,0172
1,040;0,3183;1,5585
1,040;0,9549;1,0767
1,040;0,9549;1,0767
1,040;0,3183;1,3411
1,040;0,9549;1,0767
1,040;0,3183;1,3577
1,040;0,3183;1,2938
1,040;0,3183;1,0829
1,040;0,3183;0,5844
1,040;0,3183;1,0863
1,040;0,6366;1,2005
1,040;0,6366;1,2005
1,040;0,3183;1,4599
1,040;0,3183;1,1847
1,040;0,3183;1,3046
1,040;0,3183;0,9219
1,040;0,3183;1,2611
1,040;0,3183;1,1256
1,040;0,3183;1,2372
1,040;0,6366;1,0838
1,040;0,3183;1,3551
1,040;0,3183;1,3879
1,040;0,3183;1,2816
1,040;0,6366;1,0838
1,040;0,3183;1,8658
1,040;0,3183;0,9039
1,040;0,3183;0,8309
1,040;0,3183;1,2774
1,040;0,3183;1,6411
1,040;0,3183;1,4821
1,040;0,3183;1,1158
1,040;0,6366;1,2678
1,040;0,3183;1,2999
1,040;0,3183;0,9616
1,040;0,3183;1,1584
1,040;0,6366;1,2678
1,040;0,3183;1,2726
1,040;0,3183;1,1704
1,040;0,3183;1,0622
1,040;0,3183;0,7692
1,040;0,3183;1,2573
1,040;0,3183;0,4873
1,040;0,3183;1,3105
1,040;0,3183;1,9593
1,040;0,3183;1,1854
1,040;0,3183;0,9945
1,040;0,3183;0,5780
1,040;0,3183;1,0120
1,040;0,6366;1,4817
1,040;0,6366;1,4817
1,040;0,3183;1,1715
1,040;0,3183;0,4786
1,040;0,6366;0,7290
1,040;0,3183;0,8513
1,040;0,3183;0,6155
1,040;0,6366;0,7290
1,040;0,3183;1,5333
1,040;0,3183;1,0972
1,040;0,3183;1,0319
1,040;0,3183;0,3371
1,040;0,6366;0,7388
1,040;0,3183;1,4334
1,040;0,6366;0,7388
1,560;0,3183;0,7494
1,560;0,3183;1,7439
1,560;0,3183;0,7960
1,560;0,3183;1,1577
1,560;0,3183;1,0558
1,560;0,6366;1,5035
1,560;0,9549;0,7372
1,560;0,9549;0,7372
