time;evacuated_count
2,820;1
5,260;2
5,460;3
6,200;4
6,400;5
7,100;6
7,420;7
8,040;8
9,040;9
9,620;10
9,860;11
9,960;12
10,300;13
10,780;14
11,160;15
12,000;16
12,000;17
12,440;18
12,720;19
12,720;20
13,300;21
13,560;22
13,580;23
13,920;24
14,020;25
14,380;26
14,980;27
15,100;28
15,400;29
16,400;30
16,520;31
17,020;32
17,660;33
18,800;34
18,920;35
19,500;36
19,800;37
19,860;38
20,200;39
20,620;40
21,140;41
21,360;42
21,660;43
21,820;44
22,100;45
23,420;46
23,860;47
24,020;48
24,180;49
25,440;50
25,700;51
25,720;52
26,020;53
26,220;54
26,660;55
26,840;56
27,140;57
28,180;58
28,400;59
28,540;60
28,960;61
29,120;62
29,780;63
29,960;64
33,320;65
34,780;66
35,600;67
35,860;68
