  -2.5204030e+00   1.6612532e+00   1.4800000e+02
  -2.5166947e+00   1.6512598e+00   1.4900000e+02
  -2.5134694e+00   1.6406421e+00   1.5000000e+02
  -2.5094602e+00   1.6292307e+00   1.5100000e+02
  -2.5070003e+00   1.6173151e+00   1.5200000e+02
  -2.5055217e+00   1.6070650e+00   1.5300000e+02
  -2.5038703e+00   1.5948744e+00   1.5400000e+02
  -2.5035864e+00   1.5834831e+00   1.5500000e+02
  -2.5035309e+00   1.5715038e+00   1.5600000e+02
  -2.5033677e+00   1.5607989e+00   1.5700000e+02
  -2.5030316e+00   1.5496974e+00   1.5800000e+02
  -2.5027379e+00   1.5399860e+00   1.5900000e+02
  -2.5026940e+00   1.5302843e+00   1.6000000e+02
  -2.5027106e+00   1.5213414e+00   1.6100000e+02
  -2.5025824e+00   1.5117135e+00   1.6200000e+02
  -2.5018419e+00   1.5034358e+00   1.6300000e+02
  -2.5007535e+00   1.4940181e+00   1.6400000e+02
  -2.4994274e+00   1.4875159e+00   1.6500000e+02
  -2.4971401e+00   1.4786403e+00   1.6600000e+02
  -2.4949026e+00   1.4720269e+00   1.6700000e+02
  -2.4915199e+00   1.4642959e+00   1.6800000e+02
  -2.4883651e+00   1.4587000e+00   1.6900000e+02
  -2.4846667e+00   1.4518848e+00   1.7000000e+02
  -2.4806704e+00   1.4463761e+00   1.7100000e+02
  -2.4760655e+00   1.4408004e+00   1.7200000e+02
  -2.4712031e+00   1.4368610e+00   1.7300000e+02
  -2.4647422e+00   1.4315345e+00   1.7400000e+02
  -2.4602035e+00   1.4279704e+00   1.7500000e+02
  -2.4537127e+00   1.4233549e+00   1.7600000e+02
  -2.4472536e+00   1.4199678e+00   1.7700000e+02
  -2.4399454e+00   1.4170128e+00   1.7800000e+02
  -2.4321687e+00   1.4136920e+00   1.7900000e+02
  -2.4253811e+00   1.4107745e+00   1.8000000e+02
  -2.4163973e+00   1.4091176e+00   1.8100000e+02
  -2.4089910e+00   1.4075579e+00   1.8200000e+02
  -2.4026388e+00   1.4076802e+00   1.8300000e+02
  -2.3957778e+00   1.4071368e+00   1.8400000e+02
  -2.3890003e+00   1.4079504e+00   1.8500000e+02
  -2.3818127e+00   1.4081330e+00   1.8600000e+02
  -2.3747702e+00   1.4088035e+00   1.8700000e+02
  -2.3688370e+00   1.4090162e+00   1.8800000e+02
  -2.3621711e+00   1.4087557e+00   1.8900000e+02
  -2.3551597e+00   1.4088838e+00   1.9000000e+02
  -2.3488218e+00   1.4086820e+00   1.9100000e+02
  -2.3429578e+00   1.4073630e+00   1.9200000e+02
  -2.3368188e+00   1.4070687e+00   1.9300000e+02
  -2.3313965e+00   1.4061065e+00   1.9400000e+02
  -2.3271023e+00   1.4052606e+00   1.9500000e+02
  -2.3233905e+00   1.4027659e+00   1.9600000e+02
  -2.3209558e+00   1.4013692e+00   1.9700000e+02
  -2.3186397e+00   1.3997291e+00   1.9800000e+02
  -2.3152262e+00   1.3968308e+00   1.9900000e+02
  -2.3132384e+00   1.3938308e+00   2.0000000e+02
  -2.3109866e+00   1.3907889e+00   2.0100000e+02
  -2.3081255e+00   1.3869600e+00   2.0200000e+02
  -2.3062306e+00   1.3835688e+00   2.0300000e+02
  -2.3051345e+00   1.3796719e+00   2.0400000e+02
  -2.3024934e+00   1.3754636e+00   2.0500000e+02
  -2.3015577e+00   1.3705577e+00   2.0600000e+02
  -2.3005347e+00   1.3657698e+00   2.0700000e+02
  -2.3002802e+00   1.3599032e+00   2.0800000e+02
  -2.3001492e+00   1.3541099e+00   2.0900000e+02
  -2.3003489e+00   1.3479487e+00   2.1000000e+02
  -2.3019082e+00   1.3413157e+00   2.1100000e+02
