   2.2776913e+00   3.5875259e-01   8.6000000e+01
   2.2687985e+00   3.6089555e-01   8.7000000e+01
   2.2589744e+00   3.6244116e-01   8.8000000e+01
   2.2484712e+00   3.6355956e-01   8.9000000e+01
   2.2371201e+00   3.6456987e-01   9.0000000e+01
   2.2262979e+00   3.6488520e-01   9.1000000e+01
   2.2148289e+00   3.6504321e-01   9.2000000e+01
   2.2030120e+00   3.6502688e-01   9.3000000e+01
   2.1915954e+00   3.6454658e-01   9.4000000e+01
   2.1799911e+00   3.6201264e-01   9.5000000e+01
   2.1674533e+00   3.6020639e-01   9.6000000e+01
   2.1554736e+00   3.5642368e-01   9.7000000e+01
   2.1451216e+00   3.5356286e-01   9.8000000e+01
   2.1334676e+00   3.4939628e-01   9.9000000e+01
   2.1224382e+00   3.4492449e-01   1.0000000e+02
   2.1120530e+00   3.4040535e-01   1.0100000e+02
   2.1008945e+00   3.3523813e-01   1.0200000e+02
   2.0898802e+00   3.3009653e-01   1.0300000e+02
   2.0791467e+00   3.2452755e-01   1.0400000e+02
   2.0687285e+00   3.1891354e-01   1.0500000e+02
   2.0572129e+00   3.1291064e-01   1.0600000e+02
   2.0463464e+00   3.0760767e-01   1.0700000e+02
   2.0352400e+00   3.0226906e-01   1.0800000e+02
   2.0256765e+00   2.9738609e-01   1.0900000e+02
   2.0157474e+00   2.9171630e-01   1.1000000e+02
   2.0062177e+00   2.8604170e-01   1.1100000e+02
   1.9962847e+00   2.8108293e-01   1.1200000e+02
   1.9874881e+00   2.7528360e-01   1.1300000e+02
   1.9792458e+00   2.6940337e-01   1.1400000e+02
   1.9703722e+00   2.6517616e-01   1.1500000e+02
   1.9611931e+00   2.6067338e-01   1.1600000e+02
   1.9530556e+00   2.5577474e-01   1.1700000e+02
   1.9436288e+00   2.5179631e-01   1.1800000e+02
   1.9340291e+00   2.4860588e-01   1.1900000e+02
   1.9242706e+00   2.4569862e-01   1.2000000e+02
   1.9146046e+00   2.4249438e-01   1.2100000e+02
   1.9040457e+00   2.4049434e-01   1.2200000e+02
   1.8928968e+00   2.3823910e-01   1.2300000e+02
   1.8806030e+00   2.3825459e-01   1.2400000e+02
   1.8682854e+00   2.3737819e-01   1.2500000e+02
   1.8556378e+00   2.3751513e-01   1.2600000e+02
   1.8430971e+00   2.3900719e-01   1.2700000e+02
   1.8304836e+00   2.3975236e-01   1.2800000e+02
   1.8183272e+00   2.4095834e-01   1.2900000e+02
   1.8057474e+00   2.4212732e-01   1.3000000e+02
   1.7938835e+00   2.4326677e-01   1.3100000e+02
   1.7819253e+00   2.4382025e-01   1.3200000e+02
   1.7693502e+00   2.4466518e-01   1.3300000e+02
   1.7579034e+00   2.4491008e-01   1.3400000e+02
   1.7466041e+00   2.4451822e-01   1.3500000e+02
   1.7359376e+00   2.4317362e-01   1.3600000e+02
   1.7252798e+00   2.4253443e-01   1.3700000e+02
   1.7141467e+00   2.4105619e-01   1.3800000e+02
   1.7040984e+00   2.3909373e-01   1.3900000e+02
   1.6943942e+00   2.3697476e-01   1.4000000e+02
   1.6849276e+00   2.3436290e-01   1.4100000e+02
   1.6738654e+00   2.3117836e-01   1.4200000e+02
   1.6642013e+00   2.3004600e-01   1.4300000e+02
   1.6545615e+00   2.2676918e-01   1.4400000e+02
   1.6442473e+00   2.2358446e-01   1.4500000e+02
   1.6345381e+00   2.2098417e-01   1.4600000e+02
   1.6246354e+00   2.1834321e-01   1.4700000e+02
   1.6165538e+00   2.1437050e-01   1.4800000e+02
   1.6069645e+00   2.1100147e-01   1.4900000e+02
   1.5985142e+00   2.0682600e-01   1.5000000e+02
   1.5910734e+00   2.0244950e-01   1.5100000e+02
   1.5830192e+00   1.9726612e-01   1.5200000e+02
   1.5763290e+00   1.9304092e-01   1.5300000e+02
   1.5699408e+00   1.8731684e-01   1.5400000e+02
   1.5640135e+00   1.8285959e-01   1.5500000e+02
   1.5582205e+00   1.7710885e-01   1.5600000e+02
   1.5536305e+00   1.7144576e-01   1.5700000e+02
   1.5483112e+00   1.6568317e-01   1.5800000e+02
   1.5439830e+00   1.6015541e-01   1.5900000e+02
   1.5378362e+00   1.5504906e-01   1.6000000e+02
   1.5329602e+00   1.4983626e-01   1.6100000e+02
   1.5269769e+00   1.4493606e-01   1.6200000e+02
   1.5211491e+00   1.4015776e-01   1.6300000e+02
   1.5150868e+00   1.3472443e-01   1.6400000e+02
   1.5083372e+00   1.3121363e-01   1.6500000e+02
   1.5016524e+00   1.2643717e-01   1.6600000e+02
   1.4946404e+00   1.2271991e-01   1.6700000e+02
   1.4873971e+00   1.1966275e-01   1.6800000e+02
   1.4806518e+00   1.1558526e-01   1.6900000e+02
   1.4734803e+00   1.1209697e-01   1.7000000e+02
   1.4673545e+00   1.0936959e-01   1.7100000e+02
   1.4596084e+00   1.0680710e-01   1.7200000e+02
   1.4523976e+00   1.0560170e-01   1.7300000e+02
   1.4454687e+00   1.0400470e-01   1.7400000e+02
   1.4378480e+00   1.0279097e-01   1.7500000e+02
   1.4302850e+00   1.0212361e-01   1.7600000e+02
   1.4224946e+00   1.0199952e-01   1.7700000e+02
   1.4159072e+00   1.0251625e-01   1.7800000e+02
   1.4081478e+00   1.0324004e-01   1.7900000e+02
   1.4008878e+00   1.0274488e-01   1.8000000e+02
   1.3930982e+00   1.0442055e-01   1.8100000e+02
   1.3860691e+00   1.0384998e-01   1.8200000e+02
   1.3797673e+00   1.0397506e-01   1.8300000e+02
   1.3727425e+00   1.0255632e-01   1.8400000e+02
   1.3677883e+00   1.0214868e-01   1.8500000e+02
   1.3626487e+00   1.0052929e-01   1.8600000e+02
   1.3571150e+00   9.7727623e-02   1.8700000e+02
   1.3529227e+00   9.6114061e-02   1.8800000e+02
   1.3493140e+00   9.3464580e-02   1.8900000e+02
   1.3463626e+00   9.0785624e-02   1.9000000e+02
   1.3442252e+00   8.8444319e-02   1.9100000e+02
   1.3413296e+00   8.4636643e-02   1.9200000e+02
   1.3403948e+00   8.1786690e-02   1.9300000e+02
   1.3385916e+00   7.8918228e-02   1.9400000e+02
   1.3380547e+00   7.5039335e-02   1.9500000e+02
   1.3371198e+00   7.2509014e-02   1.9600000e+02
   1.3359514e+00   6.8390979e-02   1.9700000e+02
   1.3351889e+00   6.4719407e-02   1.9800000e+02
   1.3349775e+00   5.9420059e-02   1.9900000e+02
   1.3347542e+00   5.5103262e-02   2.0000000e+02
   1.3342517e+00   5.0823873e-02   2.0100000e+02
   1.3334959e+00   4.4922851e-02   2.0200000e+02
   1.3322648e+00   3.9064116e-02   2.0300000e+02
   1.3314054e+00   3.2802522e-02   2.0400000e+02
   1.3312966e+00   2.6053866e-02   2.0500000e+02
   1.3306241e+00   2.0960565e-02   2.0600000e+02
   1.3299034e+00   1.3824939e-02   2.0700000e+02
   1.3300510e+00   7.6542996e-03   2.0800000e+02
   1.3292238e+00   4.8544050e-04   2.0900000e+02
   1.3290656e+00  -5.7189947e-03   2.1000000e+02
   1.3289910e+00  -1.3206257e-02   2.1100000e+02
   1.3290021e+00  -1.8950359e-02   2.1200000e+02
   1.3292039e+00  -2.5267879e-02   2.1300000e+02
   1.3288980e+00  -3.0490033e-02   2.1400000e+02
   1.3285171e+00  -3.7219614e-02   2.1500000e+02
   1.3284564e+00  -4.2609507e-02   2.1600000e+02
