time;evacuated_count
0,840;1
1,120;2
1,480;3
1,860;4
2,380;5
2,400;6
2,900;7
3,260;8
3,440;9
3,680;10
4,100;11
4,540;12
4,820;13
5,160;14
5,380;15
5,900;16
6,840;17
7,240;18
7,420;19
8,120;20
8,360;21
8,760;22
9,420;23
9,840;24
10,140;25
10,440;26
10,840;27
11,060;28
11,600;29
11,900;30
12,200;31
12,620;32
12,940;33
13,280;34
13,560;35
13,880;36
14,500;37
15,280;38
15,760;39
16,020;40
16,280;41
16,640;42
17,140;43
17,580;44
17,900;45
18,340;46
18,500;47
18,820;48
19,100;49
19,320;50
19,560;51
20,060;52
20,740;53
20,780;54
21,320;55
21,960;56
22,420;57
22,680;58
23,020;59
23,400;60
23,720;61
24,000;62
24,420;63
24,900;64
25,060;65
25,540;66
26,000;67
26,580;68
27,340;69
27,820;70
28,180;71
28,620;72
29,000;73
29,140;74
29,620;75
30,140;76
30,360;77
30,720;78
30,900;79
31,480;80
31,980;81
32,520;82
33,040;83
33,560;84
34,060;85
34,620;86
35,120;87
35,720;88
36,240;89
36,700;90
37,180;91
37,680;92
38,180;93
