time;evacuated_count
10,900;1
12,040;2
12,080;3
12,560;4
12,780;5
12,820;6
12,820;7
13,280;8
14,060;9
14,520;10
14,600;11
14,640;12
14,960;13
15,120;14
15,260;15
15,540;16
16,000;17
16,100;18
16,500;19
16,840;20
16,880;21
17,620;22
17,980;23
18,020;24
18,120;25
18,260;26
18,500;27
18,600;28
18,920;29
19,260;30
19,340;31
19,460;32
19,620;33
20,260;34
20,420;35
20,580;36
20,920;37
21,180;38
21,480;39
22,220;40
22,840;41
23,100;42
23,680;43
24,320;44
24,380;45
24,840;46
24,840;47
25,440;48
25,720;49
26,080;50
26,180;51
26,200;52
26,300;53
26,360;54
26,380;55
26,400;56
26,440;57
27,060;58
27,260;59
27,340;60
28,360;61
28,480;62
28,740;63
28,880;64
28,940;65
28,940;66
29,080;67
30,060;68
30,120;69
30,180;70
30,420;71
30,780;72
31,340;73
31,520;74
31,680;75
31,820;76
31,980;77
32,700;78
33,020;79
33,420;80
33,880;81
33,980;82
34,240;83
34,280;84
34,340;85
34,540;86
34,560;87
34,980;88
35,080;89
35,500;90
35,520;91
35,880;92
35,900;93
36,240;94
36,760;95
36,820;96
37,000;97
37,060;98
37,160;99
37,620;100
38,020;101
38,160;102
38,200;103
38,440;104
38,880;105
39,120;106
39,360;107
39,360;108
40,200;109
40,460;110
40,540;111
40,540;112
40,780;113
40,820;114
41,120;115
41,200;116
41,220;117
42,120;118
42,320;119
42,340;120
42,680;121
42,740;122
42,840;123
43,020;124
43,060;125
43,420;126
43,880;127
44,440;128
44,540;129
44,760;130
44,860;131
44,880;132
45,060;133
46,500;134
46,580;135
46,820;136
46,820;137
46,840;138
46,960;139
47,040;140
47,040;141
47,300;142
47,880;143
48,140;144
48,260;145
48,440;146
48,740;147
48,780;148
48,880;149
50,020;150
50,120;151
50,160;152
50,200;153
50,400;154
51,100;155
51,460;156
51,560;157
51,620;158
51,660;159
52,460;160
52,580;161
53,700;162
53,800;163
54,100;164
54,140;165
54,200;166
54,440;167
54,520;168
54,580;169
54,660;170
54,820;171
55,340;172
55,760;173
55,880;174
56,160;175
56,260;176
56,380;177
56,460;178
56,480;179
57,220;180
57,560;181
57,820;182
57,960;183
58,080;184
58,220;185
58,240;186
58,740;187
59,300;188
59,400;189
59,500;190
60,080;191
60,320;192
60,340;193
60,780;194
61,540;195
61,700;196
61,780;197
61,820;198
61,840;199
62,300;200
62,400;201
62,480;202
62,900;203
63,060;204
63,860;205
64,020;206
64,200;207
64,940;208
64,960;209
65,380;210
65,460;211
65,720;212
65,820;213
65,880;214
66,240;215
66,540;216
66,680;217
67,280;218
67,340;219
67,420;220
67,580;221
68,180;222
68,200;223
68,440;224
68,700;225
68,980;226
69,360;227
70,520;228
70,540;229
70,700;230
70,840;231
71,000;232
71,060;233
71,260;234
72,140;235
72,320;236
72,420;237
73,140;238
73,420;239
73,620;240
73,660;241
74,160;242
74,280;243
74,280;244
74,560;245
74,740;246
74,820;247
75,120;248
75,400;249
75,420;250
75,560;251
76,160;252
76,220;253
76,520;254
76,580;255
76,640;256
76,820;257
76,940;258
77,420;259
77,460;260
77,760;261
77,760;262
78,020;263
78,620;264
78,680;265
78,700;266
78,900;267
79,240;268
79,760;269
80,120;270
80,560;271
80,720;272
80,820;273
81,100;274
81,500;275
81,520;276
82,140;277
82,300;278
83,100;279
83,300;280
84,060;281
84,200;282
84,200;283
84,460;284
84,740;285
84,740;286
84,800;287
85,440;288
86,020;289
86,100;290
86,160;291
86,260;292
86,480;293
86,820;294
87,000;295
87,080;296
87,600;297
87,700;298
87,900;299
88,240;300
88,420;301
88,800;302
88,900;303
88,920;304
89,060;305
89,100;306
89,360;307
89,380;308
89,980;309
90,140;310
90,140;311
90,160;312
90,160;313
90,220;314
90,420;315
90,820;316
91,180;317
91,420;318
91,620;319
91,640;320
92,120;321
92,300;322
92,600;323
92,620;324
92,680;325
92,780;326
93,000;327
94,180;328
94,280;329
94,300;330
94,360;331
94,600;332
94,840;333
95,160;334
95,420;335
95,640;336
95,660;337
96,140;338
96,320;339
96,760;340
97,000;341
97,020;342
97,360;343
97,480;344
97,500;345
98,040;346
98,260;347
98,260;348
98,760;349
99,260;350
100,900;351
100,980;352
101,240;353
102,000;354
102,480;355
102,800;356
103,100;357
103,140;358
103,320;359
103,560;360
103,740;361
103,880;362
103,920;363
104,240;364
104,460;365
104,520;366
104,540;367
104,780;368
105,040;369
105,280;370
105,800;371
105,900;372
106,020;373
106,320;374
106,360;375
106,500;376
106,940;377
107,580;378
107,900;379
108,040;380
108,180;381
108,260;382
108,540;383
108,960;384
109,040;385
109,220;386
109,680;387
110,680;388
110,880;389
111,300;390
111,860;391
112,040;392
112,100;393
112,180;394
112,320;395
112,420;396
112,860;397
113,340;398
113,980;399
114,460;400
114,600;401
114,760;402
115,000;403
115,020;404
115,120;405
115,360;406
115,480;407
115,820;408
116,340;409
116,700;410
116,780;411
116,800;412
116,920;413
117,100;414
117,100;415
117,520;416
117,620;417
117,980;418
118,260;419
118,400;420
118,540;421
119,140;422
119,720;423
119,880;424
120,320;425
120,520;426
120,580;427
120,740;428
120,880;429
121,040;430
121,340;431
121,380;432
121,880;433
122,120;434
122,160;435
122,760;436
122,940;437
123,660;438
123,920;439
123,960;440
124,040;441
124,800;442
125,340;443
125,400;444
125,620;445
125,640;446
125,780;447
125,800;448
126,080;449
126,220;450
126,240;451
126,660;452
127,080;453
127,180;454
127,820;455
127,820;456
127,840;457
127,920;458
127,980;459
128,340;460
128,480;461
128,480;462
129,220;463
129,640;464
129,860;465
130,000;466
130,740;467
130,780;468
130,940;469
131,100;470
131,720;471
131,900;472
132,060;473
132,260;474
132,580;475
132,840;476
132,980;477
133,600;478
133,620;479
133,640;480
133,820;481
133,920;482
133,980;483
135,000;484
135,040;485
135,060;486
135,420;487
135,480;488
135,860;489
136,020;490
136,160;491
136,200;492
136,620;493
136,740;494
137,200;495
137,240;496
137,500;497
137,880;498
138,020;499
138,260;500
138,840;501
139,500;502
139,720;503
139,920;504
140,200;505
140,260;506
140,420;507
140,800;508
141,480;509
141,580;510
142,020;511
142,280;512
142,300;513
142,600;514
142,620;515
144,020;516
144,400;517
144,520;518
144,580;519
144,860;520
144,980;521
145,080;522
145,300;523
145,700;524
145,840;525
145,880;526
146,200;527
146,440;528
146,660;529
146,700;530
147,180;531
147,340;532
147,960;533
148,240;534
148,760;535
148,980;536
149,040;537
149,160;538
149,280;539
149,620;540
149,920;541
149,960;542
150,440;543
151,420;544
151,660;545
151,940;546
152,380;547
153,200;548
153,540;549
153,540;550
153,600;551
153,760;552
154,020;553
154,280;554
154,400;555
154,600;556
155,720;557
156,340;558
156,340;559
156,720;560
156,760;561
157,080;562
157,280;563
157,920;564
158,020;565
158,100;566
158,140;567
159,780;568
160,500;569
160,660;570
160,720;571
161,100;572
161,100;573
162,160;574
162,260;575
163,560;576
163,920;577
164,240;578
164,480;579
164,720;580
165,020;581
165,680;582
166,140;583
166,220;584
167,640;585
167,680;586
168,100;587
169,320;588
169,400;589
170,180;590
170,960;591
171,320;592
171,860;593
171,880;594
172,360;595
172,580;596
172,640;597
173,200;598
174,440;599
175,860;600
176,100;601
176,240;602
176,340;603
176,700;604
177,360;605
179,060;606
179,700;607
