time;evacuated_count
0,980;1
1,260;2
1,660;3
2,260;4
2,660;5
2,840;6
3,000;7
3,540;8
3,660;9
3,920;10
4,220;11
4,580;12
5,260;13
5,280;14
5,580;15
6,120;16
6,740;17
7,060;18
7,560;19
7,780;20
8,040;21
8,260;22
8,500;23
8,840;24
8,940;25
9,260;26
9,460;27
9,760;28
10,200;29
10,800;30
10,980;31
11,200;32
11,540;33
11,960;34
12,000;35
12,340;36
12,580;37
12,900;38
12,960;39
13,160;40
13,420;41
13,740;42
14,060;43
14,400;44
14,780;45
15,080;46
15,460;47
15,660;48
16,000;49
16,300;50
16,620;51
17,000;52
17,340;53
17,760;54
17,900;55
18,580;56
18,760;57
19,280;58
19,520;59
19,960;60
20,420;61
20,940;62
21,520;63
21,920;64
22,560;65
22,780;66
23,060;67
23,440;68
23,780;69
24,320;70
24,660;71
25,440;72
26,080;73
26,560;74
27,160;75
27,600;76
28,400;77
28,760;78
29,660;79
30,480;80
31,360;81
31,860;82
33,540;83
34,120;84
36,140;85
37,200;86
38,440;87
39,920;88
41,060;89
42,580;90
44,300;91
47,180;92
51,240;93
