agentId;time;posX;posZ;speed
1;0,1200;-16,2666;4,7474;0,1490
2;0,1200;-16,0209;9,0452;0,1825
3;0,1200;-18,0867;9,4912;0,1825
4;0,1200;-15,5000;6,4260;0,1820
5;0,1200;-18,6171;8,4089;0,1826
6;0,1200;-13,2106;5,9754;0,1722
7;0,1200;-10,6174;4,9249;0,1825
8;0,1200;-9,8404;4,1782;1,9400
9;0,1200;-14,0184;6,0824;0,1825
10;0,1200;-9,5832;7,7783;0,1778
11;0,1200;-11,5434;2,8984;0,1525
12;0,1200;-6,5640;9,3831;0,1261
13;0,1200;-2,6184;8,1787;0,1826
15;0,1200;-4,3099;3,8843;0,1825
16;0,1200;-4,5129;2,8839;0,1822
17;0,1200;-2,4694;4,7056;0,1819
18;0,1200;1,8032;7,8132;0,1806
19;0,1200;3,6255;2,0695;0,0137
20;0,1200;4,0937;8,1666;0,1815
21;0,1200;0,8960;2,6029;0,1826
22;0,1200;2,5925;6,3769;0,1814
23;0,1200;2,2726;6,9866;0,0048
24;0,1200;9,0842;3,6405;0,1825
25;0,1200;9,9569;4,9190;1,7187
26;0,1200;6,2179;5,6415;0,1825
27;0,1200;9,0997;7,5818;2,0452
28;0,1200;8,7988;9,4686;0,0514
29;0,1200;10,4622;3,0757;0,1819
30;0,1200;17,3926;6,7060;0,1826
31;0,1200;12,3535;5,6331;0,1817
32;0,1200;13,5184;7,1538;0,1827
33;0,1200;17,3499;8,5182;0,1824
34;0,1200;17,0345;9,7728;0,1826
35;0,1200;19,1202;4,9918;0,1825
36;0,1200;18,7418;8,9771;0,1827
37;0,1200;-17,8092;-9,6133;0,1826
38;0,1200;-16,6053;-3,8043;0,1825
39;0,1200;-18,5648;-3,5375;0,1824
40;0,1200;-18,7824;-7,1780;6,3696
41;0,1200;-15,5205;-9,0663;0,1825
42;0,1200;-11,6915;-6,5445;2,3159
43;0,1200;-12,4355;-8,1036;0,1815
44;0,1200;-11,4900;-9,0310;0,0145
45;0,1200;-8,3440;-1,9863;0,1245
46;0,1200;-13,1692;-3,1643;0,1818
47;0,1200;-3,2921;-7,6222;0,1157
48;0,1200;-4,1095;-3,6735;0,1825
49;0,1200;-5,8432;-2,6016;0,1545
50;0,1200;-4,6211;-3,9899;0,1826
51;0,1200;-2,3991;-5,7220;0,1825
52;0,1200;3,4411;-3,3651;0,4341
53;0,1200;1,5033;-8,4326;0,1819
54;0,1200;2,1132;-7,4745;0,8736
55;0,1200;2,4128;-8,4682;0,1824
56;0,1200;5,8925;-5,2761;0,1815
57;0,1200;8,7978;-8,7404;0,1826
58;0,1200;5,9141;-8,2301;0,1496
59;0,1200;7,0996;-5,5279;0,1818
60;0,1200;7,6573;-5,4249;0,1824
61;0,1200;8,7870;-6,7426;0,1826
62;0,1200;15,1840;-6,0266;0,1812
63;0,1200;10,7216;-4,7201;0,1822
64;0,1200;11,2839;-6,2029;0,1808
65;0,1200;11,3423;-5,2453;0,1826
