time;evacuated_count
3,940;1
5,060;2
5,880;3
6,720;4
7,160;5
7,400;6
7,660;7
8,140;8
8,500;9
9,120;10
9,240;11
9,500;12
9,740;13
9,860;14
10,000;15
10,300;16
10,540;17
10,760;18
11,100;19
11,280;20
12,500;21
12,660;22
12,940;23
13,100;24
13,820;25
13,980;26
14,140;27
14,320;28
14,520;29
15,420;30
15,740;31
16,220;32
16,400;33
16,660;34
18,740;35
19,120;36
19,240;37
20,240;38
20,340;39
20,620;40
21,160;41
22,020;42
22,260;43
22,720;44
23,360;45
23,380;46
23,960;47
24,220;48
24,820;49
25,280;50
27,020;51
27,740;52
27,940;53
28,300;54
29,200;55
29,500;56
30,160;57
30,340;58
30,460;59
32,620;60
33,820;61
33,960;62
34,340;63
35,700;64
37,960;65
40,080;66
41,160;67
48,520;68
