time;density;specific_flow
0,120;0,0000;0,0000
0,240;0,0000;0,0000
0,360;0,0000;0,0000
0,480;0,0000;0,0000
0,600;0,0000;0,0000
0,720;0,0000;0,0000
0,840;0,0000;0,0000
0,960;0,0000;0,0000
1,080;0,0000;0,0000
1,180;0,0000;0,0000
1,300;0,0000;0,0000
1,420;0,0000;0,0000
1,520;0,0000;0,0000
1,640;0,0000;0,0000
1,740;0,0000;0,0000
1,860;0,0000;0,0000
1,960;0,0000;0,0000
2,080;0,0000;0,0000
2,200;0,0000;0,0000
2,320;0,0000;0,0000
2,440;0,0000;0,0000
2,560;0,0000;0,0000
2,660;0,0000;0,0000
2,780;0,0000;0,0000
2,900;0,0000;0,0000
3,000;0,0000;0,0000
3,120;0,0000;0,0000
3,240;0,0000;0,0000
3,360;0,1415;0,2148
3,460;0,1415;0,2165
3,580;0,1415;0,2169
3,700;0,1415;0,2167
3,800;0,1415;0,2169
3,920;0,1415;0,2165
4,040;0,0000;0,0000
4,160;0,0000;0,0000
4,280;0,0000;0,0000
4,380;0,0000;0,0000
4,500;0,1415;0,2582
4,620;0,1415;0,2584
4,740;0,1415;0,2586
4,860;0,1415;0,2587
4,980;0,1415;0,2587
5,100;0,0000;0,0000
5,200;0,0000;0,0000
5,320;0,0000;0,0000
5,440;0,0000;0,0000
5,560;0,1415;0,3637
5,680;0,1415;0,3641
5,800;0,1415;0,3641
5,920;0,0000;0,0000
6,020;0,1415;0,2023
6,140;0,1415;0,2022
6,260;0,1415;0,2021
6,380;0,1415;0,2001
6,500;0,1415;0,1995
6,620;0,2829;0,4362
6,740;0,1415;0,2348
6,840;0,2829;0,4821
6,960;0,2829;0,4829
7,080;0,4244;0,7107
7,200;0,2829;0,4753
7,320;0,2829;0,4752
7,440;0,1415;0,2279
7,560;0,2829;0,4869
7,680;0,1415;0,2586
7,800;0,1415;0,2594
7,920;0,2829;0,5200
8,020;0,2829;0,5189
8,140;0,2829;0,5197
8,260;0,1415;0,2607
8,380;0,2829;0,4623
8,500;0,2829;0,4624
8,620;0,2829;0,4148
8,740;0,4244;0,6936
8,840;0,4244;0,5088
8,960;0,4244;0,5095
9,080;0,5659;0,7091
9,200;0,4244;0,5645
9,320;0,4244;0,6256
9,440;0,4244;0,6592
9,560;0,4244;0,7016
9,660;0,5659;0,9635
9,780;0,4244;0,7241
9,900;0,4244;0,6577
10,020;0,2829;0,4241
10,140;0,4244;0,6303
10,260;0,4244;0,6787
10,360;0,2829;0,4082
10,480;0,2829;0,4162
10,600;0,2829;0,4744
10,720;0,4244;0,6792
10,840;0,2829;0,4804
10,960;0,2829;0,5013
11,080;0,2829;0,5021
11,180;0,1415;0,2512
11,300;0,0000;0,0000
11,420;0,0000;0,0000
11,540;0,0000;0,0000
11,660;0,0000;0,0000
11,780;0,0000;0,0000
11,900;0,1415;0,2401
12,000;0,1415;0,2397
12,120;0,2829;0,5055
12,240;0,4244;0,7105
12,360;0,4244;0,7108
12,480;0,5659;0,8680
12,600;0,4244;0,6278
12,720;0,2829;0,3985
12,820;0,2829;0,4042
12,940;0,2829;0,4250
13,060;0,1415;0,2369
13,180;0,1415;0,2370
13,300;0,1415;0,2371
13,420;0,2829;0,5219
13,540;0,4244;0,7704
13,640;0,4244;0,7410
13,760;0,5659;0,9209
13,880;0,4244;0,6617
14,000;0,4244;0,7068
14,120;0,4244;0,7189
14,240;0,2829;0,4864
14,340;0,1415;0,2716
14,460;0,1415;0,2904
14,580;0,0000;0,0000
14,700;0,0000;0,0000
14,820;0,0000;0,0000
14,940;0,1415;0,2600
15,060;0,1415;0,2603
15,160;0,1415;0,2602
15,280;0,2829;0,5358
15,400;0,2829;0,5358
15,520;0,1415;0,2758
15,640;0,2829;0,5269
15,760;0,1415;0,2526
15,880;0,1415;0,2525
15,980;0,2829;0,5668
16,100;0,2829;0,5707
16,200;0,4244;0,8675
16,320;0,2829;0,6155
16,420;0,1415;0,2970
16,520;0,1415;0,2970
16,640;0,1415;0,2967
16,740;0,0000;0,0000
16,840;0,0000;0,0000
16,940;0,0000;0,0000
17,060;0,0000;0,0000
17,160;0,0000;0,0000
17,260;0,0000;0,0000
17,380;0,0000;0,0000
17,480;0,0000;0,0000
17,580;0,0000;0,0000
17,680;0,0000;0,0000
17,800;0,0000;0,0000
17,900;0,0000;0,0000
18,000;0,0000;0,0000
18,120;0,1415;0,2451
18,220;0,1415;0,2453
18,320;0,1415;0,2454
18,420;0,1415;0,2453
18,540;0,1415;0,2449
18,640;0,2829;0,4975
18,740;0,4244;0,8255
18,860;0,2829;0,5813
18,960;0,2829;0,5814
19,060;0,2829;0,5806
19,160;0,1415;0,2535
19,280;0,0000;0,0000
19,380;0,0000;0,0000
19,480;0,0000;0,0000
19,600;0,1415;0,2329
19,700;0,2829;0,4567
19,800;0,2829;0,4564
19,900;0,2829;0,4570
20,020;0,4244;0,6809
20,120;0,4244;0,6535
20,220;0,4244;0,6448
20,340;0,2829;0,4239
20,440;0,1415;0,2273
20,540;0,1415;0,2503
20,660;0,1415;0,2776
20,760;0,1415;0,2773
20,860;0,1415;0,2778
20,960;0,1415;0,2777
21,080;0,1415;0,2775
21,180;0,0000;0,0000
21,280;0,0000;0,0000
21,400;0,1415;0,2226
21,500;0,1415;0,2228
21,600;0,1415;0,2227
21,700;0,1415;0,2228
21,820;0,2829;0,4972
21,920;0,2829;0,4941
22,020;0,2829;0,4992
22,140;0,1415;0,2757
22,240;0,2829;0,5601
22,340;0,1415;0,2872
22,440;0,1415;0,2875
22,560;0,2829;0,4794
22,660;0,2829;0,4796
22,760;0,2829;0,3942
22,880;0,2829;0,4052
22,980;0,2829;0,4128
23,080;0,2829;0,4172
23,180;0,2829;0,4175
23,300;0,4244;0,6334
23,400;0,1415;0,2163
23,500;0,1415;0,2162
23,620;0,2829;0,4731
23,720;0,2829;0,4720
23,820;0,2829;0,4720
23,920;0,2829;0,4730
24,040;0,1415;0,2571
24,140;0,1415;0,2567
24,240;0,0000;0,0000
24,360;0,1415;0,3139
24,460;0,1415;0,3139
24,560;0,1415;0,3141
24,680;0,2829;0,5401
24,780;0,2829;0,5401
24,880;0,1415;0,2260
24,980;0,1415;0,2251
25,100;0,1415;0,2255
25,200;0,1415;0,2260
25,300;0,0000;0,0000
25,420;0,0000;0,0000
25,520;0,0000;0,0000
25,620;0,0000;0,0000
25,720;0,0000;0,0000
25,840;0,0000;0,0000
25,940;0,0000;0,0000
26,040;0,0000;0,0000
26,160;0,0000;0,0000
26,260;0,0000;0,0000
26,360;0,0000;0,0000
26,460;0,1415;0,2737
26,580;0,1415;0,2733
26,680;0,1415;0,2733
26,780;0,1415;0,2737
26,900;0,2829;0,4481
27,000;0,2829;0,4480
