agentId;time;posX;posZ;speed
447;8,1000;0,8464;0,7203;1,2890
447;8,2200;0,6636;0,7338;1,5271
450;8,2200;0,4843;1,8244;1,5908
447;8,3400;0,4836;0,7470;1,5043
450;8,3400;0,4742;1,6291;1,6300
580;8,4600;0,9678;1,3488;1,4122
447;8,4600;0,3059;0,7593;1,4846
450;8,4600;0,4574;1,4369;1,6080
192;8,4600;0,8750;0,5575;1,6374
580;8,5800;0,8431;1,3412;1,0414
447;8,5800;0,1280;0,7660;1,4835
450;8,5800;0,3947;1,2536;1,6138
192;8,5800;0,6928;0,5575;1,5183
580;8,7000;0,7648;1,3460;0,6532
447;8,7000;-0,0580;0,7508;1,5552
450;8,7000;0,2891;1,0760;1,7220
192;8,7000;0,5122;0,5528;1,5059
580;8,8000;0,6954;1,3568;0,7025
447;8,8000;-0,2118;0,7184;1,5715
450;8,8000;0,2234;0,9578;1,3520
192;8,8000;0,3730;0,5238;1,4220
580;8,9200;0,5935;1,3691;0,8557
447;8,9200;-0,3965;0,6802;1,5715
450;8,9200;0,1613;0,8911;0,7598
192;8,9200;0,2325;0,4072;1,5211
439;8,9200;0,2746;1,9011;1,4618
580;9,0400;0,4807;1,3698;0,9402
447;9,0400;-0,5807;0,6531;1,5516
450;9,0400;0,1126;0,8470;0,5472
192;9,0400;0,0876;0,2604;1,7197
439;9,0400;0,2628;1,7360;1,3801
580;9,1600;0,3968;1,3005;0,9066
447;9,1600;-0,7560;0,6366;1,4674
450;9,1600;0,0775;0,7671;0,7273
192;9,1600;-0,0766;0,1429;1,6825
439;9,1600;0,2136;1,6423;0,8815
580;9,2800;0,3429;1,1627;1,2334
447;9,2800;-0,9219;0,6281;1,3844
450;9,2800;0,0500;0,6471;1,0259
192;9,2800;-0,2567;0,0587;1,6566
439;9,2800;0,1381;1,6069;0,6953
580;9,4000;0,2740;1,0453;1,1342
450;9,4000;0,0269;0,4934;1,2956
192;9,4000;-0,4492;0,0012;1,6743
439;9,4000;0,0749;1,5531;0,6917
580;9,5200;0,1832;0,9597;1,0398
450;9,5200;0,0097;0,3168;1,4781
439;9,5200;0,0292;1,4707;0,7853
457;9,5200;-0,4084;1,9300;1,1420
580;9,6200;0,0933;0,8996;1,0813
450;9,6200;0,0004;0,1607;1,5643
439;9,6200;0,0033;1,3871;0,8749
457;9,6200;-0,4156;1,8039;1,2631
580;9,7400;-0,0281;0,8207;1,2066
439;9,7400;-0,0124;1,2821;0,8846
457;9,7400;-0,4303;1,6587;1,2167
580;9,8600;-0,1674;0,7229;1,4188
439;9,8600;-0,0059;1,1788;0,8625
457;9,8600;-0,4529;1,5202;1,1692
580;9,9800;-0,3274;0,6254;1,5612
439;9,9800;0,0216;1,0647;0,9785
457;9,9800;-0,4815;1,3851;1,1503
578;9,9800;-0,1719;1,8972;1,3818
580;10,1000;-0,4982;0,5503;1,5549
439;10,1000;0,0558;0,9306;1,1529
457;10,1000;-0,5109;1,2495;1,1567
578;10,1000;-0,1603;1,7393;1,3194
580;10,2200;-0,6708;0,4988;1,5011
439;10,2200;0,0857;0,7799;1,2806
457;10,2200;-0,5371;1,1126;1,1612
578;10,2200;-0,1480;1,5795;1,3357
580;10,3400;-0,8435;0,4626;1,4700
439;10,3400;0,1083;0,6182;1,3602
457;10,3400;-0,5580;0,9768;1,1456
578;10,3400;-0,1351;1,4170;1,3588
574;10,3400;0,6411;1,9223;1,2773
580;10,4400;-0,9889;0,4393;1,4730
439;10,4400;0,1218;0,4783;1,4062
457;10,4400;-0,5704;0,8650;1,1245
578;10,4400;-0,1237;1,2791;1,3836
574;10,4400;0,6334;1,7929;1,2966
94;10,4400;-0,1530;1,9266;1,4625
439;10,5600;0,1332;0,3063;1,4358
457;10,5600;-0,5806;0,7303;1,1253
578;10,5600;-0,1091;1,1106;1,4092
