time;agentId;headwayDistance;headwayVelocity
7,4400;447;1,6847;0,0000
7,7000;447;1,6612;0,0000
7,9600;447;1,6487;0,0000
8,2200;580;0,6264;0,0000
8,2200;447;1,6409;1,5363
8,4800;580;0,6262;1,7269
8,4800;258;0,6262;1,6453
8,7400;580;0,6020;1,6476
8,7400;258;0,4726;1,6476
8,7400;192;0,9414;1,6374
8,7400;439;0,4726;1,7201
9,0000;580;0,5636;1,4790
9,0000;258;0,5439;1,4790
9,0000;192;0,8086;0,8015
9,0000;439;0,5439;0,8015
9,2600;580;0,5967;1,2622
9,2600;258;0,5480;1,2622
9,2600;192;0,7094;0,9237
9,2600;439;0,5480;0,9237
9,5200;450;0,5729;0,0000
9,5200;258;0,5197;1,5264
9,5200;192;0,5177;1,5264
9,5200;439;0,5177;1,4711
9,7800;450;0,4409;0,0000
9,7800;258;0,6716;1,4004
9,7800;192;0,4709;1,4004
9,7800;439;0,4709;1,1548
9,7800;574;0,5907;1,3908
10,0400;450;0,5314;1,4066
10,0400;258;0,6635;1,0409
10,0400;192;0,5212;1,4004
10,0400;457;0,6089;0,0000
10,0400;154;0,4554;1,3014
10,0400;460;0,8483;1,4286
10,0400;574;0,4554;1,4066
10,3000;450;0,4612;1,2217
10,3000;192;0,4559;1,4004
10,3000;457;0,5966;0,0000
10,3000;154;0,5112;1,2534
10,3000;460;0,4612;1,4127
10,3000;574;0,5112;0,3414
10,5600;450;0,4798;1,0927
10,5600;457;0,5907;1,2056
10,5600;154;0,4061;0,0000
10,5600;578;0,5907;1,1277
10,5600;460;0,4798;0,8515
10,5600;574;0,5024;0,8515
10,5600;130;0,6068;0,9952
10,8200;450;0,4449;1,0683
10,8200;457;0,5844;1,1721
10,8200;154;0,4629;1,1721
10,8200;578;0,4884;1,8291
10,8200;574;0,4581;1,2771
10,8200;286;0,6539;1,1108
10,8200;130;0,4518;1,1108
10,8200;454;0,4518;0,6845
11,0800;450;0,4207;1,5825
11,0800;457;0,5487;1,5825
11,0800;154;0,4453;1,0367
11,0800;578;0,4453;1,0882
11,0800;574;0,4207;1,3023
11,0800;286;0,5323;1,0882
11,0800;130;0,5176;1,0106
11,0800;303;0,6575;1,0367
11,0800;454;0,5176;0,6182
11,3400;457;0,5719;1,0984
11,3400;154;0,4118;1,1135
11,3400;578;0,4118;0,9029
11,3400;574;0,4910;1,3023
11,3400;286;0,4675;0,9029
11,3400;130;0,5057;1,0945
11,3400;303;0,4149;1,1135
11,3400;454;0,4860;1,0718
11,6000;457;0,4999;1,7225
11,6000;154;0,4420;1,1591
11,6000;578;0,4999;1,0881
11,6000;286;0,4810;1,1591
11,6000;130;0,4936;1,1591
11,6000;303;0,5182;0,6533
11,6000;404;0,5785;0,0000
11,6000;454;0,4420;0,6533
11,8600;154;0,4183;0,9185
11,8600;286;0,4983;1,0704
11,8600;130;0,5429;1,0704
11,8600;303;0,4183;1,0522
11,8600;404;0,3818;1,3095
