agentId;time;posX;posZ;speed
447;7,3000;0,8273;0,6978;1,6834
447;7,4200;0,6264;0,7040;1,6750
447;7,5400;0,4255;0,7101;1,6747
447;7,6400;0,2582;0,7153;1,6744
447;7,7600;0,0574;0,7215;1,6740
447;7,8800;-0,1434;0,7276;1,6736
447;8,0000;-0,3441;0,7338;1,6732
447;8,1000;-0,5113;0,7390;1,6728
580;8,2200;0,8607;1,2135;1,5363
447;8,2200;-0,7119;0,7451;1,6724
580;8,3400;0,6640;1,1954;1,6463
447;8,3400;-0,9124;0,7513;1,6719
580;8,4600;0,4675;1,1766;1,6453
258;8,4600;0,9910;1,5199;1,7269
580;8,5800;0,2714;1,1569;1,6425
258;8,5800;0,7835;1,5196;1,7294
439;8,5800;0,0955;1,9840;1,5912
580;8,7000;0,0761;1,1354;1,6374
258;8,7000;0,5771;1,5188;1,7201
192;8,7000;0,8565;0,6054;1,5269
439;8,7000;0,0911;1,7863;1,6476
580;8,8000;-0,0866;1,1101;1,6458
258;8,8000;0,4247;1,5086;1,5270
192;8,8000;0,7065;0,6109;1,5011
439;8,8000;0,0610;1,6426;1,4684
580;8,9200;-0,2857;1,0599;1,7112
258;8,9200;0,3417;1,4600;0,8015
192;8,9200;0,5266;0,6175;1,5004
439;8,9200;-0,1069;1,5851;1,4790
580;9,0400;-0,4859;0,9978;1,7466
258;9,0400;0,2752;1,4068;0,7093
192;9,0400;0,3468;0,6237;1,4990
439;9,0400;-0,2806;1,5269;1,5270
580;9,1600;-0,6848;0,9338;1,7413
258;9,1600;0,1723;1,3657;0,9237
192;9,1600;0,1672;0,6290;1,4974
439;9,1600;-0,4063;1,4424;1,2622
580;9,2800;-0,8834;0,8738;1,7295
258;9,2800;0,0417;1,3357;1,1167
192;9,2800;-0,0123;0,6327;1,4961
439;9,2800;-0,4969;1,3342;1,1760
450;9,4000;0,7424;1,9275;1,1510
258;9,4000;-0,0968;1,3168;1,1646
192;9,4000;-0,1916;0,6339;1,4938
439;9,4000;-0,5790;1,2031;1,2893
450;9,5200;0,7370;1,7617;1,3823
258;9,5200;-0,2286;1,3142;1,0986
192;9,5200;-0,3680;0,6289;1,4711
439;9,5200;-0,6740;1,0465;1,5264
450;9,6200;0,7327;1,6218;1,3996
258;9,6200;-0,3430;1,3240;1,1483
192;9,6200;-0,4990;0,6028;1,3354
439;9,6200;-0,7643;0,9194;1,5585
450;9,7400;0,7222;1,4552;1,3908
258;9,7400;-0,4992;1,3391;1,3076
192;9,7400;-0,5983;0,5061;1,1548
439;9,7400;-0,9033;0,8250;1,4004
450;9,8600;0,6747;1,2935;1,4043
258;9,8600;-0,6757;1,3501;1,4740
192;9,8600;-0,6688;0,3857;1,1630
574;9,8600;0,6069;1,8775;1,4606
450;9,9800;0,5889;1,1451;1,4286
258;9,9800;-0,8688;1,3538;1,6094
192;9,9800;-0,7522;0,2867;1,0784
457;9,9800;-0,4889;1,8753;1,0409
154;9,9800;0,9922;1,4056;1,4066
574;9,9800;0,5877;1,7225;1,3014
450;10,1000;0,5098;0,9931;1,4283
192;10,1000;-0,8481;0,2080;1,0338
457;10,1000;-0,4911;1,7453;1,0833
154;10,1000;0,9280;1,4050;0,5349
460;10,1000;0,8946;0,3384;1,2186
574;10,1000;0,5442;1,5864;1,1909
450;10,2200;0,4474;0,8355;1,4127
192;10,2200;-0,9408;0,1348;0,9847
457;10,2200;-0,4938;1,6144;1,0911
154;10,2200;0,8958;1,3797;0,3414
460;10,2200;0,7482;0,3460;1,2217
574;10,2200;0,4466;1,4720;1,2534
450;10,3400;0,3931;0,6931;1,2695
457;10,3400;-0,4984;1,4817;1,1067
154;10,3400;0,8652;1,3512;0,3484
578;10,3400;-0,1373;1,9550;1,2518
460;10,3400;0,6131;0,3369;1,1287
574;10,3400;0,3299;1,3498;1,4077
450;10,4400;0,3299;0,6232;0,9428
457;10,4400;-0,5041;1,3699;1,1191
154;10,4400;0,8136;1,3340;0,5441
578;10,4400;-0,1347;1,8336;1,2143
460;10,4400;0,5336;0,2803;0,9752
574;10,4400;0,2447;1,2338;1,4396
450;10,5600;0,2345;0,5866;0,8515
457;10,5600;-0,5135;1,2350;1,1277
154;10,5600;0,6949;1,3210;0,9952
578;10,5600;-0,1355;1,6890;1,2056
460;10,5600;0,4674;0,1672;1,0927
574;10,5600;0,1621;1,0837;1,4275
130;10,5600;0,4746;1,8865;1,6013
450;10,6800;0,1554;0,5148;0,8908
457;10,6800;-0,5268;1,0997;1,1322
154;10,6800;0,5076;1,2964;1,5743
578;10,6800;-0,1410;1,5466;1,1872
460;10,6800;0,3946;0,0617;1,0683
574;10,6800;0,0938;0,9441;1,2953
286;10,6800;0,9432;0,6769;1,2947
130;10,6800;0,4740;1,7184;1,4005
454;10,6800;0,9489;1,3230;1,7423
450;10,8000;0,0994;0,3721;1,2771
457;10,8000;-0,5456;0,9653;1,1313
154;10,8000;0,3122;1,1963;1,8291
578;10,8000;-0,1544;1,4097;1,1459
574;10,8000;0,0280;0,8198;1,1721
286;10,8000;0,7926;0,6655;1,2586
130;10,8000;0,4709;1,6364;0,6845
454;10,8000;0,8157;1,3205;1,1108
450;10,9200;0,0466;0,2144;1,3859
457;10,9200;-0,5727;0,8328;1,1267
154;10,9200;0,1491;1,0870;1,6362
578;10,9200;-0,1972;1,2943;1,0256
574;10,9200;-0,0444;0,6602;1,4605
286;10,9200;0,6446;0,6559;1,2365
130;10,9200;0,4379;1,6109;0,3475
454;10,9200;0,7137;1,2755;0,9290
450;11,0400;-0,0154;0,0709;1,3023
457;11,0400;-0,6098;0,7039;1,1184
154;11,0400;0,0561;0,9953;1,0882
578;11,0400;-0,2998;1,2241;1,0367
574;11,0400;-0,1090;0,4816;1,5825
286;11,0400;0,5006;0,6450;1,2029
130;11,0400;0,3638;1,6071;0,6182
303;11,0400;-0,6760;1,8459;1,7212
454;11,0400;0,6312;1,1866;1,0106
457;11,1400;-0,6460;0,5998;1,1016
154;11,1400;-0,0008;0,9279;0,8825
578;11,1400;-0,4025;1,1781;1,1251
574;11,1400;-0,1515;0,3577;1,3103
286;11,1400;0,3868;0,6289;1,1495
130;11,1400;0,3012;1,5876;0,6559
303;11,1400;-0,6652;1,6696;1,7661
454;11,1400;0,5508;1,1142;1,0821
457;11,2600;-0,6909;0,4791;1,0735
154;11,2600;-0,0941;0,8728;0,9029
578;11,2600;-0,5055;1,0929;1,1135
574;11,2600;-0,1893;0,2314;1,0984
286;11,2600;0,2640;0,5906;1,0718
130;11,2600;0,2369;1,5353;0,6904
303;11,2600;-0,6618;1,4797;1,5828
454;11,2600;0,4385;1,0461;1,0945
457;11,3800;-0,7344;0,3605;1,0526
154;11,3800;-0,2067;0,8381;0,9816
578;11,3800;-0,5872;0,9279;1,5346
574;11,3800;-0,2133;0,1056;1,0669
286;11,3800;0,1552;0,5312;1,0328
130;11,3800;0,1825;1,4650;0,7410
303;11,3800;-0,6788;1,3534;1,0623
454;11,3800;0,3174;0,9903;1,1112
457;11,5000;-0,7744;0,2362;1,0881
154;11,5000;-0,2807;0,8123;0,6533
578;11,5000;-0,7035;0,7570;1,7225
286;11,5000;0,0519;0,4607;1,0424
130;11,5000;0,1346;1,3987;0,6810
303;11,5000;-0,6980;1,2577;0,8133
454;11,5000;0,1945;0,9251;1,1591
457;11,6200;-0,8082;0,0960;1,2018
154;11,6200;-0,3601;0,8069;0,6628
578;11,6200;-0,8294;0,5929;1,7240
286;11,6200;-0,0533;0,3835;1,0870
130;11,6200;0,0972;1,3444;0,5500
303;11,6200;-0,7128;1,1559;0,8573
404;11,6200;0,6172;1,8764;1,4251
454;11,6200;0,0762;0,8463;1,1850
154;11,7400;-0,4761;0,7907;0,9759
578;11,7400;-0,9370;0,4296;1,6293
286;11,7400;-0,1691;0,3052;1,1653
130;11,7400;0,0740;1,2855;0,5271
303;11,7400;-0,7506;1,0621;0,8426
404;11,7400;0,6044;1,6798;1,6418
454;11,7400;-0,0349;0,7697;1,1242
455;11,7400;0,9501;1,2495;1,5139
154;11,8600;-0,5752;0,7126;1,0522
286;11,8600;-0,2969;0,2295;1,2373
130;11,8600;0,0595;1,2070;0,6657
303;11,8600;-0,8541;1,0244;0,9185
404;11,8600;0,5717;1,5126;1,4190
454;11,8600;-0,1454;0,7043;1,0704
455;11,8600;0,7991;1,2059;1,3095
154;11,9600;-0,6710;0,6269;1,2856
286;11,9600;-0,4076;0,1684;1,2653
130;11,9600;0,0461;1,1224;0,8560
303;11,9600;-0,9535;1,0031;1,0167
404;11,9600;0,4905;1,4504;1,0232
454;11,9600;-0,2381;0,6597;1,0288
455;11,9600;0,7541;1,0804;1,3328
599;11,9600;0,6667;1,8947;1,7189
154;12,0800;-0,8265;0,5364;1,4986
286;12,0800;-0,5387;0,0989;1,2358
130;12,0800;0,0227;0,9945;1,0843
404;12,0800;0,3788;1,3750;1,1230
454;12,0800;-0,3630;0,6156;1,1038
455;12,0800;0,7051;0,9231;1,3731
599;12,0800;0,6743;1,7284;1,3880
94;12,2000;-0,0614;1,9404;1,0183
286;12,2000;-0,6625;0,0389;1,1470
130;12,2000;-0,0085;0,8313;1,3846
404;12,2000;0,2763;1,2663;1,2448
454;12,2000;-0,5187;0,5810;1,3289
455;12,2000;0,6298;0,8006;1,1983
599;12,2000;0,7001;1,5752;1,2939
94;12,3200;-0,0438;1,8057;1,1323
499;12,3200;0,9536;0,2239;1,0399
130;12,3200;-0,0471;0,6321;1,6906
404;12,3200;0,1919;1,1528;1,1791
454;12,3200;-0,6979;0,5629;1,5010
455;12,3200;0,5357;0,7089;1,0952
367;12,3200;-0,6051;1,9761;1,5456
599;12,3200;0,7281;1,4132;1,3706
94;12,4400;-0,0239;1,6741;1,1094
499;12,4400;0,8203;0,2243;1,1109
130;12,4400;-0,0964;0,4117;1,8818
404;12,4400;0,1198;1,0389;1,1235
454;12,4400;-0,8711;0,5544;1,4445
455;12,4400;0,4345;0,6392;1,0234
367;12,4400;-0,6132;1,7897;1,5544
599;12,4400;0,7478;1,2401;1,4516
94;12,5600;-0,0039;1,5482;1,0617
499;12,5600;0,6950;0,2164;1,0463
130;12,5600;-0,1510;0,1826;1,9629
404;12,5600;0,0451;0,9316;1,0892
454;12,5600;-0,9817;0,5202;0,9654
455;12,5600;0,3315;0,5777;1,0004
215;12,5600;0,9565;0,8154;1,2412
367;12,5600;-0,6219;1,6021;1,5647
599;12,5600;0,7340;1,0926;1,2347
94;12,6800;0,0149;1,4307;0,9922
499;12,6800;0,5837;0,1941;0,9462
404;12,6800;-0,0514;0,8470;1,0693
455;12,6800;0,2279;0,5071;1,0443
215;12,6800;0,9211;0,6961;1,0375
367;12,6800;-0,6296;1,4129;1,5784
599;12,6800;0,6463;1,0326;0,8859
94;12,7800;0,0291;1,3411;0,9072
499;12,7800;0,5042;0,1610;0,8611
404;12,7800;-0,1514;0,7924;1,1395
455;12,7800;0,1346;0,4451;1,1201
215;12,7800;0,9024;0,5874;1,1033
367;12,7800;-0,6346;1,2541;1,5884
599;12,7800;0,5667;0,9833;0,9357
94;12,9000;0,0422;1,2444;0,8126
499;12,9000;0,4171;0,1095;0,8434
404;12,9000;-0,2813;0,7303;1,2000
455;12,9000;0,0065;0,3750;1,2173
612;12,9000;0,9226;0,0371;1,1764
215;12,9000;0,8556;0,5017;0,8132
367;12,9000;-0,6414;1,0658;1,5707
599;12,9000;0,4944;0,8879;0,9979
