agentId;time;posX;posZ;speed
93;0,1100;-1,5879;-0,3026;0,4438
91;0,1100;-0,8721;1,3297;0,3937
90;0,1100;1,5695;0,9498;0,4571
83;0,1100;1,7103;-0,4442;0,1729
76;0,1100;0,9873;1,3990;0,1092
74;0,1100;-1,0370;-0,0886;0,1710
73;0,1100;-0,5903;0,7810;0,2094
72;0,1100;0,3372;0,2747;0,2398
70;0,1100;-2,7054;1,6307;0,2438
69;0,1100;-0,1557;1,3376;0,5099
67;0,1100;1,2986;0,2027;0,3418
66;0,1100;-2,0213;0,6209;0,2572
65;0,1100;1,2415;-0,3119;0,2881
62;0,1100;-1,0249;-0,5506;0,5368
59;0,1100;2,1341;1,5180;0,2173
55;0,1100;2,1293;1,1006;0,3309
53;0,1100;1,9263;0,4405;0,3346
51;0,1100;1,2416;0,6558;0,3903
50;0,1100;-0,2691;0,3166;0,3127
45;0,1100;-1,1214;0,5715;0,4017
40;0,1100;-2,5572;1,0087;0,7170
32;0,1100;-2,5427;0,1384;0,3508
29;0,1100;-2,4434;-0,3607;0,3429
28;0,1100;-1,6024;0,3001;0,3278
25;0,1100;0,6963;1,0451;0,6254
14;0,1100;1,4094;1,3553;0,1465
12;0,1100;0,5237;1,5210;0,1787
6;0,1100;-2,0045;-0,1562;0,2452
5;0,1100;-1,1900;1,6099;0,4238
3;0,1100;0,0330;0,7126;0,1777
93;0,2200;-1,5296;-0,3742;0,8398
91;0,2200;-0,8405;1,2358;0,9006
90;0,2200;1,5883;0,8467;0,9522
83;0,2200;1,7083;-0,4882;0,4007
76;0,2200;0,9643;1,3654;0,3698
74;0,2200;-1,0162;-0,1435;0,5333
73;0,2200;-0,5840;0,7263;0,5005
72;0,2200;0,3413;0,2130;0,5627
70;0,2200;-2,6517;1,6000;0,5622
69;0,2200;-0,1454;1,2244;1,0333
67;0,2200;1,2876;0,1161;0,7933
66;0,2200;-2,0007;0,5562;0,6171
65;0,2200;1,2106;-0,3808;0,6863
62;0,2200;-1,0009;-0,6728;1,1320
59;0,2200;2,1004;1,4789;0,4697
55;0,2200;2,0784;1,0559;0,6162
53;0,2200;1,8959;0,3591;0,7907
51;0,2200;1,1910;0,5775;0,8472
50;0,2200;-0,2767;0,2390;0,7087
45;0,2200;-1,1000;0,4699;0,9438
40;0,2200;-2,4545;0,9331;1,1600
37;0,2200;2,3936;0,6319;0,8162
32;0,2200;-2,4851;0,0730;0,7923
31;0,2200;2,3534;-0,1638;0,6379
29;0,2200;-2,3952;-0,4315;0,7789
28;0,2200;-1,5782;0,2191;0,7686
25;0,2200;0,6663;0,9149;1,2150
14;0,2200;1,4349;1,3255;0,3567
12;0,2200;0,4889;1,4889;0,4307
6;0,2200;-2,0096;-0,2189;0,5718
5;0,2200;-1,1963;1,5057;0,9484
3;0,2200;0,0410;0,6642;0,4457
93;0,3300;-1,4748;-0,4647;0,9616
91;0,3300;-0,8023;1,1140;1,1604
90;0,3300;1,5902;0,7159;1,1898
83;0,3300;1,7021;-0,5471;0,5384
76;0,3300;0,9401;1,3014;0,6228
74;0,3300;-0,9857;-0,2349;0,8762
73;0,3300;-0,5748;0,6491;0,7067
72;0,3300;0,3458;0,1290;0,7646
70;0,3300;-2,5894;1,5449;0,7559
69;0,3300;-0,1359;1,0903;1,2216
67;0,3300;1,2740;0,0041;1,0256
66;0,3300;-1,9690;0,4652;0,8760
65;0,3300;1,1708;-0,4784;0,9580
62;0,3300;-0,9683;-0,8198;1,3692
59;0,3300;2,0569;1,4183;0,6781
58;0,3300;-2,7929;-0,5174;0,7515
55;0,3300;2,0343;0,9711;0,8685
53;0,3300;1,8534;0,2461;1,0967
51;0,3300;1,1321;0,4766;1,0618
50;0,3300;-0,2836;0,1381;0,9197
45;0,3300;-1,0692;0,3322;1,2824
40;0,3300;-2,3639;0,8329;1,2278
37;0,3300;2,3296;0,5042;1,2991
