time;agentIdA;agentIdB;type
0,0000;37;55;Agent
0,0100;37;55;Agent
0,4000;62;-1;Wall
0,4100;62;-1;Wall
0,4200;62;-1;Wall
0,4300;62;-1;Wall
0,4400;62;-1;Wall
0,4500;62;-1;Wall
0,4600;62;-1;Wall
0,4700;62;-1;Wall
0,4800;62;-1;Wall
0,4900;62;-1;Wall
0,5600;62;74;Agent
0,5700;62;74;Agent
0,5800;62;74;Agent
0,5900;62;74;Agent
0,6000;62;74;Agent
0,6100;11;-1;Wall
0,6100;62;74;Agent
0,6200;11;-1;Wall
0,6200;62;74;Agent
0,6300;11;-1;Wall
0,6400;11;-1;Wall
0,6400;62;-1;Wall
0,6500;11;-1;Wall
0,6500;58;-1;Wall
0,6500;62;-1;Wall
0,6600;11;-1;Wall
0,6600;58;-1;Wall
0,6600;62;-1;Wall
0,6700;11;-1;Wall
0,6700;58;-1;Wall
0,6700;62;-1;Wall
0,6800;11;-1;Wall
0,6800;58;-1;Wall
0,6800;62;-1;Wall
0,6900;8;11;Agent
0,6900;11;-1;Wall
0,6900;58;-1;Wall
0,6900;62;-1;Wall
0,7000;8;11;Agent
0,7000;11;-1;Wall
0,7000;45;74;Agent
0,7000;58;-1;Wall
0,7000;62;-1;Wall
0,7100;8;11;Agent
0,7100;11;-1;Wall
0,7100;45;74;Agent
0,7100;58;-1;Wall
0,7100;62;-1;Wall
0,7200;8;11;Agent
0,7200;11;-1;Wall
0,7200;29;-1;Wall
0,7200;45;74;Agent
0,7200;58;-1;Wall
0,7200;62;74;Agent
0,7200;62;-1;Wall
0,7300;8;11;Agent
0,7300;11;-1;Wall
0,7300;29;-1;Wall
0,7300;58;-1;Wall
0,7300;62;74;Agent
0,7300;62;-1;Wall
0,7300;65;-1;Wall
0,7400;8;11;Agent
0,7400;11;-1;Wall
0,7400;29;-1;Wall
0,7400;58;-1;Wall
0,7400;62;74;Agent
0,7400;62;-1;Wall
0,7400;65;-1;Wall
0,7500;8;11;Agent
0,7500;11;-1;Wall
0,7500;29;-1;Wall
0,7500;45;74;Agent
0,7500;62;74;Agent
0,7500;62;-1;Wall
0,7500;65;-1;Wall
0,7600;11;-1;Wall
0,7600;29;-1;Wall
0,7600;45;74;Agent
0,7600;62;74;Agent
0,7600;62;-1;Wall
0,7600;65;-1;Wall
0,7700;11;-1;Wall
0,7700;19;58;Agent
0,7700;29;-1;Wall
0,7700;45;74;Agent
0,7700;62;74;Agent
0,7700;62;-1;Wall
0,7700;65;-1;Wall
0,7700;93;-1;Wall
0,7800;11;-1;Wall
0,7800;19;58;Agent
0,7800;29;-1;Wall
0,7800;45;74;Agent
0,7800;62;74;Agent
0,7800;62;-1;Wall
0,7800;65;-1;Wall
0,7800;93;-1;Wall
0,7900;11;-1;Wall
0,7900;29;-1;Wall
0,7900;45;74;Agent
0,7900;62;74;Agent
0,7900;62;-1;Wall
0,7900;65;-1;Wall
0,7900;93;-1;Wall
0,8000;11;-1;Wall
0,8000;29;-1;Wall
0,8000;45;74;Agent
0,8000;62;74;Agent
0,8000;62;-1;Wall
0,8000;65;-1;Wall
0,8000;93;-1;Wall
0,8100;11;-1;Wall
0,8100;45;74;Agent
0,8100;62;74;Agent
0,8100;62;-1;Wall
0,8100;65;-1;Wall
0,8100;93;-1;Wall
0,8200;11;-1;Wall
0,8200;43;-1;Wall
0,8200;45;74;Agent
0,8200;62;74;Agent
0,8200;62;-1;Wall
0,8200;93;-1;Wall
0,8300;31;-1;Wall
0,8300;43;-1;Wall
0,8300;45;74;Agent
0,8300;62;74;Agent
0,8300;62;-1;Wall
0,8300;93;-1;Wall
0,8400;8;85;Agent
0,8400;31;-1;Wall
0,8400;43;-1;Wall
0,8400;62;74;Agent
0,8400;62;-1;Wall
0,8400;93;-1;Wall
0,8500;8;85;Agent
0,8500;31;-1;Wall
0,8500;43;-1;Wall
0,8500;62;74;Agent
0,8500;62;-1;Wall
0,8500;65;67;Agent
0,8500;93;-1;Wall
0,8600;8;85;Agent
0,8600;31;-1;Wall
0,8600;43;-1;Wall
0,8600;58;61;Agent
0,8600;62;74;Agent
0,8600;62;-1;Wall
0,8600;65;67;Agent
0,8600;93;-1;Wall
0,8700;8;85;Agent
0,8700;28;93;Agent
0,8700;31;-1;Wall
0,8700;43;-1;Wall
0,8700;58;61;Agent
0,8700;62;74;Agent
0,8700;62;-1;Wall
0,8700;65;67;Agent
0,8700;93;-1;Wall
