time;evacuated_count
1,360;1
2,120;2
2,470;3
3,200;4
3,730;5
3,990;6
4,210;7
4,630;8
5,250;9
5,380;10
5,670;11
6,010;12
6,040;13
6,300;14
7,440;15
7,690;16
8,670;17
9,540;18
11,030;19
11,350;20
12,740;21
12,830;22
13,570;23
13,770;24
14,100;25
14,870;26
15,060;27
15,470;28
15,770;29
16,560;30
16,650;31
16,870;32
17,840;33
18,130;34
18,390;35
20,000;36
20,300;37
20,790;38
22,470;39
22,570;40
22,860;41
23,120;42
24,400;43
24,800;44
25,100;45
25,370;46
25,680;47
25,900;48
26,190;49
26,540;50
27,040;51
27,220;52
27,520;53
27,740;54
28,120;55
28,390;56
28,840;57
29,100;58
29,670;59
29,900;60
30,210;61
31,200;62
31,600;63
31,960;64
32,400;65
32,780;66
33,630;67
33,880;68
34,360;69
34,670;70
35,510;71
35,870;72
36,670;73
37,130;74
37,360;75
38,130;76
38,480;77
39,070;78
40,290;79
40,780;80
41,370;81
42,160;82
42,970;83
43,400;84
44,190;85
45,010;86
45,360;87
45,870;88
46,720;89
47,820;90
49,190;91
51,080;92
53,660;93
