time;evacuated_count
3,140;1
4,800;2
7,860;3
9,180;4
9,760;5
10,260;6
11,080;7
11,760;8
12,320;9
12,920;10
13,560;11
13,580;12
14,160;13
14,360;14
14,920;15
14,940;16
15,660;17
15,720;18
16,540;19
16,940;20
17,740;21
17,880;22
18,660;23
18,680;24
19,320;25
20,440;26
21,380;27
22,080;28
22,080;29
22,720;30
23,400;31
24,000;32
24,680;33
25,100;34
25,760;35
25,940;36
26,500;37
26,620;38
27,220;39
27,400;40
28,300;41
28,600;42
29,540;43
30,500;44
31,180;45
32,700;46
33,780;47
34,520;48
35,280;49
36,060;50
37,120;51
37,780;52
38,680;53
39,480;54
40,260;55
40,920;56
41,840;57
43,520;58
52,560;59
93,420;60
