time;agentId;exitId
3,1400;35;Exit_Main
4,8000;36;Exit_Main
7,8600;32;Exit_Main
9,1800;33;Exit_Main
9,7600;65;Exit_Main
10,2600;28;Exit_Main
11,0800;68;Exit_Main
11,7600;25;Exit_Main
12,3200;56;Exit_Main
12,9200;63;Exit_Main
13,5600;62;Exit_Main
13,5800;24;Exit_Main
14,1600;57;Exit_Main
14,3600;61;Exit_Main
14,9200;60;Exit_Main
14,9400;58;Exit_Main
15,6600;29;Exit_Main
15,7200;22;Exit_Main
16,5400;30;Exit_Main
16,9400;26;Exit_Main
17,7400;31;Exit_Main
17,8800;64;Exit_Main
18,6600;52;Exit_Main
18,6800;59;Exit_Main
19,3200;47;Exit_Main
20,4400;23;Exit_Main
21,3800;27;Exit_Main
22,0800;17;Exit_Main
22,0800;21;Exit_Main
22,7200;55;Exit_Main
23,4000;53;Exit_Main
24,0000;14;Exit_Main
24,6800;42;Exit_Main
25,1000;50;Exit_Main
25,7600;6;Exit_Main
25,9400;13;Exit_Main
26,5000;18;Exit_Main
26,6200;9;Exit_Main
27,2200;16;Exit_Main
27,4000;41;Exit_Main
28,3000;15;Exit_Main
28,6000;8;Exit_Main
29,5400;49;Exit_Main
30,5000;12;Exit_Main
31,1800;11;Exit_Main
32,7000;44;Exit_Main
33,7800;39;Exit_Main
34,5200;7;Exit_Main
35,2800;3;Exit_Main
36,0600;40;Exit_Main
37,1200;10;Exit_Main
37,7800;37;Exit_Main
38,6800;43;Exit_Main
39,4800;54;Exit_Main
40,2600;1;Exit_Main
40,9200;46;Exit_Main
41,8400;4;Exit_Main
43,5200;38;Exit_Main
52,5600;66;Exit_Main
93,4200;2;Exit_Main
