time;evacuated_count
0,720;1
1,200;2
1,380;3
1,660;4
2,180;5
2,360;6
2,960;7
3,300;8
3,640;9
3,980;10
4,400;11
4,700;12
4,900;13
5,020;14
5,380;15
5,600;16
5,740;17
5,920;18
6,240;19
6,540;20
6,800;21
7,040;22
7,260;23
7,840;24
8,100;25
8,320;26
8,840;27
9,120;28
9,500;29
9,600;30
10,160;31
10,480;32
11,000;33
11,380;34
12,220;35
12,480;36
12,780;37
12,980;38
13,220;39
13,660;40
14,180;41
14,480;42
15,080;43
15,320;44
15,860;45
16,060;46
16,500;47
16,860;48
17,080;49
17,340;50
17,560;51
18,380;52
18,620;53
18,760;54
19,300;55
19,660;56
20,060;57
20,240;58
20,600;59
20,760;60
20,960;61
21,200;62
21,480;63
22,200;64
22,860;65
23,640;66
23,880;67
24,360;68
24,520;69
24,920;70
25,640;71
25,920;72
26,580;73
27,220;74
27,440;75
28,040;76
28,800;77
29,180;78
29,780;79
30,520;80
31,240;81
31,900;82
32,240;83
32,620;84
33,160;85
33,780;86
34,240;87
35,140;88
36,020;89
37,320;90
38,560;91
40,260;92
42,960;93
