time;density;specific_flow
0,120;1,2732;0,0647
0,240;2,5465;1,7311
0,360;2,5465;2,7409
0,480;2,5465;3,7802
0,600;5,0930;8,5969
0,720;3,8197;6,8430
0,840;5,0930;6,6395
0,960;3,8197;4,7279
1,080;5,0930;4,3379
1,180;5,0930;4,5151
1,300;3,8197;3,4526
1,420;5,0930;4,9716
1,520;5,0930;5,7312
1,640;5,0930;3,7261
1,740;3,8197;1,6618
1,860;5,0930;3,0847
1,960;7,6394;4,5276
2,080;6,3662;3,9814
2,200;5,0930;3,6488
2,320;5,0930;4,8119
2,440;3,8197;1,8666
2,560;6,3662;3,8405
2,660;6,3662;2,9049
2,780;6,3662;3,1562
2,900;5,0930;3,1277
3,000;3,8197;2,4729
3,120;5,0930;4,8303
3,240;5,0930;4,4683
3,360;3,8197;4,1929
3,460;5,0930;3,3526
3,580;6,3662;4,6615
3,700;5,0930;2,7015
3,800;5,0930;4,8021
3,920;6,3662;4,1963
4,040;5,0930;4,5948
4,160;6,3662;4,4668
4,280;6,3662;2,9798
4,380;5,0930;4,9946
4,500;5,0930;3,6431
4,620;7,6394;4,7110
4,740;6,3662;3,5926
4,860;7,6394;7,0364
4,980;6,3662;5,7999
5,100;3,8197;3,1029
5,200;5,0930;4,2456
5,320;6,3662;6,4709
5,440;5,0930;3,8558
5,560;5,0930;3,5488
5,680;3,8197;4,4525
5,800;3,8197;4,2365
5,920;6,3662;6,9441
6,020;5,0930;3,3371
6,140;5,0930;3,1615
6,260;5,0930;4,5843
6,380;6,3662;2,8767
6,500;6,3662;3,2470
6,620;5,0930;2,7010
6,740;6,3662;4,9492
6,840;3,8197;3,6299
6,960;5,0930;6,3133
7,080;5,0930;4,2131
7,200;3,8197;3,7618
7,320;5,0930;3,2977
7,440;5,0930;1,4488
7,560;5,0930;4,0128
7,680;7,6394;5,1097
7,800;7,6394;5,0007
7,920;5,0930;3,8010
8,020;5,0930;4,2259
8,140;3,8197;2,9180
8,260;6,3662;4,1122
8,380;5,0930;1,9813
8,500;5,0930;2,9991
8,620;6,3662;3,8872
8,740;5,0930;3,7477
8,840;5,0930;4,4426
8,960;3,8197;2,4178
9,080;5,0930;5,0231
9,200;5,0930;4,7445
9,320;5,0930;4,4828
9,440;5,0930;4,8789
9,560;3,8197;3,6524
9,660;5,0930;4,9199
9,780;7,6394;5,3917
9,900;7,6394;3,5822
10,020;5,0930;3,5452
10,140;5,0930;3,2056
10,260;3,8197;3,2341
10,360;3,8197;2,1091
10,480;3,8197;3,4831
10,600;5,0930;2,7696
10,720;3,8197;1,4743
10,840;3,8197;1,7365
10,960;5,0930;3,0305
11,080;5,0930;3,4852
11,180;6,3662;4,0160
11,300;5,0930;3,4680
11,420;5,0930;2,2170
11,540;5,0930;2,5445
11,660;5,0930;1,9433
11,780;5,0930;1,8611
11,900;5,0930;2,9451
12,000;5,0930;3,4092
12,120;5,0930;3,8358
12,240;3,8197;2,6096
12,360;6,3662;5,1222
12,480;6,3662;3,4387
12,600;5,0930;3,3692
12,720;5,0930;4,6291
12,820;5,0930;2,9876
12,940;5,0930;3,8072
13,060;6,3662;4,1270
13,180;5,0930;4,1722
13,300;7,6394;5,5903
13,420;7,6394;3,7196
13,540;7,6394;5,5193
13,640;5,0930;3,4603
13,760;3,8197;2,1356
13,880;3,8197;2,7765
14,000;5,0930;3,5871
14,120;5,0930;4,6370
14,240;5,0930;3,8440
14,340;6,3662;5,1838
14,460;6,3662;5,2390
14,580;5,0930;2,7817
14,700;6,3662;2,7719
14,820;7,6394;2,3808
14,940;6,3662;1,7103
15,060;5,0930;2,2043
15,160;6,3662;2,8298
15,280;6,3662;4,5885
15,400;3,8197;3,3259
15,520;5,0930;3,3675
