time;evacuated_count
1,820;1
3,080;2
4,440;3
5,160;4
5,700;5
6,740;6
7,520;7
7,700;8
8,140;9
8,140;10
8,520;11
9,280;12
9,280;13
9,500;14
9,760;15
10,540;16
10,580;17
11,060;18
13,000;19
13,320;20
13,680;21
14,400;22
14,620;23
15,160;24
15,440;25
16,720;26
16,820;27
17,620;28
17,900;29
18,520;30
18,720;31
19,320;32
19,400;33
19,840;34
20,040;35
21,060;36
21,080;37
21,840;38
21,940;39
22,700;40
23,380;41
23,420;42
24,480;43
25,400;44
25,720;45
26,000;46
26,260;47
27,840;48
28,080;49
28,600;50
28,860;51
29,000;52
29,400;53
29,620;54
30,160;55
30,300;56
30,580;57
30,840;58
31,140;59
31,880;60
32,600;61
32,820;62
32,900;63
33,680;64
34,040;65
34,300;66
35,120;67
40,640;68
