time;evacuated_count
0,840;1
1,120;2
1,560;3
1,740;4
2,140;5
2,600;6
2,820;7
3,180;8
3,680;9
4,120;10
4,860;11
5,360;12
5,980;13
6,100;14
6,940;15
7,420;16
7,520;17
7,880;18
8,120;19
8,260;20
8,880;21
9,120;22
9,440;23
9,620;24
10,200;25
10,380;26
10,880;27
11,240;28
11,740;29
11,740;30
12,240;31
12,540;32
12,840;33
13,240;34
13,520;35
13,880;36
14,440;37
14,720;38
14,920;39
15,360;40
15,680;41
15,860;42
16,440;43
16,860;44
17,060;45
17,460;46
17,820;47
18,360;48
18,680;49
19,020;50
19,440;51
19,760;52
20,400;53
20,680;54
21,100;55
21,500;56
21,560;57
22,120;58
22,320;59
22,540;60
22,960;61
23,640;62
24,040;63
24,580;64
25,060;65
25,220;66
25,660;67
26,060;68
26,080;69
26,580;70
26,900;71
27,320;72
27,780;73
28,260;74
28,440;75
28,880;76
29,260;77
29,460;78
29,880;79
30,260;80
30,920;81
31,380;82
32,000;83
32,500;84
32,840;85
33,400;86
33,800;87
34,320;88
34,620;89
35,100;90
35,620;91
36,140;92
36,520;93
